DATA	GSM3443357	GSM3443358	GSM3443359	GSM3443360	GSM3443361	GSM3443362	GSM3443363	GSM3443364	GSM3443365	GSM3443366	GSM3443367	GSM3443368
CEL	3.360361	3.355813	3.28336	3.424376	3.224708	3.366591	3.124551	3.210729	3.22876	3.388388	3.176664	3.194523
CFB	6.0976465	6.236442	6.3406199999999995	6.3800875	6.305352	6.374579499999999	6.583112	6.552516499999999	6.5451820000000005	6.602561	6.548439999999999	6.6521405
CFD	4.142931	4.33491	4.299516	4.246372	4.294871	4.233941	4.154428	4.347079	4.244429	4.427793	4.294871	4.225718
CFH	6.882184	6.948327	6.746731	7.301403	7.294623	7.312641	7.938453	7.997952	7.972597	8.14091	8.01068	8.112992
CFI	9.460535	9.506317	9.481373	9.858783	9.791679	10.02129	10.28386	10.25793	10.30782	10.34184	10.28441	10.43832
CFP	3.102024	2.962562	3.135602	3.073336	3.518494	2.744246	3.22436	2.81922	3.140012	3.114101	3.11983	3.128074
CGA	3.819537	3.741223	4.06337	3.813182	3.973859	3.629378	3.755379	3.900577	4.013792	3.857506	3.864451	3.784168
AMIGO3 /// GMPPB	7.184912	7.217298	7.175547	7.222411	7.088485	6.913588	6.864954	7.00055	7.060515	6.930161	7.052227	6.998331
STON1	3.943059	4.029953	3.91422	4.241045	3.820223	4.031345	4.784448	4.932858	4.973172	4.911395	4.64654	4.695745
CHM	4.614994	4.646997	4.453417	4.514378	3.990756	5.178256	4.575704	4.390186	4.288828	4.427749	4.066422	4.181025
CIC	8.27296	8.244705	8.314047	8.222609	8.088118	8.177738	8.284359	8.310158	8.343378	8.330154	8.311312	8.30027
CKB	5.629973	5.531431	5.757886	5.738475	5.626034	5.493936	5.692298	5.748656	5.76773	5.775808	5.99913	5.738748
CKM	3.355111	3.164934	3.356847	3.508785	3.589001	3.378109	3.483559	3.610023	3.391923	3.608531	3.568091	3.608531
G0S2	3.431616	3.33551	3.872649	3.583202	3.688983	3.476779	3.787115	3.645645	3.935315	3.672069	3.991225	3.744663
HIPK1	7.951389499999999	8.0190275	8.018247	7.826461999999999	7.766453	7.9737485	7.8020915	7.803204000000001	7.769451	7.7110655	7.7303964999999994	7.760652500000001
HIPK3	4.333379	4.292769	4.236695	4.015342	4.24334	3.885031	3.997416	3.765111	4.106204	4.043467	4.01172	4.26863
HIPK2	8.6993785	8.762847	8.990245999999999	8.853302	8.7267705	8.7449335	8.689634000000002	8.674486	8.6770255	8.6728725	8.677686	8.6831765
FOSB	5.296927	5.540812	5.048676	5.353697	5.77872	5.550576	4.672843	5.169161	5.048765	5.244204	5.45508	5.652396
CLC	3.613806	3.547741	3.660065	3.600465	3.748741	3.64903	3.623576	3.688021	3.587559	3.702115	3.805969	3.541984
CLU	8.222426	8.157213	7.838583	8.168999	8.325757	8.47184	9.073374	9.045213	9.044159	9.012336	8.671472	9.028596
OIP5	9.77418	9.742809	9.789965	9.705178	9.634099	9.677927	8.26263	8.329787	8.229604	8.141806	8.179741	8.56608
MTNR1A	3.660807	3.754322	3.828805	3.693023	3.609719	3.582302	3.833825	3.791315	3.688848	3.679722	3.76872	3.823397
MTNR1B	4.724662	4.853824	4.899944	5.029268	4.960121	4.73908	4.748256	4.742049	4.780992	4.844813	4.804133	4.77658
CNP	9.260346	9.340147	9.410387	9.328027	9.304654	9.200936	9.364128	9.338978	9.32106	9.301675	9.336251	9.495035
UBOX5	6.905416499999999	6.873025500000001	6.878049000000001	6.891143	6.809126	6.815519999999999	6.7919585	6.8784535	6.8176594999999995	6.8796990000000005	6.9122505	6.8766560000000005
CPD	8.773981	8.8199535	8.634323	8.8128295	8.7868825	9.025701999999999	8.702205	8.865704000000001	8.7966625	8.8245865	8.693829000000001	8.777305
CPE	3.127484	3.259206	3.1071405	3.2470625	3.260024	3.1710459999999996	3.3797495	3.4425654999999997	3.3540955	3.4464094999999997	3.3675405	3.3979415
CPM	3.301107	3.3097525	3.5539825	3.437062	3.5801645	3.403295	3.3460695	3.2581105	3.458518	3.2892285	3.3826124999999996	3.4200325000000005
CPQ	7.0051205	6.9098395	6.7827835	6.9967179999999995	7.109894000000001	7.098454	7.434305500000001	7.407617	7.2886015	7.3318995000000005	7.2848155000000006	7.391494
CR2	2.787932	2.705132	2.874969	2.984889	3.096822	2.901938	2.641035	2.849391	2.796243	2.800456	2.843252	2.7559
CR1	3.4814795	3.3765195	3.6057395	3.4205525	3.5043875	3.4991045	3.504885	3.5214644999999996	3.8084365	3.4860485	3.4183755	3.519151
CRH	4.9379124999999995	4.7794945	4.968049499999999	4.868237499999999	4.927445499999999	4.7141044999999995	4.67931	4.769488000000001	4.947252499999999	4.846658	4.8208044999999995	4.812870500000001
XCL1	3.2624515	3.1966015	3.21582	3.3022970000000003	3.431943	3.157311	3.1298905	3.301946	3.2727519999999997	3.28538	3.3108459999999997	3.244805
CRK	9.73103	9.731644	9.592949	9.687155	9.632463	9.784421	9.589092	9.497373	9.651094	9.399934	9.382078	9.490458
CRP	3.8938305	3.857716	3.894537	3.8042685	3.922794	3.701518	3.7874815	3.7591735	3.894067	3.9280654999999998	3.7717929999999997	3.9206645
CRX	4.572849	4.22641	4.131957	4.458755	4.730811	4.375853	4.335317	4.301714	4.349263	4.31327	4.287378	4.530036
CSK	8.782638	8.893386	8.767113	8.659352	8.605925	8.666646	8.743264	8.81173	8.795171	8.61567	8.660024	8.823199
SLC35A2	6.433408	6.519268	6.626758	6.47755	6.482862	6.442424	6.615587	6.717247	6.623962	6.554797	6.657237	6.758404
SLC35A1	9.579132	9.550852	9.483027	9.61146	9.515036	9.629101	9.670485	9.648394	9.589454	9.587427	9.622322	9.547819
SLC35A3	6.713127999999999	6.897718	6.709865499999999	6.677319499999999	6.590099	7.049227500000001	7.5606205	7.425217	7.6024055	7.420759500000001	7.2921955	7.4779005000000005
CPPED1	7.46827	7.488325	7.282672	7.517423	7.152901	7.496344	7.275279	7.204191	7.287543	7.151055	7.153733	7.315487
KBTBD11	7.315703	7.420763	7.295626	7.360549	7.187132	7.347638	6.981202	7.229785	7.197408	7.312288	7.280992	7.369763
GALNT8 /// KCNA6	5.093282	5.073727	5.241446	5.176189	5.601137	5.161424	5.126541	4.994424	5.159443	5.258472	5.03633	5.372826
CTH	6.9587095	6.9549155	6.813381	7.902362	7.943748	8.435546	6.0333875	6.068125500000001	5.9821755	7.2370035	7.028127	7.3750035
SLC35B1	9.758063	9.714477	9.72589	9.725492	9.790909	9.659726	9.26667	9.339458	9.254409	9.31315	9.293164	9.494277
SLC35A5	8.018025	7.973855	7.932117	8.079259	8.009653	8.014635	7.421957	7.534767	7.459319	7.445215	7.556688	7.601398
SLC35C2	7.335769	7.277748	7.106826	7.092971	7.094251	7.531457	7.218629	7.236308	7.307504	7.203545	7.095338	7.379031
SLC35C1	6.790029	6.837574	6.774741	6.696279	6.969224	6.635495	6.983212	6.868265	6.752742	6.843563	6.77926	6.756293
SLC35D1	7.581117	7.711165	7.459227	7.529035	7.506118	7.628926	8.186385	8.170212	8.226261	8.218512	8.101467	8.198326
SLC35D2	8.595266500000001	8.614729	8.662863	8.728098	8.6405685	8.7416915	9.0065775	8.9769775	8.956636	8.9882935	9.0262645	9.050692000000002
XCR1	3.573796	3.973561	3.696472	3.63221	3.660878	3.715491	3.579003	3.486377	3.83568	3.709891	3.665126	3.520621
SLC35E1	8.42515	8.458355	8.329421	8.434018	8.433167	8.546878	8.467927	8.482536	8.509165	8.491709	8.254052	8.372522
SLC35E3	7.352669000000001	7.393711	7.3611175	7.339418	7.4090995	7.2831875	7.215774	7.244239	7.3285564999999995	7.377264499999999	7.493063	7.379572
SLC35F6	7.832265	7.811064	7.825067	7.880177	7.788212	7.921083	7.91104	7.950601	7.818553	7.929659	7.930694	7.696849
SLC35F2	9.862682	9.898849	9.844229	9.872174	9.873802	9.72404	9.813139	9.74735	9.778817	9.780859	9.826156	9.707846
SLC35F5	6.353034	6.47902	5.9066	6.362076	6.074584	6.55971	7.053965	6.87715	6.771133	6.970224	6.748461	6.915424
SLC35G2	9.051444	8.997047	9.007769	8.852795	8.950762	8.988709	8.378223	8.47468	8.511189	8.343431	8.350082	8.497172
GLTSCR1	7.182067	7.11904	7.242167	7.27865	7.423041	7.232483	7.249689	7.182083	7.246813	7.183195	7.424242	7.223096
FAM136A /// LOC100287852	10.33238	10.32248	10.33927	10.15185	10.24904	10.19222	9.88297	9.875828	9.830295	9.820954	9.795402	9.769904
BEGAIN	5.66396	5.524273	5.667637	5.553213	5.725129	5.514081	5.468733	5.431468	5.529841	5.745575	5.682337	5.652163
FPGT	7.824673	7.904455	7.660712	7.839933	7.667856	8.002408	8.130312	8.127743	8.235654	7.909698	7.94746	7.902107
FPGS	8.236119	8.498937	8.518095	8.398752	8.471064	8.316132	8.249525	8.441774	8.290542	8.225226	8.379178	8.426029
CLEC16A	6.356064	6.430275	6.176209	6.364316	5.97121	6.360419	6.406425	6.560889	6.629221	6.508637	6.289354	6.419601
DAK	5.64697	5.694358	5.691994	5.709694	5.803643	5.826844	5.772545	5.771753	5.726857	5.752954	5.578311	5.771069
DAP	10.05923	10.02669	9.949798	10.04329	10.00478	9.92358	10.23173	10.32179	10.29398	10.26689	10.14913	10.16848
DAO	4.491026	4.360733	4.477051	4.581755	5.065104	4.290432	4.504774	4.27353	4.478796	4.520763	4.531395	4.052989
SKIV2L	8.074002	8.087577	8.019081	8.004461	8.177891	8.095482	7.839287	7.845816	7.993679	7.881026	7.915593	7.889838
DBI	12.4585	12.40962	12.57564	12.47869	12.48468	12.43456	12.69148	12.6353	12.6359	12.65325	12.71487	12.65386
DBH	5.402622	5.205278	5.13697	5.440477	5.374773	5.107209	5.301854	5.093773	5.385521	5.032087	5.413503	5.169886
DBP	5.145202	5.1951935	5.1929055	5.186688	5.0365415	5.034084	5.116232500000001	5.1905295	5.193948	5.2025075	5.2542235	5.3040845
DBT	5.055311	5.1226354999999995	4.722904	5.0489145	4.8743265000000005	5.4834675	5.271301	5.325407	5.2978465	5.3747525	5.0290975	5.2834734999999995
PRIM2 /// PRIM2B	4.088999	3.95842	4.0055385	3.968233	3.7637410000000004	4.0939125	3.905804	3.8016940000000004	3.820829	3.7482480000000002	3.853466	3.6992305
DCC	3.638826	3.731225	3.664857	3.728933	3.977443	3.541087	3.590075	3.634763	3.548598	3.496651	3.797227	3.843361
DCK	8.916178	8.894913	8.888971	8.884214	8.620322	8.773434	8.949226	8.841692	8.874282	8.6471	8.698329	8.673416
DCN	4.0424714999999996	4.084147	4.032154	4.1091605	4.168938499999999	3.9160825	3.9989540000000003	3.884278	4.104998999999999	3.9246274999999997	4.232378	4.0615274999999995
DCT	3.7124305	3.6221759999999996	3.627072	3.5633105	3.723484	3.366695	3.5822165	3.466572	3.669669	3.4638485	3.6686924999999997	3.7101865
CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8	4.430203	4.825704	4.863457	4.600066	4.735426	4.647616	4.655391	4.685381	4.467749	4.576434	4.782377	4.700197
DCX	3.098919	3.16646	2.9306324999999998	2.9576255	3.193076	3.0953074999999997	3.0005145000000004	3.1362389999999998	3.158785	3.0951250000000003	3.0369235	2.9852635000000003
DDC	4.459826	4.4907375	4.4046095	4.560265	4.6285989999999995	4.463675	4.6056545	4.546603	4.6086075	4.615830000000001	4.6788275	4.6504055
DDO	5.7123165	5.6790145	5.799551	5.6394015	6.0099605	5.7125725	5.60438	5.579356000000001	5.6184985	5.5750785	5.6931525	5.7678825
DDN	6.308534	6.157515	6.183366	6.446317	6.39811	5.725571	6.266613	6.183864	6.09749	6.226065	6.288806	6.402615
DEK	11.91406	11.84128	11.76912	11.87607	11.79371	11.94666	11.69058	11.59715	11.69759	11.62054	11.5872	11.5674
DES	3.93013	3.936112	3.8969005	3.7818330000000002	3.9152815	3.8877879999999996	3.995396	3.9217885	3.847898	3.9186739999999998	4.0589265	3.8340885
FPR1	5.000846	4.824393	4.8565855	4.9059815	5.134561	4.769578	5.035227	5.0519115	5.070899	4.9748355	4.949121	5.029356
FPR3	3.646767	3.675259	3.911118	3.87008	3.814876	3.595787	3.623845	3.563028	3.817013	3.476308	3.749741	3.746782
FPR2	3.853501	3.8027785	3.871617	3.7897239999999996	3.9491385	3.7483375	3.872186	3.778533	3.7971760000000003	3.8187014999999995	3.872991	3.9729894999999997
RPLP1	13.75832	13.71883	13.80107	13.78753	13.75707	13.74926	13.75405	13.75104	13.74703	13.75749	13.79613	13.75576
RPLP0	13.86205	13.8164	13.89627	13.89185	13.8812	13.86801	13.86726	13.80314	13.8317	13.84768	13.86275	13.86535
RPLP2	5.807305	5.718098	5.9256075	5.855525	5.641470999999999	5.33898	5.716124499999999	5.7053905	5.8163145	5.8856855	5.72944	5.8166765
DLD	10.85212	10.79262	10.70545	10.71854	10.86544	10.99375	11.12299	11.12888	11.17793	11.06565	11.02433	11.08283
DMD	3.354588	3.29761	3.454704	3.374065	3.393444	3.224202	3.411731	3.286509	3.488067	3.317002	3.528842	3.338065
IPO4 /// TM9SF1	9.274472	9.346399	9.074347	9.23741	9.221693	9.374958	9.249672	9.321886	9.250836	9.25738	9.302178	9.284349
DPT	3.138837	3.089688	3.285268	3.215288	3.315671	3.139638	3.246935	3.052924	3.064617	3.110422	3.139552	3.38289
DR1	9.05365	9.094717	9.052109	8.886534	8.988674	9.191324	9.014147	8.962267	8.93891	8.877516	8.881851	9.054516
DSE	10.45265	10.43544	10.44198	10.28035	10.28225	10.28573	10.59986	10.53873	10.56749	10.45509	10.51685	10.39055
DSP	11.01357	11.04516	10.81799	10.91689	10.89221	11.15225	10.58948	10.64055	10.60457	10.64972	10.52111	10.628
DST	4.124632	4.1471795	4.2070355	4.290853	4.2677685	4.1273085	4.2081545	4.3759965	4.2258955	4.2831715	4.1125125	4.312328
DTL	11.20561	11.23402	11.12206	10.99759	11.03977	11.00409	11.07747	11.02546	11.03113	10.91171	10.91194	10.9394
SLITRK3	3.39683	3.202771	3.212434	3.220237	3.434679	2.901938	3.304656	2.828364	3.111061	2.955334	3.245052	3.101445
SLITRK5	6.162364999999999	6.294919500000001	6.2652079999999994	6.2566715	5.985532	6.4354960000000005	6.9065104999999996	6.8593875	6.7559675	6.7143325	6.6929810000000005	6.697086
DUT	11.05097	10.96242	11.02848	10.88717	11.02597	11.0996	11.09511	11.11124	11.10675	11.02281	10.99806	11.05707
RGSL1	4.284532	4.133534	4.403924	4.765183	4.543477	4.21384	4.441309	4.492578	4.423364	4.476402	4.756608	4.404487
SLC34A2	9.875758	9.910527	9.660941	10.17657	10.13577	10.13489	10.87729	10.91892	10.88568	10.8738	10.89074	10.76686
SLC34A1	4.449963	4.513726500000001	4.5060285	4.681053	4.625665	4.5119454999999995	4.447157499999999	4.589074	4.6721585	4.451182	4.633147	4.4846265
DXO	8.277791	8.261791	8.350401	8.424129	8.367277	8.308146	8.11939	8.229372	8.157198	8.312607	8.196106	8.336636
DYM	3.416141	3.224945	3.488355	3.548385	3.503069	3.313856	3.485703	3.174892	3.331401	3.479963	3.604516	3.258095
GNGT1	2.537769	2.828228	2.41511	2.628799	2.797697	2.365222	2.630781	2.638355	2.524823	2.772163	2.63519	2.655336
IGHMBP2	7.365055	7.285643	7.404617999999999	7.4784095	7.410839999999999	7.2285995	7.3585275	7.298373999999999	7.336596	7.315227999999999	7.389469999999999	7.2843675
EBP	9.392219	9.323445	9.553448	9.368635	9.369105	9.158554	8.939526	8.84643	8.803944	8.836075	8.973387	9.003151
ECD	8.622137	8.635605	8.681975	8.697993	8.627133	8.708748	8.52292	8.593969	8.593596	8.605705	8.410989	8.589532
STT3A	10.18956	10.12905	10.02331	10.08918	10.0738	10.37411	10.22848	10.18906	10.16195	10.15332	10.04658	10.19187
EDA	3.8324805	3.7383949999999997	3.804956	3.840721	3.7559605	3.660845	3.9306205	3.7095955	3.884349	3.824409	3.9263455	3.745148
EED	6.472450500000001	6.582188	6.368042000000001	6.280208999999999	6.290309	6.6845740000000005	6.394118	6.543362	6.37458	6.4253475	6.2624645	6.3429085
DARS2	8.041084	8.107623	7.925596	7.788541	7.927968	7.805325	7.489083	7.514779	7.582299	7.409943	7.305896	7.230892
EFS	3.929547	3.9207824999999996	4.0864235	4.1113990000000005	4.061018499999999	3.7733995	3.992922	4.005933000000001	4.098619	3.9138215	4.054125	3.930936
EGF	4.150829	4.268707	4.296795	4.233373	4.312573	4.30148	4.382774	4.397701	4.403228	4.265331	4.35737	4.688418
RPL30	13.83776	13.81803	13.86034	13.87727	13.81153	13.82926	13.84943	13.85809	13.83559	13.85422	13.87521	13.84049
EHF	2.890179	3.111851	2.922867	2.800397	2.910603	2.740767	2.760089	2.981324	2.915934	2.96888	2.92239	2.917728
RPL32	12.83072	12.84465	12.95768	12.95542	12.96335	12.92486	12.84937	12.85941	12.85523	12.90312	12.97686	12.96592
RPL31	10.29086	10.31269	10.38882	10.41901	10.4717	10.41055	10.14989	10.00863	10.01372	10.05512	10.14749	10.04306
RPL34	13.20627	13.16013	13.26407	13.32486	13.2742	13.19263	13.27836	13.17017	13.24529	13.25014	13.31591	13.29697
GPR173	4.581722	4.778166	4.808127	4.542824	4.783587	4.496943	4.389099	4.539259	4.565722	4.282769	4.545043	4.558368
GPR176	5.288547	5.659666	5.410047	5.132839	5.557724	5.568274	5.107829	5.324064	5.259202	5.043324	5.321828	5.443338
GPR171	3.234369	3.106089	3.105485	3.03839	3.085631	3.174978	3.056879	3.036372	3.093637	3.108877	3.134624	3.060717
RPL36	12.47846	12.40135	12.64168	12.63085	12.52894	12.56595	12.40838	12.32428	12.36299	12.4097	12.4977	12.45979
RPL35	12.83491	12.81442	12.92368	12.89342	12.86433	12.86544	12.77392	12.75478	12.76849	12.78227	12.88033	12.80397
RPL38	11.27279	11.43495	11.53254	11.75052	11.55935	10.91712	11.36479	11.21994	11.46417	11.64276	11.79581	11.68379
RPL37	13.55051	13.49887	13.56106	13.61029	13.54946	13.53004	13.59345	13.48149	13.52302	13.55124	13.56111	13.54
ANKS1A	8.798655	8.881834	8.776173	8.662557	8.707892	8.813818	8.834411	8.95197	8.880578	8.784918	8.727545	8.832891
RPL39	14.03976	14.05353	14.02451	14.07612	13.96581	13.96604	14.01909	13.99774	14.03737	14.02894	14.05293	13.96366
ANKS1B	3.79081	3.569091	3.479413	3.617197	3.898334	3.589005	3.505223	3.659176	3.480236	3.505136	3.5626	3.762483
RPL22	12.75472	12.74999	12.77571	12.73712	12.81897	12.76612	12.70013	12.67716	12.68197	12.71514	12.76418	12.75521
GPR162	5.703174	5.801333	5.783174	5.820958	5.883645	5.669159	5.775262	5.688955	5.634266	5.74954	5.865326	5.865469
GPR161	5.727606	5.817414	5.650248	5.568048	5.680833	5.839751	6.340242	6.233227	6.010426	6.002903	5.655366	6.255826
RPL24	13.355475	13.318045	13.407515	13.400015	13.336805	13.31305	13.35488	13.321335000000001	13.337734999999999	13.3586	13.402055	13.365425
RPL27	13.78431	13.79016	13.81273	13.79403	13.7435	13.75677	13.78143	13.745	13.75167	13.76914	13.78377	13.70436
RPL29	12.64397	12.588035	12.817654999999998	12.713205	12.73837	12.73262	12.615179999999999	12.59026	12.536915	12.651215	12.682015	12.700425
RPL41	14.35102	14.3522	14.3617	14.38356	14.34385	14.32928	14.31982	14.35935	14.365	14.3549	14.36988	14.33372
PRRC2C	9.7797415	9.753828	9.966292	9.839166500000001	9.8591625	9.799708500000001	10.129905	10.0496555	10.074926000000001	10.037675	10.110779	10.1059485
PRRC2B	7.5804835	7.7136815	7.6441885	7.582597999999999	7.4952255	7.580992	8.0026575	8.098032	7.9638005	8.053248	7.975512999999999	8.0536125
RPL3L	4.627611	4.504791	4.703568	4.511745	4.705481	4.294549	4.390089	4.582807	4.797043	4.691433	4.671636	4.11007
PRRC2A	8.114035	8.142229	8.222425	8.244924	8.146505	8.01677	8.083459	8.127536	8.171393	8.120953	8.128958	8.1113
GPR183	3.096472	3.006265	3.080394	2.971818	3.064156	2.83995	2.768935	2.990719	2.880224	2.948276	2.897412	2.698475
GPR182	5.24702	5.433131	5.239202	5.547422	5.540538	5.182102	5.241316	5.084327	5.516511	5.465964	5.509436	5.546814
ELL	5.968673	5.9576709999999995	5.930539	6.013841	5.983806	6.014011	5.9586545	5.9064915	5.9766555	6.000726500000001	5.8165435	6.0374425
ELN	5.4075755	5.4039345	5.3441105	5.404431000000001	5.6311350000000004	5.375226	5.3231525	5.21726	5.260467	5.2968625	5.2694115	5.0981455
GPR132	5.31087	5.071213	5.458024	5.373126	5.403734	5.228079	5.273451	5.1396	5.32361	5.084001	5.311442	5.220796
GPR137	6.259989	6.123812	6.309315	6.260787	6.406978	6.26541	6.266521	6.189296	6.209874	6.258474	6.214831	6.256592
EMD	8.449944	8.495562	8.689465	8.536294	8.502145	8.633197	8.666508	8.58743	8.619783	8.673744	8.562022	8.671432
GPR135	3.436276	3.394144	3.364621	3.305054	3.453277	3.415569	3.356296	3.334071	3.417475	3.450634	3.452673	3.500952
EN2	6.475298	6.541762	6.354653	6.434346	6.311949	6.347491	6.245773	6.451245	6.317225	6.158308	6.267433	6.021153
EN1	2.97042	2.828228	2.653156	2.861843	2.82118	2.807423	2.752425	2.915101	2.73568	2.722826	2.731458	2.82031
AFTPH	8.526596	8.64743	8.512745	8.642611	8.701033	8.507296	8.549984	8.723473	8.747528	8.700188	8.789713	8.753925
GPR126	8.993658	9.115271	8.965961	9.013435	9.063937	9.253669	8.386186	8.338806	8.36092	8.281034	8.147839	8.078537
GPR125	9.508932	9.396013	9.449986	9.415948	9.371601	9.464012	9.617869	9.558325	9.654683	9.49634	9.528334	9.650985
PCYOX1	7.985189	8.24931	8.012238	8.14577	7.933013	8.26084	8.584949	8.542505	8.441434	8.573449	8.310968	8.427599
GPR124	5.3141465	5.33752	5.183975	5.283194	5.2838674999999995	5.241408	5.381031	5.405564999999999	5.305629	5.4611114999999995	5.520334999999999	5.3281645
ENG	5.5889655000000005	5.5847940000000005	5.768314	5.6246935	5.851444000000001	5.4770135	5.708604	5.653245	5.6716715	5.5807845	5.687582000000001	5.675546000000001
RPL12	12.82171	12.845770000000002	12.945395000000001	12.86941	12.952555	12.9094	12.83249	12.770655	12.65208	12.846875	12.875805	12.902935
RPL11	12.76306	12.69304	12.95885	12.8449	12.81933	12.79242	12.76913	12.66347	12.69693	12.75763	12.803	12.75723
RP3-406C18.2	3.565826	3.579086	3.813136	3.762493	3.720315	3.6903	3.648413	3.897004	3.57443	4.025964	3.741189	3.811885
GPR153	6.9592814999999995	6.985816	7.02389	7.1146265	7.192583	6.958391499999999	7.147289	7.1639695	7.303482	7.2842275	7.449608	7.2409025
RPL14	12.64218	12.59272	12.78557	12.70111	12.67335	12.69998	12.58308	12.50003	12.43985	12.57501	12.59138	12.50461
RPL15	11.68994	11.71355	11.60785	11.71305	11.89954	11.88665	11.41061	11.52279	11.50257	11.54185	11.4342	11.58371
RPL18	9.79787	9.8069615	9.9314465	9.8994965	9.875065	9.765027	9.659534	9.735648	9.605233	9.7159735	9.886404500000001	9.784186
GPR157	4.485118	4.13787	4.410055	4.333353	4.792166	4.404006	4.46342	4.380056	4.249735	4.425594	4.15572	4.167071
