,GSM904985,GSM904986,GSM904988,GSM904989
SPICE1,5.2326704285,4.631786481,5.209636296,5.6852116825
SPIDR,7.3985205915,7.244581279,7.086470712,7.490567137
SPIN1,9.721791746,9.5693993655,9.5394913985,9.478379814
SPIN2A,4.997891498,5.210482011,5.214245194,4.880521942
SPIN3,6.007142903,5.9254237995,5.722090189,6.122003016
SPIN4,7.324026416,8.161806413,6.398003132,6.727783449
SPINK1,11.34254507,5.064879704,10.96948776,8.998584667
SPINK13,5.13187729,5.924161479,5.594131001,7.550990328
SPINK2,6.357127972,6.177320904,5.597759599,6.055489983
SPINK4,6.130965768,6.376214781,6.591874818,6.684980685
SPINK5,5.243387498,5.861227333,5.433021436,6.641148682
SPINK6,4.68938711,5.231427919,4.582438948,4.648133834
SPINK7,4.487039177,4.422284292,4.685123549,4.251460694
SPINT1,8.863809263,8.453631729,8.574115581,8.28364925
SPINT2,11.53015082,11.34327147,11.25371936,11.83831738
SPINT3,4.988054761,5.092412631,5.123279976,5.23579302
SPIRE1,8.3888829385,9.2465571165,7.741627618,8.8189354135
SPIRE2,5.087400507,5.607433692,4.975742424,5.046235485
SPN,6.403305811,6.662697833,6.932516643,6.772910113
SPNS1,8.760547813,8.732323406,8.556638657,8.608706479
SPNS2,9.022646334,9.379053385,9.305253656,7.856532507
SPNS3,6.722753771,6.040716889,6.503855395,7.106443063
SPO11,3.203829157,2.831774255,3.155513592,3.336189725
SPOCD1,5.804207195,5.1100868325,5.818195962,5.742155821
SPOCK1,10.53146474,5.467168461,10.0223337,8.959725748
SPOCK2,8.459436899,7.6083591435,8.132931125,7.54299165
SPOCK3,3.46934684,3.1696402355,3.1609234205,3.6127407895
SPON1,7.382754045,5.988909636,6.672783076,7.278997082
SPOP,10.03805506,10.47621951,9.769883443,10.04697923
SPOPL,8.882290637,9.0596562925,8.9414989325,9.596274224
SPOUT1,7.124874786,7.36889253,7.500544525,7.2735777675
SPP1,11.8352571925,11.694114763,11.725728358,12.10733636
SPP2,5.175379824,5.045553825,5.202401295,5.37829997
SPPL2A,9.336320821,9.104691524,9.018012666,8.751999208
SPPL2B,6.7101984865,6.6320883035,6.3472856815,6.3281214255
SPPL2C,4.28445607,4.426641238,5.140368942,4.429999202
SPPL3,6.656110345,6.838506748,6.40642056,6.258445408
SPR,9.515437792,9.204196951,10.03083136,10.10162124
SPRED1,8.504110051,9.155614348,7.817687219,8.672166122
SPRED2,4.745176292,4.945184979,5.265968169,5.149897042
SPRED3,7.546305262,7.419499051,8.156427348,7.701163707
SPRN,6.357673598,6.168427689,6.525762559,6.081152458
SPRNP1,5.898001594,5.139330681,6.114478271,5.754452143
SPRR1A,4.859648422,4.5555108545,5.146358042,4.9003214075
SPRR1B,4.681812739,4.528963865,4.234953851,4.536895228
SPRR2B,5.261082927,4.9253408,5.538274497,5.270047345
SPRR2C,4.830285553,4.316046815,4.500564858,4.742844872
SPRR2G,6.45558528,6.472616776,6.720247738,6.462583935
SPRR3,5.454830189,5.683747823,5.5989270745,5.5267987035
SPRR4,7.492543734,7.893586413,8.359798332,7.401931272
SPRTN,6.387567457,6.381099535,6.482771797,6.616932996
SPRY1,8.8327165025,10.5499103265,7.9497531545,8.64544621
SPRY2,8.702564206,10.30365564,8.144161032,7.109662534
SPRY3,5.106854605,5.058110999,5.732871184,4.730381538
SPRY4,8.665598728,10.00008411,8.031953714,9.097617493
SPRY4-IT1,5.1445204725,5.662277639,5.46449299,4.984815088
SPRYD3,8.638744561,8.489253502,9.01658488,8.939926419
SPRYD4,8.736866909,8.216596329,9.160541365,8.869990894
SPRYD7,6.5312266455,7.135604858,6.8106917735,7.6635615415
SPSB1,7.7321096465,8.039536404,7.1736398335,8.0089986125
SPSB2,8.798208962,7.742979813,7.815499961,7.654934245
SPSB3,8.6674776695,8.673372117,8.8561480975,8.919728784
SPSB4,6.210843882,6.00295373,6.64212926,6.383822742
SPTA1,4.386362218,4.049555789,4.333748564,5.195386261
SPTAN1,6.37954839,6.155149521,6.616097061,5.564451525
SPTB,6.777888666,6.8069702275,6.962621344,6.7229801155
SPTBN1,6.286021211,7.223503957,6.67511957,6.22736221
SPTBN2,7.350917,6.429044772,7.446155897,6.692560417
SPTBN4,6.537562898,6.063406905,6.681622437,6.613099049
SPTBN5,5.607925577,5.946307768,5.520248407,5.826624974
SPTLC1,8.649165312,8.332083722,8.813584142,9.287466655
SPTLC2,8.546457192,8.731400331,8.470819934,8.432636599
SPTLC3,7.979945476,8.294750448,8.382228085,9.381684905
SPTSSA,9.9766450865,9.3594984195,9.5759894925,8.6946986145
SPTSSB,3.620554219,3.243204965,3.589121239,3.604882338
SPTY2D1,7.6957061015,7.5739519615,7.39702633,7.8251582385
SPTY2D1-AS1,4.7514251445,4.488902188,5.237839942,4.7787849555
SPX,8.89016349,5.139977874,9.17056995,7.702373464
SPZ1,3.367754665,3.417176013,3.422084211,3.999726277
SQLE,7.1078525855,6.2382376645,6.0357776975,6.6602237665
SQRDL,10.3094226,11.01749638,10.56156471,11.16118732
SQSTM1,7.164964138,6.88044083,7.422319373,7.592616168
SRA1,9.429345847,9.413595964,9.4947085555,10.154880425
SRBD1,7.838857529,8.466951795,7.773252823,8.435156852
SRC,5.809774683,5.60768128,5.918725632,5.588556353
SRCAP,6.7123966845,7.107425081,6.6299752385,6.7335180165
SRCIN1,6.024767193,6.218052244,6.486656206,6.466623318
SRD5A1,7.831800807,7.975406985,7.951085874,8.165689751
SRD5A2,5.246083435,5.445807249,6.12571649,5.454170413
SRD5A3,5.303836505,6.352779321,5.714685661,6.59570876
SRD5A3-AS1,3.809673501,3.503271025,3.439298809,3.811925125
SREBF1,7.1148829805,7.868233686,6.8606153655,7.1327469925
SREBF2,7.624324029,7.578384927,7.823445666,7.449100535
SREK1,6.6430919235,6.790246395,6.4903845855,6.1874859005
SREK1IP1,8.21635033,8.3479943715,8.234575957,8.346328309
SRF,7.2544775865,7.8194616375,6.9076127525,6.5779611685
SRFBP1,7.370085118,7.481455848,7.584751148,8.603626735
SRGAP1,5.8256360405,5.5878838415,5.9424634955,5.9345421795
SRGAP2,5.0883861955,5.6238572485,4.549149138,5.215865505
SRGAP2C,8.959230905,8.984363129,8.520420242,8.802047932
SRGAP3,5.425800578,5.3286055275,5.900627694,5.7322910565
SRGN,11.13671325,11.81890031,10.50324136,11.44678871
SRI,10.2923057505,9.806784484,9.727027544,10.2978788645
SRL,6.79051325,7.41413961,6.884417783,6.797195294
SRM,8.616813679,9.301600562,8.648953713,9.235273021
SRMS,4.475675347,4.696911467,5.052379818,5.373275804
SRP14,13.43413433,13.11101697,13.27170543,13.28650017
SRP19,10.46988123,10.76394087,10.38740036,11.24202952
SRP54,9.645078305,9.910320968,9.671488581,9.403072252
SRP68,10.1168905,10.49141202,9.908659268,10.39917406
SRP72,8.7687339155,9.0958357105,8.9884039245,9.4357125775
SRP9,12.40239922,12.22589588,12.57621523,12.5311656
SRPK1,8.3846076405,8.406117514,8.622501808,8.0103871435
SRPK2,6.979021028,7.071007504,7.121470097,7.5567136365
SRPK3,6.090483884,6.050418535,7.002242254,6.340599534
SRPRA,8.640144773,8.915987877,8.9551778175,8.7639158785
SRPRB,8.633924014,8.580402566,9.335782699,9.837872707
SRPX,8.054019016,6.424279988,6.748949012,6.646130895
SRPX2,4.6970813455,4.55256687,4.531958766,4.2398095965
SRR,7.075293693,7.5980674835,7.125843737,7.3364633895
SRRD,8.380347394,8.68455581,8.4645057275,8.28311544
SRRM1,9.9347087145,9.7559298145,9.594518139,9.769947603
SRRM2,7.8003639685,7.716188235,7.6115421565,7.9544687875
SRRM2-AS1,5.874645004,5.951414515,5.888693692,5.987855569
SRRM3,5.874645004,6.246081825,6.470591322,5.801434737
SRRM4,4.785283473,4.470687536,4.550698027,4.831447936
SRRM5,4.96693957,5.047295898,4.971282049,4.419857497
SRRT,5.843936491,6.247016377,6.102703933,5.791929013
SRSF1,8.1283862975,8.0056779455,7.676782275,7.5892942095
SRSF10,8.862914748,8.641530072,9.015691754,9.427406018
SRSF11,7.7978001215,7.642811906,7.6023416205,7.4377116945
SRSF12,5.4829419975,6.522799786,4.842472501,4.85371423
SRSF3,9.000998502,8.801572074,8.245058233,8.5169250345
SRSF4,6.443684995,6.94840956,6.669644632,7.152884143
SRSF5,11.12074839,10.68432043,10.75871124,10.67408731
SRSF6,10.2934625495,10.44523032,10.474651355,10.21068293
SRSF7,9.138111642,9.262487571,8.873107911,9.6350049715
SRSF8,9.3089850325,9.4735896555,9.109171891,9.217699886
SRXN1,9.334651763,10.37031028,8.86519364,10.63413438
SRY,4.694031274,4.637840433,5.004836517,4.708929408
SS18,7.9645177695,8.0953113705,7.878519532,8.9185761185
SS18L1,8.763422836,8.666115247,8.800736769,7.775276986
SS18L2,9.521185169,8.883648607,9.627109025,8.969662496
SSB,10.163751155,9.8384635965,9.9073345635,10.725923635
SSBP1,5.377606123,5.516354157,5.636616789,5.827043049
SSBP2,6.6023779755,6.0542555505,6.40280338,6.075201411
SSBP3,6.710137507,6.379604359,6.609572429,6.605725039
SSBP3-AS1,6.107109453,6.352358467,6.240459763,6.263470246
SSBP4,8.381205353,8.628627073,7.55603061,8.441215124
SSC4D,7.301862062,6.881295502,7.583876095,7.391847584
SSC5D,6.644324195,6.62976744,7.316022958,6.771302075
SSFA2,8.797426658,7.692682501,8.400321504,8.249792763
SSH1,5.9055689365,6.2170341775,6.002861963,5.6982500905
SSH2,4.466858384,4.47467665,4.508799347,4.166295494
SSH3,8.014207427,7.886538448,8.316636319,8.095830663
SSMEM1,3.7594687565,3.5060578815,3.796273671,3.6558825655
SSNA1,8.680948702,8.607073357,8.869371061,8.932343502
SSPN,8.6835388885,9.3771982195,7.20950837,9.20386281
SSPO,6.922378603,7.157251412,7.292147605,7.17373819
SSR1,9.503544873,9.464635157,9.5733813905,9.85207816
SSR2,11.36941574,11.91074638,11.42290421,12.24869492
SSR3,9.214482558,8.617683017,9.489992213,10.15561691
SSR4,12.22181554,12.38929436,11.92783297,12.19214385
SSR4P1,6.238296077,6.649139735,6.205839194,6.141171343
SSRP1,8.420385296,8.9039056955,8.2943259365,8.7793252255
SSSCA1,8.487054015,8.97317472,8.710713472,9.187521728
SSSCA1-AS1,5.434980957,5.150614281,6.199445709,5.074213433
SST,9.376607914,6.655224172,6.227833898,4.653697243
SSTR1,5.8209837965,6.177852126,6.572716501,5.7285388115
SSTR2,6.942901498,6.974400693,7.066448003,6.031277322
SSTR3,6.7939700545,6.537818761,7.103545825,6.6618878945
SSTR4,5.99830106,5.719211414,6.718649103,6.326538771
SSTR5,5.239646036,5.663546762,5.592063662,5.499249099
SSTR5-AS1,6.216236731,5.072003872,5.06184796,5.249945698
SSU72,8.585767519,8.972319341,8.827655386,8.572421498
SSUH2,6.128927801,5.476131849,6.206878972,6.440792263
SSX1,3.736459794,3.760849358,3.7410534025,3.9733933695
SSX2B,3.945652572,4.682781866,4.063717616,4.5106982
SSX2IP,8.543455534,7.8771316845,8.6361016725,8.718058576
SSX3,5.654499048,5.655680727,5.299004316,5.013705821
ST13,11.51931542,11.77130483,11.93925388,11.81776986
ST14,8.157601732,7.157878978,7.257259857,6.779025169
ST18,4.326313364,3.944534414,4.1563390245,3.8383538125
ST20,6.635280523,6.4685723915,7.0272998905,7.3297356485
ST20-AS1,7.683423251,7.938508427,7.704213146,7.166994947
ST3GAL1,8.571298863,8.763013664,8.930706414,7.828687659
ST3GAL2,7.374467235,7.802894412,7.142636913,7.313027101
ST3GAL3,6.002096642,6.132702397,6.302199955,6.256961106
ST3GAL4,5.8373811665,5.7844318105,5.845654168,5.7590577415
ST3GAL4-AS1,5.9083548015,6.2626551535,6.4638557875,6.442360097
ST3GAL5,7.759365032,8.393923128,7.257259857,9.054944562
ST3GAL6,6.2856723085,4.732915797,6.534297945,5.364645545
ST5,8.392104939,8.68621566,7.622242092,7.77154214
ST6GAL1,7.716742302,5.271432809,7.034813426,7.293391613
ST6GAL2,3.518632686,3.23690786,3.531357592,4.6902644025
ST6GALNAC1,5.069442754,4.878997182,5.045932938,5.119341131
ST6GALNAC2,8.910947962,7.785195368,9.476737019,6.57736648
ST6GALNAC3,9.202699273,7.915192411,8.505335391,6.744755909
ST6GALNAC4,7.144551106,7.432047336,7.4434497415,7.4440156905
ST6GALNAC5,5.71808921,6.107009101,5.836421125,6.063572505
ST6GALNAC6,8.551648722,8.616230957,8.036121663,8.036681823
ST7-AS1,5.8783407,6.440840678,5.486253665,5.644097435
ST7-AS2,3.6619323695,3.79165557,3.810831349,3.975079002
ST7-OT4,3.644017872,3.64898927,3.339858292,3.845113021
ST7L,6.271582674,6.629597309,6.575172467,6.540772078
ST8SIA1,3.386115939,3.4101094595,3.457264943,3.819463882
ST8SIA2,4.3515314795,4.551799093,4.9377812565,4.4511655445
ST8SIA3,3.695880153,4.294393287,4.536403955,4.155571807
ST8SIA4,4.93012118,9.650295702,5.140368942,7.225387292
ST8SIA5,5.802138766,5.844227321,6.031760036,5.711009305
ST8SIA6-AS1,5.322648385,4.936335634,5.412489096,5.095616411
STAB1,7.032648213,7.530565288,6.157415245,6.856283395
STAB2,5.466226967,5.8536104525,5.7853905185,5.6244450355
STAC,7.239527012,6.57333047,7.082662541,6.632167108
STAC2,7.988865803,7.450543092,7.958812324,7.698458518
STAC3,6.776793308,6.817948735,6.993209731,6.663881195
STAG1,8.007335579,8.163561877,8.106491986,8.616296765
STAG2,9.324354583,9.432415574,8.977989557,8.985117118
STAG3,7.119899711,7.034921082,7.381442687,7.061617157
STAG3L3,7.454199157,7.078395259,6.856869274,5.520867983
STAG3L4,6.984527549,6.1468860125,7.233798201,6.5920627175
STAM,9.399703861,9.110558259,9.284521403,9.264272185
STAM-AS1,3.724685889,3.586040739,3.65269664,3.761021808
STAM2,7.928054886,7.868943167,7.966723649,8.337254321
STAMBP,6.922983077,6.924825169,6.612802593,7.422742243
STAMBPL1,5.3569464815,6.3520953505,5.000550411,6.9149740255
STAP1,7.430165696,4.450080977,7.1687297415,4.5919988675
STAP2,8.553009547,9.12103945,8.796020663,8.314212361
STAR,5.358244066,5.350326108,5.464291458,4.611523282
STARD10,9.051689305,9.127614694,9.480718812,8.883133465
STARD13,6.039849208,6.4113892465,6.2016506015,5.7014612135
STARD13-AS,5.2658159195,4.887916874,5.5425416265,4.8930190395
STARD3,7.463029146,7.453894427,7.012560905,7.090531898
STARD3NL,10.84752174,11.04663905,10.9132001,11.27632262
STARD4,8.024674172,8.298598381,7.296829465,8.443160035
STARD5,7.103050425,6.836223865,6.958777811,6.881461364
STARD6,3.979163593,3.110640908,4.466137857,3.82752255
STARD7,11.27213337,11.18126212,11.08198306,11.09823229
STARD7-AS1,7.046069229,7.266610722,6.912096952,6.881461364
STARD8,8.223426438,8.242256076,7.8954927,7.134129116
STARD9,6.383546219,6.793641955,5.911478516,6.256961106
STAT1,8.596239525,8.7873645025,8.1889080855,9.431598807
STAT2,7.008029244,7.170111333,6.897312763,6.974717942
STAT3,10.446595855,10.57804821,9.8626584505,9.8764876495
STAT4,7.138064188,7.155954036,6.363813478,6.42496801
STAT5A,8.308886224,7.822713338,7.605971812,7.574163729
STAT5B,7.463029146,7.577837673,7.623231189,7.189242819
STAT6,8.7616524145,8.9246722815,8.8656014655,8.9430417795
STATH,3.677590787,3.24131147,3.508493654,4.22178094
STAU1,11.338876075,11.503947335,11.99355586,11.3844146
STAU2,7.983387215,7.577524426,8.24111864,8.16024557
STAU2-AS1,5.32066004,5.181295714,5.508549429,5.107642153
STBD1,4.209873081,4.361582527,4.230501884,5.119341131
STC1,10.49110694,10.97558089,9.444772677,10.29267754
STC2,6.811962245,9.6461855095,6.844816602,9.951107439
STEAP1,6.968430716,7.620312165,8.794414821,8.188981139
STEAP1B,5.247652518,5.579619836,5.436320196,4.999469246
STEAP2,8.314280004,8.512875924,8.976935809,8.705924945
STEAP3,6.4807843405,5.8052851185,5.7125169115,6.6244213815
STEAP4,6.047016384,8.8053287875,5.88310586,5.7435949115
STGC3,5.761580559,5.982040611,5.931468984,6.351332751
STH,6.525852306,6.181707344,6.488066016,6.566869733
STIL,6.426567402,6.043812558,6.009197541,6.382693013
STIM1,6.112428496,6.5682614635,6.216623301,5.969767292
STIM2,8.05320476,8.157564612,7.288812122,7.382160184
STIP1,8.3386216495,8.2360587775,8.5929389435,9.214682175
STK10,7.263248339,8.92404938,7.375168324,7.291435195
STK11,7.998134511,8.751061387,7.985380735,8.246438353
STK11IP,6.990136327,7.248692579,6.958893658,7.206683722
STK16,7.5807899945,7.720592656,7.788139935,7.941411977
STK17A,7.665898444,7.583207765,7.279378957,7.632607822
STK17B,5.8130877665,6.079588115,5.338198779,6.680303013
STK19,9.701139775,9.367216486,9.738858144,11.20016297
STK24,6.174652175,6.038952365,6.070139348,6.256961106
STK24-AS1,3.988551163,4.147150254,3.844254652,4.52136421
STK25,8.417256555,8.613767815,8.42683372,8.962318789
STK26,6.1059528525,5.359851742,6.0775340375,7.1027579005
STK3,7.4991297335,6.4045499815,7.1612844895,7.475550708
STK31,4.648296144,4.528671977,4.474810424,3.87381008
STK32A,5.0058157345,4.6820126465,4.936588668,4.939770212
STK32B,9.2649086,9.631011298,8.557492528,7.965072455
STK32C,6.674347258,6.195448424,6.610863136,6.150632508
STK33,6.350702491,4.713445465,6.311000109,5.624230993
STK35,6.605474332,6.942180682,7.273471554,7.162751166
STK36,7.935350551,7.717945812,7.6105442,7.955487779
STK38,6.417595107,6.199150342,7.115904772,6.21448516
STK38L,8.609614275,8.423429343,8.475013991,8.2655616585
STK39,9.105776982,9.25982663,8.298145431,9.872565433
STK4,5.77540456,5.804353549,5.290686393,5.574582947
STK4-AS1,6.287482908,6.907347164,7.142721236,7.079308626
STK40,7.0773737315,7.6071714565,7.1623232375,6.7983891445
STKLD1,5.790137453,5.5448706955,6.0004484095,5.4281233485
STMN1,6.079779678,5.8603457055,5.91417015,5.8445857165
STMN2,4.6168498025,4.480547418,4.9050407745,4.955908419
STMN3,6.653212513,7.564045359,6.954833177,7.7083390935
STMN4,6.148401417,6.1449304525,6.1589376775,6.2816786455
STOM,10.79907588,11.84060651,11.4448284,11.90774338
STOML1,7.842531546,8.182912898,7.585508154,7.91828584
STOML2,9.746993563,9.742769257,10.15443893,10.5251453
STOML3,4.263645821,5.11753149,4.079967311,4.41961253
STON1,7.1872235035,7.051436916,6.761339005,7.295191134
STON2,6.435138047,5.60109291,6.265913314,6.058980607
STOX1,5.373033329,4.336914932,5.282970313,4.647053105
STOX2,7.330435102,7.52726937,6.7107792955,7.419670867
STPG1,6.223352956,6.6615627725,6.7121675205,6.88225948
STPG2,5.574897836,5.559798807,5.732861447,5.325593021
STPG3,7.007984631,6.35549836,6.282259149,5.946941788
STRA13,9.828662294,9.740258441,10.27817091,9.804253656
STRA6,5.228243532,5.321891499,5.990618704,5.540178035
STRADA,7.773428852,7.863993606,8.04220155,7.673752535
STRADB,10.34364646,9.741548821,11.19442554,10.57472599
STRAP,8.5379592745,8.740097534,8.279782069,8.336122149
STRBP,7.747823224,7.21501879,7.507059792,7.267208169
STRIP1,7.882250879,8.101253393,7.776835693,7.898803448
STRIP2,5.265555355,4.094139859,7.4212132205,4.8390056205
STRN,6.960410459,6.57415651,6.5293252975,6.6972118125
STRN3,8.39799668,8.8793519915,8.3715617385,8.1095291285
STRN4,7.350683941,7.987847666,6.790815328,6.519364563
STS,7.2798690115,7.153520909,6.8631843245,7.343368966
STT3A,10.01045756,10.23657581,9.441726132,10.14362324
STT3B,11.11150921,10.77051923,10.93648963,10.09000321
STUB1,10.63727656,10.40386261,10.53457908,11.01024907
STUM,6.518172151,7.8948016865,6.804935939,6.0673212855
STX10,8.480451199,8.548954324,8.59383089,8.589028108
STX11,5.571968268,5.571179666,5.404915,5.298001165
STX12,10.334404205,9.9650243645,10.2146984825,10.337200905
STX16,7.698880413,8.199733751,7.7850787305,8.5406789495
STX17,7.798556853,7.848587655,8.008258458,7.717019135
STX17-AS1,7.0704818935,7.056435516,7.0869641435,7.1712391485
STX18,9.813173488,9.209942513,9.581892505,9.3767375
STX18-AS1,4.00696302,3.443244891,4.039115363,4.154695466
STX19,3.944448355,3.602264852,3.847379479,3.511699537
STX1A,7.10938682,7.231089385,7.025506594,6.827751099
STX1B,6.330913108,7.00112136,7.36270428,6.478984021
STX2,7.389782364,7.914680125,7.212188307,7.7532172245
STX3,7.473335427,7.044017196,8.220406545,7.033505614
STX4,8.711753493,8.49669803,8.551375681,9.2708223355
STX5,7.427447668,7.283466402,6.94327941,6.500130676
STX6,6.336510423,6.91142621,6.475924899,7.117385053
STX7,8.9174901115,8.9512798915,9.471709598,9.3576572165
STX8,7.4124034615,7.482034771,7.539765927,7.558602436
STXBP1,9.30572813,8.80707388,8.886227826,9.039874959
STXBP2,7.775604099,7.913340572,7.8649613,7.7374090805
STXBP3,7.5497919265,6.8563341245,7.04890072,7.28858182
STXBP4,5.5295518995,5.349098178,5.171522968,5.2627805475
STXBP5,5.893551324,5.282517166,5.835380129,5.08451668
STXBP5-AS1,4.272840583,4.451615282,4.287781124,3.932154475
STXBP5L,3.825458052,3.321994671,3.209397976,3.196577708
STXBP6,6.326143711,6.5895140845,6.5519418545,4.9094777555
STYK1,4.593346817,3.9526452795,4.088900164,4.0121382385
STYX,5.88232586,5.982477703,5.8376636295,5.9948756355
STYXL1,8.714430031,8.189863334,8.462384337,7.988440424
SUB1,11.378259825,11.0269936,11.16091343,11.409065925
SUCLA2,11.10230278,10.32334269,11.34305784,10.66152747
SUCLA2-AS1,4.595518044,4.68767531,5.048388239,4.890353806
SUCLG1,8.448939241,7.765907609,8.859979824,8.20285117
SUCLG2,11.028675575,9.856029651,11.668417595,9.7065965575
SUCLG2-AS1,4.988054761,4.622466438,5.375104087,5.19319492
SUCNR1,9.994727115,6.698494306,10.8950944,6.173295512
SUCO,9.551843542,9.189338897,8.811304296,8.369738603
SUDS3,8.5548562105,8.1475905375,8.205267629,8.119473505
SUFU,5.973518351,6.0987904885,6.3678983895,6.037834875
SUGCT,9.035670511,8.263911356,10.53161089,9.365343039
SUGP1,8.092396819,8.2509419845,8.0700260435,8.243231961
SUGP2,8.501816843,8.499485137,8.366437457,8.373286801
SUGT1,8.611063406,8.447827678,8.188109824,8.886685076
