sample	chromosome	start	end	num.mark	seg.mean
TCGA.02.0064	13	35817184	35817184	1	NA
TCGA.02.0064	13	35824097	56650373	1823	-0.5122
TCGA.02.0064	13	56658479	56770498	6	-0.0477
TCGA.02.0064	13	56792837	114123862	4095	-0.5409
TCGA.02.0064	14	105602756	105630089	4	-3.6654
TCGA.02.0064	14	105643293	105946993	32	-0.0659
TCGA.02.0064	14	105962305	106002179	6	-0.8897
TCGA.02.0064	14	106017453	106349756	39	-0.0937
TCGA.02.0064	14	18149473	18149473	1	NA
TCGA.02.0064	14	18187154	19216369	9	-0.111
TCGA.02.0064	14	19268776	19490630	30	-0.6594
TCGA.02.0064	14	19497023	21430511	312	0.0451
TCGA.02.0064	14	21438704	22034704	74	0.2203
TCGA.02.0064	14	22046097	37193624	1372	0.0095
TCGA.02.0064	14	37207126	37213683	2	-0.6715
TCGA.02.0064	14	37221601	105594189	6315	0.0035
TCGA.02.0064	15	18362555	18790589	12	0.0155
TCGA.02.0064	15	18810004	19869705	46	-0.4473
TCGA.02.0064	15	19874690	20079935	18	-0.7858
TCGA.02.0064	15	20220416	50102216	2849	0.0087
TCGA.02.0064	15	50115201	51093780	109	0.3894
TCGA.02.0064	15	51116714	73531496	2418	0.0203
TCGA.02.0064	15	73540323	73658355	18	0.2031
TCGA.02.0064	15	73670162	100282819	2538	-0.0193
TCGA.02.0064	16	28087	32105104	2980	0.0037
TCGA.02.0064	16	32208242	32748349	11	0.3201
TCGA.02.0064	16	33205648	34106213	26	0.0611
TCGA.02.0064	16	34115736	34605030	25	-0.1894
TCGA.02.0064	16	34634686	55750628	861	-0.007
TCGA.02.0064	16	55765113	56712299	121	0.3681
TCGA.02.0064	16	56721247	88675835	2769	-0.0038
TCGA.02.0064	16	88690571	88690571	1	NA
TCGA.02.0064	17	29169	41515622	4249	0.0179
TCGA.02.0064	17	41521544	41566540	7	0.4524
TCGA.02.0064	17	41577520	78638467	3400	0.0132
TCGA.02.0064	17	78653545	78653545	1	NA
TCGA.02.0064	18	4316	76110964	5774	-0.0126
TCGA.02.0064	19	44705773	44828229	14	0.6155
TCGA.02.0064	19	44843531	47887897	354	0.3552
TCGA.02.0064	19	47895271	48046099	6	0.7493
TCGA.02.0064	19	48070799	51668723	414	0.3686
TCGA.02.0064	19	51675576	60780698	1158	0.0079
TCGA.02.0064	19	60786417	63464566	310	0.3667
TCGA.02.0064	19	63473245	63784327	57	0.2002
TCGA.02.0064	19	64418	44701223	3664	0.3786
TCGA.02.0064	2	113106287	113112951	2	0.8068
TCGA.02.0064	2	113120794	242717016	10185	-6e-04
TCGA.02.0064	2	20341	48873299	3896	-0.0077
TCGA.02.0064	2	48904719	48949549	2	-0.7266
TCGA.02.0064	2	48970582	113093640	4449	0.0077
TCGA.02.0064	20	1516966	1539155	3	0.9877
TCGA.02.0064	20	1546858	50177812	4060	-0.0099
TCGA.02.0064	20	50184661	50193263	2	0.653
TCGA.02.0064	20	50201453	62379059	1075	-0.0674
TCGA.02.0064	20	8747	1506379	191	-0.036
TCGA.02.0064	21	10134435	46914686	3345	-0.0159
TCGA.02.0064	21	9896630	10117898	17	0.2563
TCGA.02.0064	22	14504218	22671374	819	-0.0157
TCGA.02.0064	22	22677959	22696162	4	-1.4056
TCGA.02.0064	22	22701205	22720195	5	-5.1733
TCGA.02.0064	22	22725305	49565816	3251	-0.0136
TCGA.02.0064	23	154050185	154078819	3	0.4288
TCGA.02.0064	23	154086636	154582414	43	-0.0309
TCGA.02.0064	23	2710316	154037006	10892	-0.0036
TCGA.02.0064	24	20356568	21182945	48	0.0956
TCGA.02.0064	24	21194631	22505342	96	-0.1108
TCGA.02.0064	24	22769318	22837354	7	0.9943
TCGA.02.0064	24	22841559	22908342	14	0.499
TCGA.02.0064	24	22914005	57440809	37	0.0541
TCGA.02.0064	24	2710450	20352997	1091	-0.0849
TCGA.02.0064	3	10029350	10318993	42	0.3648
TCGA.02.0064	3	10326378	73249421	5543	-0.0081
TCGA.02.0064	3	163987457	164101776	9	0.4061
TCGA.02.0064	3	164112873	196809098	2644	0.0205
TCGA.02.0064	3	196810503	196810503	1	NA
TCGA.02.0064	3	196820428	196958467	14	-0.2836
TCGA.02.0064	3	196968244	199379566	263	0.0417
TCGA.02.0064	3	39066	10022312	862	-0.0313
TCGA.02.0064	3	73277953	74214675	57	0.3954
TCGA.02.0064	3	74267283	163977334	6451	0.0015
TCGA.02.0064	4	166923187	169846455	199	-0.5156
TCGA.02.0064	4	169851970	170157858	31	-0.008
TCGA.02.0064	4	170163132	187512862	1187	-0.5232
TCGA.02.0064	4	187523863	187626037	12	-0.0216
TCGA.02.0064	4	187640405	188396640	77	-0.5415
TCGA.02.0064	4	188412477	191173837	207	0.0143
TCGA.02.0064	4	41413	69057735	4502	-0.0045
TCGA.02.0064	4	69069563	69165814	10	-0.5185
TCGA.02.0064	4	69643272	166904925	7128	0.0172
TCGA.02.0064	5	124904	17570523	1330	-0.0591
TCGA.02.0064	5	140203440	140216524	4	-0.9067
TCGA.02.0064	5	140221835	180342860	3373	-0.0119
TCGA.02.0064	5	17647063	17653599	2	-0.9982
TCGA.02.0064	5	17662005	64631673	2938	0.0176
TCGA.02.0064	5	180351118	180355807	2	0.8178
TCGA.02.0064	5	180362342	180644810	43	-0.0977
TCGA.02.0064	5	64639364	65687940	114	0.4468
TCGA.02.0064	5	65700971	69741318	244	0.0099
TCGA.02.0064	5	69767948	70345552	3	0.7324
TCGA.02.0064	5	70422297	140196482	5187	0.0121
TCGA.02.0064	5	75149	110640	4	0.1534
TCGA.02.0064	6	26139810	26141312	2	0.6287
TCGA.02.0064	6	26145186	32586131	847	0.0084
TCGA.02.0064	6	32595402	32629848	4	-2.1644
TCGA.02.0064	6	32634044	32728487	11	-0.3356
TCGA.02.0064	6	32732764	71654826	2986	0.006
TCGA.02.0064	6	71660688	71854341	13	0.5647
TCGA.02.0064	6	71872974	170867396	7286	0.0073
TCGA.02.0064	6	97634	26135711	2116	-0.0022
TCGA.02.0064	7	133439454	133447868	2	-1.7937
TCGA.02.0064	7	133459759	142164247	876	0.412
TCGA.02.0064	7	140213	5153181	531	0.3387
TCGA.02.0064	7	142167901	142171618	2	-3.4298
TCGA.02.0064	7	142178220	158811268	1595	0.3577
TCGA.02.0064	7	32978585	32991749	2	2.0301
TCGA.02.0064	7	33014140	54385716	1693	0.3632
TCGA.02.0064	7	5164676	5164676	1	NA
TCGA.02.0064	7	5177954	5252229	10	0.7643
TCGA.02.0064	7	5280622	5280622	1	NA
TCGA.02.0064	7	5287706	5337272	5	0.2819
TCGA.02.0064	7	5344280	6006721	75	0.7135
TCGA.02.0064	7	54422534	54816762	28	0.6577
TCGA.02.0064	7	54839438	55059917	10	4.6533
TCGA.02.0064	7	55065094	55177593	14	0.7739
TCGA.02.0064	7	55191696	55630205	40	4.77
TCGA.02.0064	7	55641775	55768247	8	4.2612
TCGA.02.0064	7	55802855	133414697	6107	0.4064
TCGA.02.0064	7	6015467	32964207	2241	0.3891
TCGA.02.0064	8	39356595	39363050	2	-2.8036
TCGA.02.0064	8	39368509	39428746	6	-5.2971
TCGA.02.0064	8	39435320	39475979	7	-6.671
TCGA.02.0064	8	39481985	39505256	5	-5.6435
TCGA.02.0064	8	39511632	146264846	7771	-0.002
TCGA.02.0064	8	63810	39341524	3169	-0.0133
TCGA.02.0064	9	112060652	112060652	1	NA
TCGA.02.0064	9	112064860	112069192	2	-1.5933
TCGA.02.0064	9	112074405	140241876	2990	-0.0316
TCGA.02.0064	9	11209549	11600241	12	-0.9296
TCGA.02.0064	9	11622688	19523171	585	-0.5163
TCGA.02.0064	9	153131	2794077	247	-0.5304
TCGA.02.0064	9	19540125	19746132	22	-1.284
TCGA.02.0064	9	19760116	19882574	9	-0.5508
TCGA.02.0064	9	19892639	22406549	241	-1.3996
TCGA.02.0064	9	22421085	22462725	6	-0.6118
TCGA.02.0064	9	22477358	23222087	37	-1.3423
TCGA.02.0064	9	23247335	23338535	4	-0.6186
TCGA.02.0064	9	23365926	23991794	44	-1.4094
TCGA.02.0064	9	24022718	24232825	8	-0.5694
TCGA.02.0064	9	24279661	25315601	31	-1.1708
TCGA.02.0064	9	25336912	25494416	6	-0.4684
TCGA.02.0064	9	25517395	27135601	96	-1.3481
TCGA.02.0064	9	27140808	27651511	57	-0.5557
TCGA.02.0064	9	27676969	27831723	7	-1.4216
TCGA.02.0064	9	27865071	38693993	947	-0.5017
TCGA.02.0064	9	2802153	2807915	2	-1.2466
TCGA.02.0064	9	2816755	11185618	711	-0.5205
TCGA.02.0064	9	38731378	112052943	3338	-0.0087
TCGA.02.0069	1	108225806	110017502	183	0.3088
TCGA.02.0069	1	110023268	110041428	3	1.2464
TCGA.02.0069	1	110057882	150819451	1497	0.2667
TCGA.02.0069	1	150823073	150839754	3	1.5246
TCGA.02.0069	1	150844444	150848509	2	2.226
TCGA.02.0069	1	150852858	151027357	32	0.2847
TCGA.02.0069	1	151033188	151036435	2	1.5241
TCGA.02.0069	1	151040463	154515352	485	0.2999
TCGA.02.0069	1	154520012	154525210	3	-0.1786
TCGA.02.0069	1	154530879	164892189	1041	0.238
TCGA.02.0069	1	164901695	177029496	1101	-0.0586
TCGA.02.0069	1	177043836	177152369	13	0.2853
TCGA.02.0069	1	177163069	187569516	824	-0.0462
TCGA.02.0069	1	187597875	187809085	10	-1.338
TCGA.02.0069	1	187828838	208392257	1600	-0.0609
TCGA.02.0069	1	208399090	208512175	12	-1.0881
TCGA.02.0069	1	208540709	241285152	2602	-0.065
TCGA.02.0069	1	241370614	241384159	3	0.8334
TCGA.02.0069	1	241403850	246433956	534	-0.0706
TCGA.02.0069	1	246442698	246630400	28	0.1234
TCGA.02.0069	1	246636010	246683018	7	-0.2922
TCGA.02.0069	1	246688566	246794522	8	0.1903
TCGA.02.0069	1	246795223	246812523	3	-0.6208
TCGA.02.0069	1	246822838	246862029	7	-1.3164
TCGA.02.0069	1	246874992	247190718	34	-0.3019
TCGA.02.0069	1	27271280	71936253	4081	-0.0258
TCGA.02.0069	1	554268	27255412	2655	-0.4446
TCGA.02.0069	1	71955051	72014496	7	-0.6553
TCGA.02.0069	1	72022683	108219027	2465	-0.056
TCGA.02.0069	10	115544	138206	3	0.304
TCGA.02.0069	10	126200526	126217500	3	-0.8679
TCGA.02.0069	10	126231357	135061900	807	-0.1839
TCGA.02.0069	10	135066116	135104029	5	-0.6314
TCGA.02.0069	10	135108641	135356671	26	-0.2422
TCGA.02.0069	10	152490	34996422	2932	1.195
TCGA.02.0069	10	35001961	126188755	7259	-0.0654
TCGA.02.0069	11	134432265	134432265	1	NA
TCGA.02.0069	11	182372	22193246	2253	-0.502
TCGA.02.0069	11	22204117	22683533	37	-1.0755
TCGA.02.0069	11	22697024	134409214	9144	-0.4803
TCGA.02.0069	12	104964228	105024368	7	-0.5282
TCGA.02.0069	12	105036790	132289090	2491	-0.0482
TCGA.02.0069	12	33854	4471959	471	-0.1023
TCGA.02.0069	12	37391316	37574019	20	-0.95
TCGA.02.0069	12	37587018	45445318	598	-0.0463
TCGA.02.0069	12	4484720	4539938	7	0.2093
TCGA.02.0069	12	45456903	54768616	1192	0.3023
TCGA.02.0069	12	4546475	4723882	20	-0.0865
TCGA.02.0069	12	4736093	4742666	2	-1.404
TCGA.02.0069	12	4756703	37382951	2596	-0.037
TCGA.02.0069	12	54775717	92468434	2690	-0.0461
TCGA.02.0069	12	92480737	92693115	23	0.3336
TCGA.02.0069	12	92705910	104953466	1050	-0.0319
TCGA.02.0069	13	18065953	18989305	73	-0.0626
TCGA.02.0069	13	18998989	22211417	298	0.4547
TCGA.02.0069	13	22236425	49494436	2693	-0.4844
TCGA.02.0069	13	49497573	49568034	20	-0.226
TCGA.02.0069	13	49577010	56650373	467	-0.501
TCGA.02.0069	13	56658479	56770498	6	0.0264
TCGA.02.0069	13	56792837	57009987	9	-0.3958
TCGA.02.0069	13	57038447	57411706	25	-1.1738
TCGA.02.0069	13	57452661	57659339	9	-0.2983
TCGA.02.0069	13	57676988	60115180	154	-1.1449
TCGA.02.0069	13	60134496	60239303	5	-0.5098
TCGA.02.0069	13	60265481	61630907	57	-1.1083
TCGA.02.0069	13	61653489	61860421	9	-0.4929
TCGA.02.0069	13	61882282	92073589	1782	-1.1209
TCGA.02.0069	13	92079467	114123862	2045	-0.5339
TCGA.02.0069	14	104303931	106349756	253	-0.0846
TCGA.02.0069	14	18149473	19388122	24	-0.0615
TCGA.02.0069	14	19397709	19497023	17	-0.3611
TCGA.02.0069	14	19505698	38449678	1846	-0.0272
TCGA.02.0069	14	38459735	38510003	5	-0.5958
TCGA.02.0069	14	38542068	45217013	370	-0.0102
TCGA.02.0069	14	45244683	49956189	350	-0.4401
TCGA.02.0069	14	49965116	50035501	10	0.4179
TCGA.02.0069	14	50040718	60879854	1069	-0.4654
TCGA.02.0069	14	60885509	61917359	89	-0.1142
TCGA.02.0069	14	61958993	73060301	1210	-0.4529
TCGA.02.0069	14	73071404	73082250	3	-1.8142
TCGA.02.0069	14	73092018	104294772	2950	-0.4905
TCGA.02.0069	15	18362555	19465359	49	-0.0555
TCGA.02.0069	15	19537035	19882711	12	0.2653
TCGA.02.0069	15	19886840	23126877	206	-0.12
TCGA.02.0069	15	23133855	23647715	53	0.4363
TCGA.02.0069	15	23660212	56082398	3159	-0.0641
TCGA.02.0069	15	56087227	57479406	167	0.3008
TCGA.02.0069	15	57491826	74593048	1949	-0.0475
TCGA.02.0069	15	74601045	75056230	52	0.3378
TCGA.02.0069	15	75075615	75174513	14	-0.12
TCGA.02.0069	15	75188850	75451853	28	0.5641
TCGA.02.0069	15	75471279	75471279	1	NA
TCGA.02.0069	15	75485118	88905991	1295	-0.0757
TCGA.02.0069	15	88914927	90400719	156	0.463
TCGA.02.0069	15	90405290	90438278	6	-0.2351
TCGA.02.0069	15	90444673	91724801	128	0.2263
TCGA.02.0069	15	91750532	91777913	5	-0.7352
TCGA.02.0069	15	91794999	91906862	9	0.5661
TCGA.02.0069	15	91928232	100282819	719	0.1604
TCGA.02.0069	16	14956177	15023021	7	-0.2881
TCGA.02.0069	16	15034210	28156728	1049	0.2855
TCGA.02.0069	16	28087	6872306	874	0.2621
TCGA.02.0069	16	28173271	28512937	31	0.4745
TCGA.02.0069	16	28516947	28529942	3	1.2923
TCGA.02.0069	16	28536745	31862577	382	0.5336
TCGA.02.0069	16	31958973	34685270	68	0.2592
TCGA.02.0069	16	34721950	57362679	1054	0.5243
TCGA.02.0069	16	57385672	67820407	722	0.2824
TCGA.02.0069	16	67836989	68609665	87	0.6295
TCGA.02.0069	16	68610496	68795079	13	-0.1285
TCGA.02.0069	16	6883311	6903958	3	-1.2037
TCGA.02.0069	16	68838368	72917554	382	0.5535
TCGA.02.0069	16	6912249	14876356	627	0.2608
TCGA.02.0069	16	72933295	73022578	6	0.0187
TCGA.02.0069	16	73030029	88690571	1486	0.4882
TCGA.02.0069	17	20404913	20501864	6	-0.8233
TCGA.02.0069	17	20521986	21364969	80	-0.4614
TCGA.02.0069	17	21373978	21386260	2	0.4044
TCGA.02.0069	17	21393584	22142513	32	-0.4244
TCGA.02.0069	17	22315936	41558893	2115	0.0184
TCGA.02.0069	17	29169	20234571	2020	-0.4137
TCGA.02.0069	17	41566540	41566540	1	NA
TCGA.02.0069	17	41577520	41706870	9	-0.4503
TCGA.02.0069	17	41841187	78626720	3390	0.015
TCGA.02.0069	17	78638467	78653545	2	-0.6424
TCGA.02.0069	18	31065264	33075037	212	-0.508
TCGA.02.0069	18	33082622	33203649	15	-0.0746
TCGA.02.0069	18	33213557	34445846	56	-0.5804
TCGA.02.0069	18	34468029	34824088	13	-0.0684
TCGA.02.0069	18	34854325	37796862	123	-0.5373
TCGA.02.0069	18	37808145	38135696	29	-0.1059
TCGA.02.0069	18	38148341	38385830	16	-0.5412
TCGA.02.0069	18	38397998	70169964	2365	-0.0675
TCGA.02.0069	18	4316	745179	82	-0.5133
TCGA.02.0069	18	6860661	7275391	40	-0.5014
TCGA.02.0069	18	70187311	70532334	42	-0.5411
TCGA.02.0069	18	70541191	71051078	59	-0.163
TCGA.02.0069	18	71057128	71074100	4	0.453
TCGA.02.0069	18	71084664	71152688	12	-0.269
TCGA.02.0069	18	71165120	71397339	22	0.4351
TCGA.02.0069	18	71406991	72649830	100	1.2666
TCGA.02.0069	18	72662884	74878892	184	1.0821
TCGA.02.0069	18	7296941	7296941	1	NA
TCGA.02.0069	18	7326776	7428812	3	-0.1782
TCGA.02.0069	18	7449601	8251870	84	0.1721
TCGA.02.0069	18	74892001	75834401	105	1.4274
TCGA.02.0069	18	75839216	76110964	30	-0.2037
TCGA.02.0069	18	760450	6848353	518	-0.0652
TCGA.02.0069	18	8268590	31058940	1659	-0.0435
TCGA.02.0069	19	14309547	14346787	4	0.5789
TCGA.02.0069	19	14353893	47895271	2351	-0.0156
TCGA.02.0069	19	47934635	48556283	28	-0.4723
TCGA.02.0069	19	48562610	48562610	1	NA
TCGA.02.0069	19	48570424	63784327	1915	-0.0272
TCGA.02.0069	19	64418	14274716	1678	2e-04
TCGA.02.0069	2	20341	50271165	3979	-0.061
TCGA.02.0069	2	50276944	52715834	190	-0.4731
TCGA.02.0069	2	52751407	242717016	14365	-0.0579
TCGA.02.0069	20	1409634	25548172	2019	-0.0595
TCGA.02.0069	20	25551958	25551958	1	NA
TCGA.02.0069	20	25557493	34545052	653	0.3499
TCGA.02.0069	20	34555072	36601788	222	0.6098
TCGA.02.0069	20	36608257	36638705	5	0.8148
TCGA.02.0069	20	36643530	62379059	2252	0.4449
TCGA.02.0069	20	8747	1400935	179	0.2663
TCGA.02.0069	21	14404443	16826773	226	0.5148
TCGA.02.0069	21	16831569	17204092	40	0.2999
TCGA.02.0069	21	17261866	17645785	16	0.6496
TCGA.02.0069	21	17656742	18212174	59	0.2981
TCGA.02.0069	21	18235050	19162919	82	0.5753
TCGA.02.0069	21	19175407	19726469	24	0.2905
TCGA.02.0069	21	19736748	20301331	20	-0.0228
TCGA.02.0069	21	20336525	23359204	208	0.3032
TCGA.02.0069	21	23378746	25153632	76	-0.0366
TCGA.02.0069	21	25163888	26110506	92	0.2551
TCGA.02.0069	21	26131749	27808250	132	-0.4929
TCGA.02.0069	21	27826804	28377326	27	0.0099
TCGA.02.0069	21	28388060	29251569	60	0.2428
TCGA.02.0069	21	29260555	29348111	15	0.0759
TCGA.02.0069	21	29354684	29703972	44	-0.5212
TCGA.02.0069	21	29727600	29775094	3	0.1276
TCGA.02.0069	21	29798045	46914686	2183	-0.5011
TCGA.02.0069	21	9896630	14399547	55	0.1797
TCGA.02.0069	22	14504218	15584942	20	0.2097
TCGA.02.0069	22	15605382	20637583	542	0.5503
TCGA.02.0069	22	20643128	20904761	35	0.979
TCGA.02.0069	22	20912342	37531977	1999	0.5599
TCGA.02.0069	22	37537685	37683516	18	0.3583
TCGA.02.0069	22	37689058	37715385	6	-0.4344
TCGA.02.0069	22	37718669	49565816	1459	0.2853
TCGA.02.0069	23	2710316	2996344	39	0.5482
TCGA.02.0069	23	3008909	90865947	6131	0.8387
TCGA.02.0069	23	90917565	92184315	53	0.5028
TCGA.02.0069	23	92263775	154582414	4715	0.8554
TCGA.02.0069	24	10537808	12486140	16	-0.3954
TCGA.02.0069	24	12502304	12586920	5	-2.3209
TCGA.02.0069	24	12593244	14352278	181	-4.4812
TCGA.02.0069	24	14356069	17981197	279	-4.0026
TCGA.02.0069	24	18006799	24685322	281	-4.6065
TCGA.02.0069	24	24754207	57440809	29	-0.7412
TCGA.02.0069	24	2710450	3219184	57	-4.2779
TCGA.02.0069	24	3223585	6652868	96	-1.1321
TCGA.02.0069	24	6696721	7896122	166	-3.6604
TCGA.02.0069	24	7905286	8186454	45	-5.2048
TCGA.02.0069	24	8194312	8695195	76	-3.7232
TCGA.02.0069	24	8701183	9132086	32	-4.8834
TCGA.02.0069	24	9145335	10511255	30	-3.6872
TCGA.02.0069	3	163997228	164101776	8	-5.2918
TCGA.02.0069	3	164112873	199379566	2922	-0.0365
TCGA.02.0069	3	207496	224727	3	-0.6013
TCGA.02.0069	3	238461	90391698	7460	0.1519
TCGA.02.0069	3	39066	200925	11	-0.0112
TCGA.02.0069	3	95021157	163987457	5482	-0.1606
TCGA.02.0069	4	119543829	119772243	15	0.2038
TCGA.02.0069	4	119820393	151907095	2036	0.6636
TCGA.02.0069	4	151921126	152049057	12	1.0739
TCGA.02.0069	4	152057247	190749363	2755	0.6667
TCGA.02.0069	4	190780239	191173837	30	0.2425
TCGA.02.0069	4	32336942	35117961	93	0.1829
TCGA.02.0069	4	35140807	37455776	134	-0.0835
TCGA.02.0069	4	37481581	37760370	34	0.2238
TCGA.02.0069	4	37767876	38049743	16	-0.1424
TCGA.02.0069	4	38091218	38716543	60	0.2807
TCGA.02.0069	4	38725548	38863800	16	0.0209
TCGA.02.0069	4	38875741	39994671	123	0.3659
TCGA.02.0069	4	40018664	40965074	93	0.0353
TCGA.02.0069	4	40974908	41902045	91	0.2803
TCGA.02.0069	4	41413	46772	2	0.1059
TCGA.02.0069	4	41932573	42859572	54	-0.0832
TCGA.02.0069	4	42884888	42884888	1	NA
TCGA.02.0069	4	42914661	43387147	20	0.2349
TCGA.02.0069	4	43415526	44479428	83	-0.086
TCGA.02.0069	4	44528258	45410229	33	0.1986
TCGA.02.0069	4	45449749	47201130	147	-0.0716
TCGA.02.0069	4	47212343	47212343	1	NA
TCGA.02.0069	4	47222322	47483570	30	0.2593
TCGA.02.0069	4	47502595	47534717	4	-0.2472
TCGA.02.0069	4	47544196	48130151	66	0.2555
TCGA.02.0069	4	48139065	49276565	73	0.0084
TCGA.02.0069	4	52383858	56454465	335	1.421
TCGA.02.0069	4	56460704	57385540	94	1.1835
TCGA.02.0069	4	57390274	57686394	34	1.4817
TCGA.02.0069	4	57694433	62939682	239	1.1435
TCGA.02.0069	4	62447	32311439	2323	-0.5076
TCGA.02.0069	4	62960866	70159690	362	0.6993
TCGA.02.0069	4	70184190	70264689	9	-0.3324
TCGA.02.0069	4	70296172	87697163	1515	0.681
TCGA.02.0069	4	87727039	87918317	26	0.9163
TCGA.02.0069	4	87929767	119514714	2394	0.6819
TCGA.02.0069	5	106645806	106796271	12	-0.1438
TCGA.02.0069	5	106804373	150166447	3662	-0.4822
TCGA.02.0069	5	150185190	150201145	2	-3.7248
TCGA.02.0069	5	150209789	167101879	1134	-0.5161
TCGA.02.0069	5	167123219	167424466	20	-0.2474
TCGA.02.0069	5	167446796	167732654	33	0.0821
TCGA.02.0069	5	167741890	169107023	143	-0.1484
TCGA.02.0069	5	169123566	171699199	267	0.2414
TCGA.02.0069	5	171708675	171871272	17	-0.08
TCGA.02.0069	5	171932074	172879428	90	0.2512
TCGA.02.0069	5	172933997	173326765	29	-0.0487
TCGA.02.0069	5	173334610	173386311	6	0.378
TCGA.02.0069	5	173399535	173447651	7	-0.2872
TCGA.02.0069	5	173454293	173911598	20	-0.0374
TCGA.02.0069	5	173939839	180342860	633	0.2488
TCGA.02.0069	5	180351118	180355807	2	-5.1133
TCGA.02.0069	5	180362342	180644810	43	0.1226
TCGA.02.0069	5	27733440	29960303	77	0.7281
TCGA.02.0069	5	29978780	31907193	109	-0.0672
TCGA.02.0069	5	31915671	32123808	26	0.2909
TCGA.02.0069	5	32133136	68601138	2509	-0.4765
TCGA.02.0069	5	68608232	68768127	23	-0.1647
TCGA.02.0069	5	68773114	70693444	19	0.0869
TCGA.02.0069	5	70698794	73182459	220	-0.4633
TCGA.02.0069	5	73191821	73560109	20	0.2575
TCGA.02.0069	5	73598413	106601219	2246	-0.4599
TCGA.02.0069	5	75149	802518	79	-0.5426
TCGA.02.0069	5	812169	878290	8	0.251
TCGA.02.0069	5	894957	27692220	1788	-0.5305
TCGA.02.0069	6	252939	320890	8	-0.1095
TCGA.02.0069	6	32056178	32104560	4	-0.1443
TCGA.02.0069	6	32119501	32558677	62	0.4787
TCGA.02.0069	6	32567382	32629848	6	-1.0225
TCGA.02.0069	6	32634044	32711957	8	0.3902
TCGA.02.0069	6	32718991	32728487	3	-0.6407
TCGA.02.0069	6	32732764	36745588	482	0.5015
TCGA.02.0069	6	334423	32047749	2878	0.4581
TCGA.02.0069	6	36750119	36774280	8	0.1328
TCGA.02.0069	6	36781078	56224883	1771	0.4658
TCGA.02.0069	6	56234841	170867396	8024	0.2172
TCGA.02.0069	6	97634	238441	11	0.2796
TCGA.02.0069	7	100171204	100174991	2	-1.1449
TCGA.02.0069	7	100183859	158811268	5311	-0.0525
TCGA.02.0069	7	140213	54816762	4587	-0.0642
TCGA.02.0069	7	54839438	55599770	61	0.2433
TCGA.02.0069	7	55605523	100162851	3280	-0.0381
TCGA.02.0069	8	39356595	39505256	20	0.5154
TCGA.02.0069	8	39511632	67596813	1750	-0.0541
TCGA.02.0069	8	63810	39341524	3169	-0.073
TCGA.02.0069	8	67613243	67733786	17	0.2292
TCGA.02.0069	8	67742494	146264846	6004	-0.0519
TCGA.02.0069	9	140241876	140241876	1	NA
TCGA.02.0069	9	153131	140193674	9402	0.2634
TCGA.02.0071	1	150823073	150839754	3	-0.6415
TCGA.02.0071	1	150844444	150848509	2	-1.8538
TCGA.02.0071	1	150852858	200929051	4394	4e-04
TCGA.02.0071	1	16242789	16260159	4	0.7063
TCGA.02.0071	1	16265269	72533856	5263	0.0318
TCGA.02.0071	1	200942515	201475067	76	1.6733
TCGA.02.0071	1	201489015	201614278	16	0.018
TCGA.02.0071	1	201636128	203413989	185	1.6809
TCGA.02.0071	1	203425835	211063091	706	-0.026
TCGA.02.0071	1	211070042	211076091	2	-0.8283
TCGA.02.0071	1	211082419	247190718	2970	0.0085
TCGA.02.0071	1	554268	16236840	1530	-0.0063
TCGA.02.0071	1	72550248	72568009	2	0.5608
TCGA.02.0071	1	72602597	150819451	4092	-1e-04
TCGA.02.0071	10	115544	38669536	3169	-0.5794
TCGA.02.0071	10	135018649	135356671	42	-0.7367
TCGA.02.0071	10	38682265	42175348	12	0.0723
TCGA.02.0071	10	42184626	45448745	246	-0.6128
TCGA.02.0071	10	45455357	46396163	11	-0.3178
TCGA.02.0071	10	46404919	81834907	2774	-0.5931
TCGA.02.0071	10	81840712	82017444	20	-0.4075
TCGA.02.0071	10	82021611	135015685	4761	-0.6001
TCGA.02.0071	11	119137085	119266145	5	-0.481
TCGA.02.0071	11	119287364	134432265	1324	-0.0468
TCGA.02.0071	11	182372	66809520	5745	-0.0033
