"","gene_id","eff_length"
"4575","ENSG00000116497.16",9194
"4576","ENSG00000116514.15",2610
"4577","ENSG00000116521.9",2442
"4578","ENSG00000116525.12",3646
"4579","ENSG00000116539.9",13296
"4580","ENSG00000116544.10",3977
"4581","ENSG00000116560.9",7426
"4582","ENSG00000116574.5",4372
"4583","ENSG00000116580.17",11967
"4584","ENSG00000116584.16",9135
"4585","ENSG00000116586.10",1438
"4586","ENSG00000116604.16",6400
"4587","ENSG00000116641.14",10943
"4588","ENSG00000116649.8",1898
"4589","ENSG00000116652.6",3555
"4590","ENSG00000116661.9",2333
"4591","ENSG00000116663.9",1811
"4592","ENSG00000116667.11",10971
"4593","ENSG00000116668.11",4054
"4594","ENSG00000116670.13",3324
"4595","ENSG00000116675.14",6954
"4596","ENSG00000116678.17",11370
"4597","ENSG00000116679.14",7929
"4598","ENSG00000116685.14",3281
"4599","ENSG00000116688.15",4973
"4600","ENSG00000116690.10",5044
"4601","ENSG00000116691.9",2821
"4602","ENSG00000116698.19",8317
"4603","ENSG00000116701.13",2928
"4604","ENSG00000116703.13",1339
"4605","ENSG00000116704.7",6162
"4606","ENSG00000116711.9",2875
"4607","ENSG00000116717.10",2069
"4608","ENSG00000116721.9",2439
"4609","ENSG00000116726.4",1786
"4610","ENSG00000116729.12",4469
"4611","ENSG00000116731.21",10923
"4612","ENSG00000116741.7",2096
"4613","ENSG00000116745.6",2610
"4614","ENSG00000116747.11",9102
"4615","ENSG00000116748.18",2496
"4616","ENSG00000116750.12",6661
"4617","ENSG00000116752.5",1299
"4618","ENSG00000116754.12",8473
"4619","ENSG00000116761.10",2414
"4620","ENSG00000116771.5",2500
"4621","ENSG00000116774.10",2444
"4622","ENSG00000116783.13",4719
"4623","ENSG00000116785.12",3774
"4624","ENSG00000116786.10",4122
"4625","ENSG00000116791.12",4085
"4626","ENSG00000116793.14",7170
"4627","ENSG00000116809.10",4240
"4628","ENSG00000116815.14",1783
"4629","ENSG00000116819.6",2189
"4630","ENSG00000116824.4",1679
"4631","ENSG00000116830.10",10181
"4632","ENSG00000116833.12",7559
"4633","ENSG00000116852.13",12150
"4634","ENSG00000116857.15",3915
"4635","ENSG00000116863.10",1668
"4636","ENSG00000116871.14",5271
"4637","ENSG00000116874.10",3847
"4638","ENSG00000116882.13",1877
"4639","ENSG00000116883.8",1838
"4640","ENSG00000116885.17",2788
"4641","ENSG00000116898.10",2916
"4642","ENSG00000116903.7",5100
"4643","ENSG00000116906.10",3173
"4644","ENSG00000116918.12",6241
"4645","ENSG00000116922.13",4434
"4646","ENSG00000116954.7",5167
"4647","ENSG00000116957.11",2568
"4648","ENSG00000116962.13",5864
"4649","ENSG00000116977.17",9710
"4650","ENSG00000116981.3",1107
"4651","ENSG00000116983.11",4962
"4652","ENSG00000116984.11",11374
"4653","ENSG00000116985.9",5143
"4654","ENSG00000116990.10",5063
"4655","ENSG00000116991.9",7641
"4656","ENSG00000116996.8",2474
"4657","ENSG00000117000.8",6246
"4658","ENSG00000117009.10",5946
"4659","ENSG00000117010.14",3039
"4660","ENSG00000117013.13",4183
"4661","ENSG00000117016.8",7235
"4662","ENSG00000117020.15",9475
"4663","ENSG00000117036.10",6707
"4664","ENSG00000117054.12",4783
"4665","ENSG00000117069.13",4263
"4666","ENSG00000117090.13",4269
"4667","ENSG00000117091.8",3274
"4668","ENSG00000117114.18",7754
"4669","ENSG00000117115.11",5984
"4670","ENSG00000117118.8",2462
"4671","ENSG00000117122.12",2915
"4672","ENSG00000117133.9",1728
"4673","ENSG00000117139.15",12092
"4674","ENSG00000117143.12",3437
"4675","ENSG00000117148.7",1864
"4676","ENSG00000117151.11",6939
"4677","ENSG00000117152.12",4836
"4678","ENSG00000117153.14",3552
"4679","ENSG00000117154.10",3085
"4680","ENSG00000117155.15",8639
"4681","ENSG00000117174.9",6197
"4682","ENSG00000117215.13",2681
"4683","ENSG00000117222.12",4404
"4684","ENSG00000117226.10",4297
"4685","ENSG00000117228.9",4992
"4686","ENSG00000117242.7",4443
"4687","ENSG00000117245.11",4470
"4688","ENSG00000117262.17",5557
"4689","ENSG00000117266.14",6831
"4690","ENSG00000117280.11",3882
"4691","ENSG00000117281.14",3971
"4692","ENSG00000117298.13",7265
"4693","ENSG00000117305.13",5658
"4694","ENSG00000117308.13",3978
"4695","ENSG00000117318.8",1797
"4696","ENSG00000117322.15",4885
"4697","ENSG00000117335.17",8708
"4698","ENSG00000117360.11",5373
"4699","ENSG00000117362.11",3473
"4700","ENSG00000117385.14",6766
"4701","ENSG00000117394.18",4927
"4702","ENSG00000117395.9",3561
"4703","ENSG00000117399.12",2038
"4704","ENSG00000117400.13",2128
"4705","ENSG00000117407.15",2658
"4706","ENSG00000117408.9",5083
"4707","ENSG00000117410.12",3535
"4708","ENSG00000117411.15",3772
"4709","ENSG00000117419.13",2642
"4710","ENSG00000117425.12",5149
"4711","ENSG00000117448.12",3121
"4712","ENSG00000117450.12",1522
"4713","ENSG00000117461.13",7410
"4714","ENSG00000117472.8",2366
"4715","ENSG00000117475.12",3820
"4716","ENSG00000117477.11",3961
"4717","ENSG00000117479.11",3671
"4718","ENSG00000117480.14",2776
"4719","ENSG00000117481.9",8468
"4720","ENSG00000117500.11",9423
"4721","ENSG00000117501.13",3831
"4722","ENSG00000117505.11",10949
"4723","ENSG00000117507.4",2534
"4724","ENSG00000117519.14",2838
"4725","ENSG00000117523.14",13921
"4726","ENSG00000117525.12",2875
"4727","ENSG00000117528.10",7519
"4728","ENSG00000117533.13",5159
"4729","ENSG00000117543.18",2970
"4730","ENSG00000117560.7",1888
"4731","ENSG00000117569.17",12937
"4732","ENSG00000117586.9",3942
"4733","ENSG00000117592.8",2367
"4734","ENSG00000117593.9",3689
"4735","ENSG00000117594.8",1513
"4736","ENSG00000117595.9",4915
"4737","ENSG00000117597.16",10376
"4738","ENSG00000117598.10",4571
"4739","ENSG00000117600.11",5540
"4740","ENSG00000117601.12",1768
"4741","ENSG00000117602.10",7077
"4742","ENSG00000117614.8",3370
"4743","ENSG00000117616.16",6804
"4744","ENSG00000117620.11",6241
"4745","ENSG00000117625.12",9092
"4746","ENSG00000117632.19",6261
"4747","ENSG00000117640.16",5817
"4748","ENSG00000117643.13",9026
"4749","ENSG00000117650.11",3095
"4750","ENSG00000117676.12",5884
"4751","ENSG00000117682.15",5596
"4752","ENSG00000117691.8",1297
"4753","ENSG00000117697.13",4091
"4754","ENSG00000117707.14",8928
"4755","ENSG00000117713.16",9246
"4756","ENSG00000117724.11",11690
"4757","ENSG00000117748.8",2019
"4758","ENSG00000117751.16",2819
"4759","ENSG00000117758.12",3846
"4760","ENSG00000117791.14",2597
"4761","ENSG00000117834.11",4535
"4762","ENSG00000117859.17",9523
"4763","ENSG00000117862.10",3630
"4764","ENSG00000117868.14",7098
"4765","ENSG00000117877.9",3661
"4766","ENSG00000117899.9",7510
"4767","ENSG00000117906.12",10019
"4768","ENSG00000117971.10",4976
"4769","ENSG00000117983.16",18598
"4770","ENSG00000117984.11",2999
"4771","ENSG00000118004.16",2778
"4772","ENSG00000118007.11",7846
"4773","ENSG00000118017.3",1771
"4774","ENSG00000118046.13",8639
"4775","ENSG00000118058.19",21961
"4776","ENSG00000118094.10",3182
"4777","ENSG00000118096.6",3814
"4778","ENSG00000118113.10",3438
"4779","ENSG00000118137.8",1424
"4780","ENSG00000118156.11",4655
"4781","ENSG00000118160.12",5546
"4782","ENSG00000118162.12",2124
"4783","ENSG00000118181.9",1477
"4784","ENSG00000118193.10",7277
"4785","ENSG00000118194.17",7259
"4786","ENSG00000118197.12",4470
"4787","ENSG00000118200.13",7777
"4788","ENSG00000118217.5",7890
"4789","ENSG00000118231.4",619
"4790","ENSG00000118242.14",3056
"4791","ENSG00000118245.2",407
"4792","ENSG00000118246.12",6079
"4793","ENSG00000118257.15",13896
"4794","ENSG00000118260.13",9575
"4795","ENSG00000118263.13",9262
"4796","ENSG00000118271.8",2173
"4797","ENSG00000118276.10",5306
"4798","ENSG00000118292.7",1351
"4799","ENSG00000118298.9",3833
"4800","ENSG00000118307.17",2952
"4801","ENSG00000118308.13",5159
"4802","ENSG00000118322.11",11310
"4803","ENSG00000118363.10",2982
"4804","ENSG00000118369.11",5233
"4805","ENSG00000118402.5",3042
"4806","ENSG00000118407.13",8906
"4807","ENSG00000118412.11",8171
"4808","ENSG00000118418.13",1014
"4809","ENSG00000118420.15",6394
"4810","ENSG00000118432.12",6357
"4811","ENSG00000118434.7",1710
"4812","ENSG00000118454.11",4595
"4813","ENSG00000118473.20",10477
"4814","ENSG00000118482.10",10378
"4815","ENSG00000118491.9",1085
"4816","ENSG00000118492.15",7773
"4817","ENSG00000118495.17",8719
"4818","ENSG00000118496.4",9009
"4819","ENSG00000118503.13",5051
"4820","ENSG00000118507.14",4394
"4821","ENSG00000118508.4",1217
"4822","ENSG00000118513.17",5493
"4823","ENSG00000118514.12",2868
"4824","ENSG00000118515.10",9992
"4825","ENSG00000118518.14",3508
"4826","ENSG00000118520.12",1965
"4827","ENSG00000118523.5",2339
"4828","ENSG00000118526.6",4551
"4829","ENSG00000118557.14",5691
"4830","ENSG00000118564.13",4573
"4831","ENSG00000118579.10",10982
"4832","ENSG00000118596.10",13665
"4833","ENSG00000118600.10",7804
"4834","ENSG00000118620.11",6845
"4835","ENSG00000118640.9",990
"4836","ENSG00000118655.4",3940
"4837","ENSG00000118680.11",1761
"4838","ENSG00000118689.13",7721
"4839","ENSG00000118690.11",4250
"4840","ENSG00000118702.8",570
"4841","ENSG00000118705.15",2819
"4842","ENSG00000118707.8",3784
"4843","ENSG00000118729.11",2769
"4844","ENSG00000118733.15",4483
"4845","ENSG00000118762.6",5498
"4846","ENSG00000118777.9",4848
"4847","ENSG00000118785.12",2321
"4848","ENSG00000118804.8",3420
"4849","ENSG00000118816.8",3741
"4850","ENSG00000118849.8",2236
"4851","ENSG00000118855.17",5288
"4852","ENSG00000118873.14",10344
"4853","ENSG00000118894.13",3128
"4854","ENSG00000118898.14",7686
"4855","ENSG00000118900.13",8551
"4856","ENSG00000118903.6",477
"4857","ENSG00000118922.15",11090
"4858","ENSG00000118939.16",1905
"4859","ENSG00000118946.10",8326
"4860","ENSG00000118960.11",9059
"4861","ENSG00000118961.13",4433
"4862","ENSG00000118965.13",7836
"4863","ENSG00000118971.6",7157
"4864","ENSG00000118972.1",3018
"4865","ENSG00000118976.5",3067
"4866","ENSG00000118985.13",7246
"4867","ENSG00000118990.5",321
"4868","ENSG00000118997.12",21324
"4869","ENSG00000119004.13",10961
"4870","ENSG00000119013.7",1103
"4871","ENSG00000119041.9",7105
"4872","ENSG00000119042.15",10958
"4873","ENSG00000119048.6",3291
"4874","ENSG00000119121.20",9193
"4875","ENSG00000119125.15",7904
"4876","ENSG00000119138.4",5175
"4877","ENSG00000119139.15",7306
"4878","ENSG00000119147.8",1741
"4879","ENSG00000119185.11",6678
"4880","ENSG00000119203.12",3769
"4881","ENSG00000119227.6",3211
"4882","ENSG00000119231.9",7035
"4883","ENSG00000119242.7",8223
"4884","ENSG00000119280.15",5161
"4885","ENSG00000119283.14",9326
"4886","ENSG00000119285.9",9049
"4887","ENSG00000119314.14",8239
"4888","ENSG00000119318.11",4615
"4889","ENSG00000119321.7",11060
"4890","ENSG00000119326.13",3131
"4891","ENSG00000119328.10",2758
"4892","ENSG00000119333.10",2604
"4893","ENSG00000119335.15",4355
"4894","ENSG00000119383.18",5624
"4895","ENSG00000119392.13",3527
"4896","ENSG00000119396.9",4304
"4897","ENSG00000119397.15",9417
"4898","ENSG00000119401.10",3780
"4899","ENSG00000119402.15",11263
"4900","ENSG00000119403.12",6733
"4901","ENSG00000119408.15",4419
"4902","ENSG00000119411.10",2339
"4903","ENSG00000119414.10",4443
"4904","ENSG00000119421.6",844
"4905","ENSG00000119431.8",2105
"4906","ENSG00000119440.8",505
"4907","ENSG00000119446.12",5193
"4908","ENSG00000119457.7",2502
"4909","ENSG00000119471.13",3455
"4910","ENSG00000119487.15",6741
"4911","ENSG00000119508.16",6314
"4912","ENSG00000119509.11",5943
"4913","ENSG00000119514.6",3137
"4914","ENSG00000119522.14",10256
"4915","ENSG00000119523.9",2983
"4916","ENSG00000119535.16",8429
"4917","ENSG00000119537.14",9287
"4918","ENSG00000119541.8",4315
"4919","ENSG00000119547.5",16234
"4920","ENSG00000119559.14",5111
"4921","ENSG00000119574.11",3418
"4922","ENSG00000119596.16",14876
"4923","ENSG00000119599.15",5581
"4924","ENSG00000119608.11",4566
"4925","ENSG00000119614.2",2995
"4926","ENSG00000119616.10",4747
"4927","ENSG00000119630.12",5962
"4928","ENSG00000119632.3",1662
"4929","ENSG00000119636.14",4620
"4930","ENSG00000119638.11",10787
"4931","ENSG00000119640.7",1841
"4932","ENSG00000119650.11",4172
"4933","ENSG00000119655.7",2749
"4934","ENSG00000119660.4",365
"4935","ENSG00000119661.13",8884
"4936","ENSG00000119669.4",4157
"4937","ENSG00000119673.13",2393
"4938","ENSG00000119681.10",9091
"4939","ENSG00000119682.15",7308
"4940","ENSG00000119684.14",8363
"4941","ENSG00000119685.18",12266
"4942","ENSG00000119686.8",4913
"4943","ENSG00000119688.19",8769
"4944","ENSG00000119689.13",4550
"4945","ENSG00000119698.10",4974
"4946","ENSG00000119699.6",4914
"4947","ENSG00000119703.13",4812
"4948","ENSG00000119705.8",2631
"4949","ENSG00000119707.12",11859
"4950","ENSG00000119711.11",6680
"4951","ENSG00000119714.9",3278
"4952","ENSG00000119715.13",5071
"4953","ENSG00000119718.9",5446
"4954","ENSG00000119720.16",17565
"4955","ENSG00000119723.14",6686
"4956","ENSG00000119725.16",6461
"4957","ENSG00000119729.9",4619
"4958","ENSG00000119737.5",2115
"4959","ENSG00000119760.14",5309
"4960","ENSG00000119771.13",11071
"4961","ENSG00000119772.15",12020
"4962","ENSG00000119777.17",4910
"4963","ENSG00000119778.13",10492
"4964","ENSG00000119782.12",1677
"4965","ENSG00000119787.12",4885
"4966","ENSG00000119801.11",3421
"4967","ENSG00000119812.17",4921
"4968","ENSG00000119820.9",12233
"4969","ENSG00000119844.13",5767
"4970","ENSG00000119862.11",4003
"4971","ENSG00000119865.7",3548
"4972","ENSG00000119866.19",8059
"4973","ENSG00000119878.5",2561
"4974","ENSG00000119888.9",2519
"4975","ENSG00000119899.12",3604
"4976","ENSG00000119900.7",9051
"4977","ENSG00000119906.10",9131
"4978","ENSG00000119912.14",7607
"4979","ENSG00000119913.4",2936
"4980","ENSG00000119915.4",1371
"4981","ENSG00000119917.12",2640
"4982","ENSG00000119919.10",2097
"4983","ENSG00000119922.8",3489
"4984","ENSG00000119927.12",9808
"4985","ENSG00000119929.11",1806
"4986","ENSG00000119938.8",2524
"4987","ENSG00000119943.9",3867
"4988","ENSG00000119946.10",6413
"4989","ENSG00000119950.19",4607
"4990","ENSG00000119953.11",5417
"4991","ENSG00000119965.11",3173
"4992","ENSG00000119969.13",10148
"4993","ENSG00000119973.4",5446
"4994","ENSG00000119977.19",3223
"4995","ENSG00000119979.14",6161
"4996","ENSG00000119986.6",1457
"4997","ENSG00000120008.14",10837
"4998","ENSG00000120029.11",4747
"4999","ENSG00000120049.17",3294
"5000","ENSG00000120051.13",3548
"5001","ENSG00000120053.10",2424
"5002","ENSG00000120054.10",1887
"5003","ENSG00000120055.7",1469
"5004","ENSG00000120057.4",1836
"5005","ENSG00000120063.8",5104
"5006","ENSG00000120068.6",2051
"5007","ENSG00000120071.11",13928
"5008","ENSG00000120075.5",2041
"5009","ENSG00000120088.13",3285
"5010","ENSG00000120093.10",7456
"5011","ENSG00000120094.6",2472
"5012","ENSG00000120129.5",2019
"5013","ENSG00000120137.6",10580
"5014","ENSG00000120149.8",2270
"5015","ENSG00000120156.19",4805
"5016","ENSG00000120158.10",4215
"5017","ENSG00000120159.10",3014
"5018","ENSG00000120160.9",1396
"5019","ENSG00000120162.9",7087
"5020","ENSG00000120210.6",1128
"5021","ENSG00000120211.4",1952
"5022","ENSG00000120215.8",3083
"5023","ENSG00000120217.12",4108
"5024","ENSG00000120235.4",1544
"5025","ENSG00000120242.3",1039
"5026","ENSG00000120251.17",8941
"5027","ENSG00000120253.12",4432
"5028","ENSG00000120254.14",5021
"5029","ENSG00000120256.8",3536
"5030","ENSG00000120262.9",5419
"5031","ENSG00000120265.15",2832
"5032","ENSG00000120278.13",7398
"5033","ENSG00000120279.6",3030
"5034","ENSG00000120280.5",1855
"5035","ENSG00000120289.11",2142
"5036","ENSG00000120306.8",2185
"5037","ENSG00000120314.17",7675
"5038","ENSG00000120318.14",6186
"5039","ENSG00000120322.3",2740
"5040","ENSG00000120324.6",3304
"5041","ENSG00000120327.6",4828
"5042","ENSG00000120328.6",3875
"5043","ENSG00000120329.6",1417
"5044","ENSG00000120332.14",5008
"5045","ENSG00000120333.4",2594
"5046","ENSG00000120334.14",4914
"5047","ENSG00000120337.8",2008
"5048","ENSG00000120341.17",7377
"5049","ENSG00000120370.11",3773
"5050","ENSG00000120436.3",2059
"5051","ENSG00000120437.8",4299
"5052","ENSG00000120438.10",4929
"5053","ENSG00000120440.12",3073
"5054","ENSG00000120451.9",8152
"5055","ENSG00000120457.10",6109
"5056","ENSG00000120458.8",4245
"5057","ENSG00000120471.13",3445
"5058","ENSG00000120498.12",3371
"5059","ENSG00000120500.16",1729
"5060","ENSG00000120509.9",1393
"5061","ENSG00000120519.13",6687
"5062","ENSG00000120526.9",4439
"5063","ENSG00000120533.11",6783
"5064","ENSG00000120539.13",3631
"5065","ENSG00000120549.14",10392
"5066","ENSG00000120555.12",1204
"5067","ENSG00000120563.7",1132
"5068","ENSG00000120594.15",12567
"5069","ENSG00000120616.14",11286
"5070","ENSG00000120645.10",7686
"5071","ENSG00000120647.8",3614
"5072","ENSG00000120656.10",2337
"5073","ENSG00000120658.11",3139
"5074","ENSG00000120659.13",2733
"5075","ENSG00000120662.14",3841
"5076","ENSG00000120664.9",710
"5077","ENSG00000120669.14",3399
"5078","ENSG00000120675.5",8042
"5079","ENSG00000120685.18",7315
"5080","ENSG00000120686.10",4382
"5081","ENSG00000120688.8",2623
"5082","ENSG00000120690.12",4401
"5083","ENSG00000120693.12",5723
"5084","ENSG00000120694.18",8390
"5085","ENSG00000120696.8",4734
"5086","ENSG00000120697.7",2194
"5087","ENSG00000120699.11",3630
"5088","ENSG00000120705.11",4601
"5089","ENSG00000120708.15",7810
"5090","ENSG00000120709.9",7051
"5091","ENSG00000120725.11",4011
"5092","ENSG00000120727.11",3158
"5093","ENSG00000120729.8",2893
"5094","ENSG00000120733.12",7961
"5095","ENSG00000120738.7",3138
"5096","ENSG00000120742.9",5747
"5097","ENSG00000120756.11",5294
"5098","ENSG00000120784.14",7705
"5099","ENSG00000120798.15",6529
"5100","ENSG00000120800.4",10024
"5101","ENSG00000120802.12",8593
"5102","ENSG00000120805.12",4979
"5103","ENSG00000120820.11",3271
"5104","ENSG00000120832.8",3626
"5105","ENSG00000120833.12",6776
"5106","ENSG00000120837.6",4956
"5107","ENSG00000120860.9",2593
"5108","ENSG00000120868.12",7908
"5109","ENSG00000120875.7",7257
"5110","ENSG00000120885.18",6616
"5111","ENSG00000120889.11",5158
"5112","ENSG00000120896.12",6097
"5113","ENSG00000120899.16",7933
"5114","ENSG00000120903.9",4808
"5115","ENSG00000120907.16",5848
"5116","ENSG00000120910.13",2899
"5117","ENSG00000120913.22",12388
"5118","ENSG00000120915.12",4473
"5119","ENSG00000120925.12",6055
"5120","ENSG00000120937.8",694
"5121","ENSG00000120942.12",5082
"5122","ENSG00000120948.14",6071
"5123","ENSG00000120949.13",3738
"5124","ENSG00000120952.4",1642
"5125","ENSG00000120963.10",7393
"5126","ENSG00000120992.16",4694
"5127","ENSG00000121005.7",4543
"5128","ENSG00000121022.12",7779
"5129","ENSG00000121039.8",5321
"5130","ENSG00000121053.5",2708
"5131","ENSG00000121057.11",5399
"5132","ENSG00000121058.4",3030
"5133","ENSG00000121060.13",6666
"5134","ENSG00000121064.11",3853
"5135","ENSG00000121067.16",6380
"5136","ENSG00000121068.12",6029
"5137","ENSG00000121073.12",5919
"5138","ENSG00000121075.8",3996
"5139","ENSG00000121089.4",648
"5140","ENSG00000121101.14",5325
"5141","ENSG00000121104.6",3836
"5142","ENSG00000121152.8",3278
"5143","ENSG00000121207.10",7562
"5144","ENSG00000121210.14",6393
"5145","ENSG00000121211.6",1513
"5146","ENSG00000121236.18",3947
"5147","ENSG00000121270.14",7245
"5148","ENSG00000121274.11",8144
"5149","ENSG00000121281.11",8630
"5150","ENSG00000121289.16",9233
"5151","ENSG00000121297.6",5817
"5152","ENSG00000121310.15",11572
"5153","ENSG00000121314.2",1243
"5154","ENSG00000121316.9",2841
"5155","ENSG00000121318.2",1042
"5156","ENSG00000121335.11",1793
"5157","ENSG00000121350.14",5725
"5158","ENSG00000121351.6",2167
"5159","ENSG00000121361.3",2484
"5160","ENSG00000121377.2",1096
"5161","ENSG00000121380.11",5112
"5162","ENSG00000121381.3",1032
"5163","ENSG00000121388.5",348
"5164","ENSG00000121390.16",3223
"5165","ENSG00000121406.7",9279
"5166","ENSG00000121410.10",4006
"5167","ENSG00000121413.11",8307
"5168","ENSG00000121417.12",3300
"5169","ENSG00000121440.13",6136
"5170","ENSG00000121446.16",8575
"5171","ENSG00000121454.5",6061
