SYMBOL	TCGA-DD-A1EE-11	TCGA-EP-A26S-11	TCGA-DD-A114-11	TCGA-BD-A3EP-11	TCGA-ES-A2HT-11	TCGA-DD-A1EA-01	TCGA-EP-A2KB-01	TCGA-DD-AAW3-01	TCGA-BC-4073-01	TCGA-RC-A6M6-01
TFG	36.77691718	29.86805178	59.57165862	42.24019173	58.69192597	100.2048589	77.28987842	98.02390989	113.1985819	98.53365878
USP9Y	3.411939596	1.008433345	4.620465408	0	2.585181938	7.940794657	0	0.19036813	1.295263385	0.181510155
HYAL1	153.264403	165.4680375	170.249634	116.2157961	160.0890008	209.2758781	107.4146013	183.9436024	66.92658223	34.49379783
TUSC2	16.94115444	19.56687146	23.97190879	18.31654454	25.232736	37.12570212	33.81783745	48.71314064	36.59395738	44.08177045
NPRL2	8.557487234	9.668640326	9.71832991	8.140123529	10.77049603	13.89249568	22.08836978	23.0564463	15.65497315	12.68651156
RPL24	220.0247141	325.3703251	236.5975104	259.372849	292.446538	218.9124057	867.826112	513.8231511	568.5539616	704.3102895
CYB561D2	21.53576013	23.59434177	24.48000108	12.65419043	31.18045124	30.23974734	24.9091793	29.46926896	34.40091283	31.98256308
C3orf14	0.808638709	0.735550905	1.453759094	0.696019943	2.106421895	16.43973038	0.110444853	0.152489011	3.568295327	0.118816259
FXR1	12.67454392	12.54385983	15.13464415	10.79959413	13.98515594	34.64127908	38.22351214	24.14462053	42.81579054	32.92454333
CBLB	2.976502215	1.5116031	3.735319422	2.769340392	3.856203284	5.454374049	2.789338855	7.017714296	14.90774331	3.789852315
BBX	6.325742272	3.222623973	9.08367494	5.496098684	6.30409778	13.06865743	7.073147989	4.967244692	12.2446278	6.907952
IFT57	4.961734506	3.693408762	6.915978133	5.072183468	6.356773825	11.2495595	3.24794674	1.375208474	14.31880446	9.870922596
GNB4	4.087416336	2.184563326	6.553935257	2.758018389	4.366171942	2.90448936	1.057130717	1.600394028	11.64193255	1.169056566
HHLA2	0.026693712	0	0	0.103672603	1.225130174	0.025842221	0	0.031041555	0.87165968	0.126981396
IQCG	1.139950799	0.338370044	1.586090517	0.583601572	1.174204657	5.430154682	1.924613124	1.1147299	10.7107052	0.721855672
GBE1	31.84830361	40.75264571	46.11421979	49.82581075	23.94282194	41.67175889	15.56469341	34.40119849	143.0427302	45.5891909
MORC1	0.025722129	0.038762636	0	0	0.029513464	0	0	0.029911722	0.031695603	0
UMPS	9.184880539	10.71633353	10.31715443	16.13430221	15.15578488	17.44988241	23.81474602	26.56113513	13.73416206	18.60372359
NCBP2	13.68781423	9.633639251	15.71361528	17.38194239	19.03973929	26.04418384	25.20978268	25.62614508	38.90037232	21.53695716
SNX4	42.63713037	49.33434664	56.90834969	45.19464182	49.47526418	64.25105998	70.36539813	65.08393109	52.49475214	37.23254851
C3orf52	0.096480413	0.02423228	0.198778036	0.474631462	0.525830815	0.124537103	0	0	2.615495295	0.502665199
FRMD4B	7.4505268	5.747720854	12.3532233	20.01830503	9.804884866	10.364391	9.067640656	8.810527063	16.34988824	3.338118012
SLC41A3	6.961737951	5.968606954	7.833010813	5.886729176	8.333336095	15.54105013	17.84294229	12.7583475	23.65413265	17.09738843
ROPN1B	0.21525762	0.156186864	0.746196303	0.111468537	0.219542843	0.509400744	0.060433634	0.027813172	0.01473595	0
PLXNA1	3.450206202	1.137641794	2.931905968	2.576895082	3.304035532	6.097914172	4.282906868	2.952547113	9.90370023	11.82545582
ATP6V1A	30.74399126	22.92348215	41.17236147	27.67745658	23.3654355	66.52436104	29.26086741	49.46836659	80.62785678	48.99317807
ABTB1	11.05322849	4.002097653	10.45495899	10.65259008	13.33280936	15.07541223	13.47901383	6.847911405	9.574835099	9.159228334
PODXL2	0.93009148	0.823176994	2.476801345	3.543468859	3.836777324	0.471650094	0.179056065	0.103007978	23.82224735	77.17159518
UPK1B	0	0.021462571	0.276662634	0.431444563	0.68633782	0.04136352	0.021591822	0	0.210595324	1.306598702
CSPG5	0.066526405	0.044557203	0.326342777	0.086124721	0.21627434	1.180745655	0.16809575	0.18051169	2.691541858	1.024742611
KLHL18	2.850815906	1.955281572	3.041644033	3.811306621	3.215973211	5.678981796	1.883941528	3.872992062	6.519064129	7.637527307
SCAP	53.41052132	45.87868683	55.97946327	55.90478223	54.46007427	65.70453071	82.92986896	75.76129698	75.06328762	102.3412044
EFCC1	0.723259107	0.809193599	1.161137573	0.689477373	1.942637333	0.572881244	0.930361936	2.102656908	0.749436893	0.625550458
KIAA1257	0.049580384	0.031131857	0.014592882	0.067395819	0.035555204	0.023999421	0	1.037807685	0.084004914	0.758098236
NEK11	1.102876515	0.354198559	0.617285742	0.533661257	0.881656179	1.715315447	1.498420062	0.862016156	1.548367221	4.840902781
MRPL3	31.70213097	38.56699962	39.54838849	43.9590852	51.37084195	66.38758163	40.58333737	73.5241353	79.29315377	81.23137232
PLSCR4	48.32888063	21.63053489	22.38172562	33.83917903	17.20074287	17.02967541	14.63066385	16.86019084	23.94794422	18.53826679
HEMK1	2.402384624	2.205751273	2.259162262	1.928012603	2.759345554	6.070116296	4.327243538	5.036742783	2.128094213	3.356620489
CISH	14.54544136	9.313941467	13.11095128	37.16071438	25.08839581	73.08425888	34.2546914	62.61480587	7.538072608	5.933346269
MAPKAPK3	18.86483648	20.15571369	21.16324501	17.01250754	24.6060998	36.81300558	24.60703429	41.00363784	26.21241762	30.55643737
ACVR2B	1.598876045	1.695894849	0.76380958	2.904223608	0.553891086	2.167023897	2.995788566	1.623311256	2.212668787	5.227955025
WDR48	9.904201392	5.442768223	12.74872352	9.249864008	11.10441719	18.97626618	16.52464734	16.35889947	15.95635746	11.28207032
COMMD2	6.696864696	6.092917901	9.349514798	5.570106203	9.610610018	17.65201942	12.97800257	15.87392663	22.29766623	22.00309963
GORASP1	14.87247256	9.974050757	14.70362837	12.18941233	17.23330603	24.84077747	12.71665846	23.26980847	24.40966779	24.55725156
PEX5L	0.018917174	0	0	0	0	0.018313743	0.023899506	0.021998382	0.06993098	0.09641633
RRP9	13.12995699	12.6362589	13.36326105	21.30306427	29.32093448	40.98448573	32.7730752	53.22588024	39.16258947	33.3975902
ABCC5	2.61487554	0.909685863	2.625211854	0.985981637	1.971069115	5.800249431	4.2550856	2.273207175	5.32850716	11.01846594
AADAC	507.0760608	605.1574011	857.8260001	707.5858757	704.9602292	770.7416497	669.6086013	792.7039461	447.5264907	112.931453
ABHD14B	157.9228386	138.302026	155.6160358	150.8364544	171.7464005	195.9695765	174.4100669	247.2940649	71.53983466	66.83522646
EIF1B	38.18035716	39.07014162	34.57704128	58.17305067	47.00352559	54.31618646	64.22957371	56.11720556	64.79884309	58.15518356
ABHD14A-ACY1	0.268442035	0.13484525	0.63207951	0.382275955	0.564683671	0.90957693	0.452191032	1.508800312	0.578869519	0.608082288
ARHGEF26	22.27751007	18.4737255	23.3514553	20.26359499	15.32048272	8.725796242	4.955993942	11.24031162	11.99760297	8.690292414
KLHL24	13.29709777	9.046520971	21.25523851	8.650645727	7.622096036	22.72268883	17.13861516	13.65370152	21.02615978	8.085497949
PLCH1	0.121478161	0.094922433	0.198635517	0.10484331	0.240049424	1.071495668	0.272840205	0.141264391	0.124740957	0.366900898
VIPR1	7.604888209	7.580978994	9.825495085	7.037654021	6.702330212	0.304647032	0.205408879	2.62257419	0.129254877	0.285133276
DNAH1	2.742900155	0.448758355	2.16104789	1.593858649	1.965994131	4.871621996	2.137384965	6.712085087	1.655542343	1.095626465
SSR3	53.85990362	48.00352943	75.29612446	51.00291438	71.58221203	138.5587639	56.57225478	69.95670945	294.0141715	125.7020556
ZBTB47	7.553911066	3.177107674	5.742963094	6.245461334	5.934914854	2.330228847	4.697309257	6.193664568	9.76568283	9.814361278
TNNC1	1.077598649	0.458027443	0.63433436	0.772644925	0.47555085	48.63032584	11.47775436	1.156723149	0.459640523	1.915250959
NKTR	3.514369627	1.050807791	4.180194498	2.682146903	3.558729273	8.629875525	5.330784097	5.689066048	7.753683998	8.677323035
CLCN2	2.36967363	1.008960983	2.909407471	1.262166815	3.806535139	8.083916705	2.417841206	6.508567489	7.174820708	9.309385465
FOXP1	8.15579483	3.108334063	7.895644611	6.566839318	7.152943602	29.09968572	16.39638445	15.24246721	11.49426592	2.747070187
EIF4G1	161.9419519	84.15122022	157.2280749	159.4250542	135.5209227	278.7145732	94.05587711	205.0904559	228.3315341	235.4960346
SPCS1	38.93454908	39.21610885	47.26181416	37.74330793	60.05131796	89.64534569	55.53461348	127.2215858	79.28087249	80.95788742
NEK4	5.317344861	3.919043366	7.134095136	5.930663348	7.126640307	18.25903966	8.980042677	12.10260735	34.78637855	5.281267456
SLC4A3	0.399367506	0.047764866	0.41420597	0.192035627	0.414591415	0.073643478	0.048052514	0.1326903	0.199188595	0.245550102
INO80D	2.539513077	1.07263878	2.648785339	1.967351554	2.164115354	3.704062518	3.47217777	3.56414197	4.25812669	3.190619144
EEF1B2	195.1023629	298.6367631	157.0493137	219.5645729	247.0055317	293.0828536	675.8322964	674.6444311	447.1498218	661.2433499
ADAM23	0.196018568	0.136336297	0.12426336	0.152258741	0.354667172	0.072986869	1.470631436	0.035068594	0.222960133	1.311586428
DGUOK	42.25394482	28.91310756	54.32893539	32.04573592	46.99318326	40.84168606	80.80532541	50.29691953	70.43342534	108.0296006
MOB1A	23.18222065	15.08112901	33.75301314	22.12915854	27.23742599	46.61744525	23.02003434	29.44063979	65.12532057	33.83717325
KANSL3	13.18831053	5.761654065	13.98418365	9.868714085	15.03363148	19.36977259	20.75397832	13.77529174	16.8597968	12.80128222
LMAN2L	20.15703397	20.93298697	24.0677087	18.37767376	19.15039235	17.68028629	36.12186762	24.43764462	28.36125871	26.54610275
RTKN	35.96100635	27.14963389	31.5536912	34.91994855	48.60823297	44.15878515	67.00222491	32.19041501	36.31508089	111.2130869
TTL	3.150957548	1.854850751	4.144382334	2.767809396	3.731907361	12.61288158	3.14735536	5.596465608	6.290440978	6.206397358
IL1A	0	0.045794903	0.053665257	0.03540683	0.052301638	0.088257756	0.069106031	0	0.168506005	0.061953393
CCL20	4.902181976	0.651835712	20.11500089	7.727599879	53.683211	13.60930655	50.96721556	0.754497006	360.7493988	386.5365844
PIKFYVE	7.061142382	3.367396605	7.692304162	5.359819967	5.922610031	13.90543641	4.250403673	6.631366809	15.08349642	4.19719368
KCNIP3	0.233741269	0.537633322	0.094142634	0.430010772	0.310540143	1.595906575	3.189274047	0.028611873	0.144011612	0.075241491
FAHD2A	18.47490903	27.76398231	21.9318015	25.63444463	19.87438229	21.60830299	11.43502917	15.78016762	13.72028539	14.3435502
NCL	92.84979576	82.42333012	116.954307	126.0311848	149.0534629	200.3373364	171.5660286	207.2530476	289.362626	308.8609924
ACTR1B	45.36255789	42.52968816	49.18854989	41.47667676	51.12691256	67.67209222	81.88347763	74.59131095	60.53805456	91.84384881
SLC35F5	12.32821399	9.641915322	17.13985401	9.767947692	15.05553749	31.76361669	10.86976135	16.43826078	35.49422252	21.82839808
ZAP70	3.068779345	0.846887618	6.166475033	2.118840007	3.390693377	4.217929856	1.550809096	0.374484687	4.79683284	1.634885922
ACTR3	15.78145379	12.99710193	24.09492969	19.02416095	21.0071835	37.9928654	19.66584767	27.35968493	46.28420398	30.34443158
STEAP3	265.9844745	153.4929899	189.5669078	195.494409	178.9058573	68.84882693	44.35825521	217.3767288	42.23435683	33.055897
EPB41L5	10.85956641	14.37907643	11.72887402	15.25798208	12.172954	22.85426082	10.55403443	18.74237983	10.74632929	10.06660866
TFCP2L1	0.206611383	0.046703764	0.115541778	1.083285779	0.248918294	0.130013506	0.187940088	0.048052804	0.27368741	0.252731768
TP53I3	10.30157921	2.503230198	16.68854853	5.171908679	25.29765971	26.87838044	34.43094394	5.648864838	26.65208166	63.3186723
DNAJC27	0.998479633	0.804228194	1.520070302	1.831963466	1.382682699	2.199915589	1.183158158	1.381321599	3.20317211	1.333672369
POMC	0.755407756	0.316217079	0.592899896	1.515817483	5.706115477	0.304713059	0.159060695	0.073203979	0.698127608	0.770026699
STAM2	8.071629823	5.20708637	10.56863109	6.742066897	8.952114066	24.9544553	6.942684836	12.48831668	16.89476564	9.514608434
OTOF	0.098230152	0.006167937	0.072279648	0.038150466	0.04931013	0.356612823	0.012410164	0	0.128607373	0.267016375
GPD2	3.328756273	1.746888327	4.556214038	3.615683087	3.67190391	9.484322786	3.405406109	5.444493512	13.38919746	12.42325287
CENPA	0.195296206	0.049051121	0.862216377	0	0.756276934	2.977797996	4.934651507	0.851646898	8.663401003	10.94916095
CYTIP	5.73339355	3.561021255	14.41438147	4.563142959	7.177987834	5.468479401	1.470095735	0.919619649	20.7247639	3.454787233
ACVR1	17.71358613	11.9818059	19.52600274	18.96123577	22.63536232	31.00833402	16.48069716	23.90020018	49.02156417	25.57575814
TANC1	3.017251774	0.958276985	3.441474752	2.625919125	3.164177225	3.549179101	1.596909251	1.712848496	7.295979111	3.39533327
SLC30A3	0.016195733	0	0.028601122	0.012580145	0.009291459	0.344940484	0.008184522	0.05650103	0.119741303	0.484268678
MPV17	5.920964328	3.147172259	8.196788362	4.478822317	10.85212957	10.79766569	15.18696243	19.01481491	22.25914893	35.10209869
GTF3C2	8.68859073	6.613383155	9.916832087	8.874058757	9.531671167	23.37223788	13.7924228	20.67032637	18.5011455	28.82382943
EIF2B4	10.31445338	9.369889181	11.47106164	11.34890648	16.46258923	26.99051402	25.82389243	29.4064537	17.24421232	23.81216539
NRBP1	33.55658091	28.39199753	33.81690617	38.2159353	45.03792268	92.4105907	70.750985	86.11513346	76.13941766	80.72142318
ITGB6	0.228452322	0.061203947	0.224132856	0.402224258	0.716475668	0.02948867	0	0.070843303	0.23458835	1.531789606
FNDC4	109.1279627	92.01725536	54.28952813	132.0814799	83.12033818	71.83424339	41.54604354	127.8114882	121.4390979	51.22145255
ITGA4	2.279226109	1.428063703	5.042116094	1.827514032	2.087921625	4.009701441	0.390128514	0.612741672	9.958212219	0.524623937
PSMD14	9.218974139	9.337662762	17.10959643	10.46292512	21.01853212	32.08337968	15.006081	18.88162462	41.59616037	25.69216389
SNX17	65.47114672	66.86070395	70.17722222	61.38173119	68.36453338	119.3218138	89.40723493	109.2384969	122.8036852	172.1841284
PPM1G	30.85307786	24.19824148	40.27915867	37.67556633	47.88866787	73.3208426	71.62100378	98.25287088	86.92562617	150.4333761
PDE1A	1.194528841	0.961606033	2.055408189	1.153875085	2.038324377	0.059303851	0.31730621	0.658928446	2.255080517	0.655655445
REEP6	406.3671656	496.2116877	578.2097662	510.3377047	355.4021218	368.0298695	130.358975	617.2326366	128.9964726	57.76160988
PCSK4	2.910670548	1.410801829	2.50995462	1.328764532	2.0653354	5.264882375	2.025725196	5.641262335	2.863002339	1.995350186
GCG	0	0	0	0	0	0	0	0	0	0.689091993
APC2	0.468350812	0.300830021	0.262138394	0.54867389	0.365597158	2.608972059	0.710043914	1.866045476	0.397358807	0.756558526
IFIH1	20.39851186	7.540017461	62.02717588	9.167991729	81.43967942	40.90325976	7.272066675	16.98264414	25.79436926	9.459412942
RPS15	157.3463924	172.302025	160.6831201	145.4814106	191.4291337	191.0998895	481.6008007	372.535221	297.0553483	231.4661102
GCA	8.376456279	7.154428666	15.18140897	6.999072099	13.21906764	9.362741189	3.939270076	2.98062468	19.03170466	5.71033082
INO80B	2.989783456	3.291275447	3.033109529	2.519979901	3.685925273	6.897326239	6.815071469	5.62198864	3.213792578	10.37495457
MOGS	47.57079512	33.97174637	54.26095091	35.95100432	58.9450131	76.25322754	76.77949249	92.39573548	62.73144043	156.2873767
TTC31	14.14068747	9.881504365	16.84937354	11.13150687	24.67546913	37.35205457	29.31398051	30.5671018	17.23723144	22.73229804
NDUFS7	19.52299015	26.45085131	20.53334021	20.22614083	24.08912205	40.51294616	22.74559911	40.23445399	19.71741708	24.50808136
PCGF1	8.101932555	6.863173551	7.414011358	6.150202664	11.556772	21.56960473	15.80033555	29.2068562	15.4062816	16.09199915
GRB14	23.69719408	17.72402071	34.06448426	18.35610703	32.93602808	23.44827766	6.169640634	39.92715285	21.1945007	26.24662413
CLIP4	3.26255185	1.74520104	5.556310856	1.770077352	5.243671385	1.265803521	0.648165682	12.62720151	6.552033609	4.764283664
TLX2	0	0	0	0	0	0	0.141051012	0	0.042991802	0.355645965
SPTBN1	61.21766646	31.74994462	78.05668997	99.12197054	66.30860649	240.7928288	59.79710771	67.8787615	139.7952369	100.4731564
AUP1	100.8246135	109.140728	133.1123293	104.9545535	161.0870189	160.0237764	212.0544524	105.8341664	173.5408413	322.0783328
RTN4	88.54105047	140.1270674	170.6858542	94.2654719	116.4307666	99.52788893	163.3209741	197.0624013	142.8161433	107.3567449
HTRA2	11.00132291	11.42522547	12.05939324	10.19929063	13.770406	15.61641735	24.48799023	24.68601122	12.80084136	42.9714185
LOXL3	1.597731554	0.791434164	1.071140318	0.723945096	1.171230624	1.374903315	0.650417154	0.72254324	2.474639868	1.658811687
DOK1	4.255042506	2.536187499	4.392665822	3.107811533	5.920600283	3.135596316	1.668880042	1.329340084	6.417044675	4.466861998
GALNT3	1.115701468	0.435901801	1.094606322	1.733257246	1.730574804	0.38003948	0.856171514	0.36039603	3.411545385	0.561626151
POLE4	19.44463813	30.41049796	23.47529392	26.36164388	31.68428837	18.82438231	16.14979985	33.91763946	33.36136874	61.42043845
TACR1	0.091200164	0.091624316	0.053685477	0.085008409	0.104642689	0.123607415	0.082958483	0.127265697	0.202283395	0.012395347
CCDC88A	2.584124681	1.545641759	4.03028772	2.405579509	2.189372388	7.234282509	7.020834242	5.220067634	17.04552356	5.191325277
ACADL	13.09904854	9.120990524	10.6885323	8.579067541	12.36853186	15.20461852	0.044651672	31.46702187	0.449118674	0.120090356
EVA1A	72.15488422	88.74321166	77.11849921	77.23220514	119.5093947	70.05819622	73.4619268	102.7814279	39.0645309	39.97064045
MRPL19	20.76928033	22.16602684	35.73644203	24.41967713	37.9188806	34.02057393	15.12155903	47.91279189	38.95927681	27.2844844
LANCL1	18.66705924	11.63554866	22.22642513	12.22388782	15.46657182	54.1969815	29.8553836	26.05760703	23.10430923	18.02023041
WDR75	8.963222681	5.61606775	11.00250049	8.224057395	12.78418863	20.18538156	14.66073664	19.26836817	19.11049683	24.83203529
EFEMP1	23.33702166	5.855251655	10.57281407	7.915222673	24.44960315	4.281949113	0.444567014	5.683378085	18.98537846	3.586979496
REG1A	0	0	0	0.871931665	0	82.97119321	0	0.130536487	97.06707809	3.280189741
FANCL	8.228735189	4.899712839	10.96373183	6.298187987	12.06684651	11.5413482	15.15278651	16.71078098	15.72890378	16.31223595
FN1	706.9817704	694.1220553	845.0162981	768.2154812	554.9942903	1682.728912	446.9190411	793.6930321	1581.955431	1800.656677
STAT1	147.8103431	30.73282077	485.1942255	48.61616835	479.1238371	231.1422077	80.99277025	43.69214505	343.2526611	125.6215228
GLS	3.881787834	2.959524132	8.560184564	5.532977377	8.902242225	2.708786536	5.476725009	4.273452683	32.07454441	11.7100424
PAPOLG	2.027246293	1.561831898	2.641459357	2.034695259	2.607009924	4.774141406	2.094983339	3.867264346	7.880039302	3.343515531
DNAH6	1.776741699	1.227190888	1.016367701	1.480264334	0.27537892	0.08322901	0.170162223	0.024993574	0.026484146	0.102240978
PECR	97.85260541	107.8144415	144.5589214	99.71279808	125.8737368	97.70632853	70.97654108	260.4873645	125.3198539	46.77157982
UNC50	20.97001768	19.58452899	29.10962348	18.34575502	36.78878435	45.01549249	28.01787803	51.95191199	41.62204104	49.39013404
IGFBP2	336.0503847	843.1047944	84.86108304	443.5890611	236.1479178	767.5142188	320.5251646	453.3267663	42.64548694	184.9754429
ELMOD3	4.174688446	2.304747241	5.597968631	2.900833407	5.279734687	6.120387836	5.243871087	6.204034708	4.190945596	4.37784064
