GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual,group
CCDC106_Ccdc106,0.393452474586079,0.00352337320985163,0.60302415220407,None
IQGAP1_Iqgap1,0.869326022392743,0,0.130673977607257,High across tissues
PHOSPHO1_Phospho1,0.0691871846818009,0.870927359315209,0.0598854560029903,High across species
ARL3_Arl3,0.480146655091219,0.115723776467432,0.40412956844135,High across tissues
FAM162B_Fam162b,0.163374424680514,0.607261025827764,0.229364549491722,None
RELN_Reln,0.294481821316359,0.5010612560542,0.204456922629442,None
NOL7_Nol7,0.0674157779478498,0,0.93258422205215,None
TAF13_Taf13,0.0362487274563288,0.886970371262211,0.0767809012814601,High across species
TMEM95_Tmem95,0.691911282270486,1.49565379221066e-09,0.30808871623386,High across tissues
EPM2AIP1_Epm2aip1,0.641735480471526,0.0249342342565723,0.333330285271901,High across tissues
MRPL13_Mrpl13,0,0.288844747960051,0.711155252039949,None
TAGAP_Tagap1,0.0162101462035313,0.758090101543923,0.225699752252546,High across species
MRPL22_Mrpl22,0.0148928782353535,0.925991713928286,0.05911540783636,High across species
CHRM1_Chrm1,0.447268367445395,0.446142452131896,0.106589180422708,None
CCR8_Ccr8,0.0846716990216447,0.172884796046491,0.742443504931864,None
TLCD1_Tlcd1,0.0546326206672001,0.872396117063553,0.0729712622692467,High across species
SDC2_Sdc2,0.053373194287509,0.706358338789847,0.240268466922644,High across species
NUP188_Nup188,0.42712275459299,0.526126995160151,0.0467502502468587,None
KLRD1_Klrd1,0.0760928049771538,0,0.923907195022846,None
MACF1_Macf1,0.252575510555752,0.676597631807815,0.0708268576364328,High across species
SBF2_Sbf2,0.167600822081825,0.672914581609611,0.159484596308564,High across species
GXYLT2_Gxylt2,0.666033735597705,0.112851006702417,0.221115257699879,High across tissues
NDUFAF2_Ndufaf2,0.180341361094278,0.0798099565474533,0.739848682358269,None
MTHFD1_Mthfd1,0.249465869136021,0.436670537757668,0.313863593106311,None
COMMD10_Commd10,0,0,1,None
ADCY5_Adcy5,0.394904572745551,0.184212860074067,0.420882567180381,None
RAB28_Rab28,0.265057117647839,0.45574590054592,0.279196981806241,None
CCL17_Ccl17,0,0.312135731177002,0.687864268822998,None
PDCD5_Pdcd5,0.151102724718823,0.577071062079577,0.2718262132016,None
PANK3_Pank3,4.3837241682427e-10,0.581956791840546,0.418043207721082,None
GALR2_Galr2,0.228880774853411,0.336295322745488,0.4348239024011,None
PRR11_Prr11,0.517212701135941,0.0562496779769592,0.4265376208871,High across tissues
MCM10_Mcm10,0,0.525103363633581,0.474896636366419,None
GYS2_Gys2,0.274361636156216,0.586700238282121,0.138938125561663,None
VAT1L_Vat1l,0.669668654855249,0.066054510716971,0.26427683442778,High across tissues
EBAG9_Ebag9,0.0913293512379712,0.671459919074933,0.237210729687096,High across species
MAF_Maf,0.276158604856736,0.257931202510399,0.465910192632865,None
RTN4RL1_Rtn4rl1,0.107881414052002,0.742149495242309,0.14996909070569,High across species
DPH1_Dph1,0.0336547253080585,0.906369466021382,0.0599758086705595,High across species
UBD_Ubd,0.110771332636572,0,0.889228667363428,None
HSH2D_Hsh2d,0.139229391629735,0,0.860770608370265,None
IRF4_Irf4,0.384126016892383,0,0.615873983107617,None
AGA_Aga,0,0.419848609274772,0.580151390725228,None
SYCE1L_Syce1l,0.401281216124658,0.174208894348652,0.424509889526691,None
MON1B_Mon1b,0.340864171593818,0.049340570080198,0.609795258325984,None
FRYL_Fryl,0.137756303661353,0.79182089253708,0.0704228038015674,High across species
ECI2_Eci3,0.055541451687827,0.641622759736457,0.302835788575716,High across species
POP4_Pop4,0.148916923390078,0.494966994381526,0.356116082228396,None
CLEC1B_Clec1b,0.284111938565601,0.0589729877253609,0.656915073709039,None
OPN1SW_Opn1sw,0.0123577110906803,0.847729001457448,0.139913287451872,High across species
BEX2_Bex2,0.696241395881361,0.110104473543755,0.193654130574884,High across tissues
OCM_Ocm,0.492303174588779,0.0442117840569419,0.463485041354279,High across tissues
BBS10_Bbs10,0.0173809590240199,0.832646367729412,0.149972673246568,High across species
ZFP90_Zfp90,0.297453836996097,0.504001064127889,0.198545098876013,None
CRHBP_Crhbp,0,0.666363919212562,0.333636080787438,High across species
FRG2C_Frg2f1,0,0.951170481773125,0.0488295182268749,High across species
PTPRO_Ptpro,0.613510063963866,0.20284941591133,0.183640520124805,High across tissues
PAK3_Pak3,0.772777616533234,0.016172317990486,0.21105006547628,High across tissues
RPS11_Rps11,0.0411896370988008,0.670610176498385,0.288200186402814,High across species
CHD7_Chd7,0.0139671478266324,0.53542854268199,0.450604309491377,None
EIF4H_Eif4h,0.042143390469762,0.952562031060716,0.00529457846952153,High across species
MMP13_Mmp13,0.144127312985226,0.106249084699892,0.749623602314881,None
BHMT_Bhmt,0.647507489032755,0.0937917065199273,0.258700804447317,High across tissues
POLR2A_Polr2a,0.761057572629429,0,0.238942427370571,High across tissues
GGT6_Ggt6,0.441712376738687,0.210874338361423,0.34741328489989,None
CLDN4_Cldn13,0,0.531094681937345,0.468905318062655,None
ZCCHC14_Zcchc14,0,0.565635961813112,0.434364038186888,None
NACC1_Nacc1,0.00698306625254803,0.888950309875837,0.104066623871616,High across species
ALOX15_Alox15,0.254164401104189,0.414002001325754,0.331833597570058,None
LRRD1_Lrrd1,0.482654508158679,0.187948946211812,0.329396545629509,High across tissues
ATXN7L1_Atxn7l1,0.0744721571257254,0.891166021112409,0.0343618217618659,High across species
TPH1_Tph1,0,0.180477838034141,0.819522161965859,None
MAT2B_Mat2b,0.378248855680194,1.03829131543905e-10,0.621751144215977,None
REEP4_Reep4,0.220147592454532,0.729453101882913,0.0503993056625552,High across species
RPL36_Rpl36,0.0377884889321063,0.935046800075411,0.0271647109924831,High across species
JPH3_Jph3,0.834033696233941,0.0539506175055076,0.112015686260551,High across tissues
VMO1_Vmo1,0.192364617802539,0.486560683113642,0.321074699083819,None
LRP4_Lrp4,0.309107340588027,0.12980790452265,0.561084754889323,None
PPP1R14D_Ppp1r14d,0.682695562289115,0.111120974480462,0.206183463230423,High across tissues
GLTPD2_Gltpd2,0.845134689411747,0.000152840023532438,0.154712470564721,High across tissues
CHRNE_Chrne,0.219090187250046,4.34100288187743e-10,0.780909812315854,None
KMT2C_Kmt2c,0.359963060971117,0.365846060484618,0.274190878544265,None
SPATA2_Spata2,0.0193694127332308,0.782545002940363,0.198085584326406,High across species
CX3CL1_Cx3cl1,0.286795991715004,0.176179438181961,0.537024570103036,None
HSD17B1_Hsd17b1,0.266886115531588,0.0580077340418637,0.675106150426548,None
CDKL1_Cdkl1,0.42552394517626,0.192720451573287,0.381755603250453,None
PIGU_Pigu,0.0361629234284805,0.923589437359567,0.0402476392119524,High across species
ZFHX3_Zfhx3,0.529553951432309,1.42064268532672e-10,0.470446048425626,High across tissues
SEMA6B_Sema6b,0.650108970566541,0,0.349891029433459,High across tissues
COASY_Coasy,0.184093693604739,0.634940174768794,0.180966131626467,None
TM2D3_Tm2d3,0,0.947707069765872,0.0522929302341279,High across species
RNF4_Rnf4,0.0404756552146981,0.874586274000512,0.0849380707847901,High across species
RPS23_Rps23,0.0651297861136347,0.262454370960089,0.672415842926276,None
CRYAB_Cryab,0.752635090044807,0,0.247364909955193,High across tissues
ADAMTS18_Adamts18,0.76985074861332,0.0451259870964388,0.185023264290241,High across tissues
AP1G2_Ap1g2,0.0873177473090486,0.766034924741945,0.146647327949006,High across species
FGF10_Fgf10,0.78769170651714,0.0705582531429452,0.141750040339915,High across tissues
PSMC3IP_Psmc3ip,0.55343022072744,0.0569194037785691,0.389650375493991,High across tissues
ID4_Id4,0.514115601992007,0.292270578011658,0.193613819996335,High across tissues
RFESD_Rfesd,0.0521785779081607,0.89467761492238,0.0531438071694594,High across species
WAC_Wac,0.168348377387337,0.724142578880795,0.107509043731868,High across species
AKT1S1_Akt1s1,0.0350840816612232,0.873501299911602,0.0914146184271747,High across species
SLC17A1_Slc17a1,0.943365359785204,0,0.0566346402147965,High across tissues
SRP14_Srp14,0.234136528231958,0.189251122683657,0.576612349084385,None
SEC23B_Sec23b,0.20613135503618,0.509944341978826,0.283924302984994,None
FOXF1_Foxf1,0.657278927030205,0.0590777369982315,0.283643335971564,High across tissues
CASTOR1_Castor1,0.0920475711032555,0.813651726664799,0.0943007022319458,High across species
PRAG1_Prag1,0.475504461833966,0.198087524300556,0.326408013865478,High across tissues
TATDN1_Tatdn1,0,0.0894288679469842,0.910571132053016,None
LYVE1_Lyve1,0.405581493920083,0.328941544351699,0.265476961728218,None
ADAMTS19_Adamts19,0.21102717253096,0.160624499484755,0.628348327984286,None
CRABP1_Crabp1,0.23850675566052,0.259920631058742,0.501572613280738,None
PIR_Pir,0.110720198684681,0.539918934950886,0.349360866364433,None
PIF1_Pif1,0.219678392190307,0.211262741541377,0.569058866268316,None
NFXL1_Nfxl1,0.0689604323367196,0.0439753441774664,0.887064223485814,None
F2_F2,0.686167167909216,0.176459949414101,0.137372882676683,High across tissues
ZNF597_Zfp597,0.650679757942642,0.10947761761411,0.239842624443248,High across tissues
KCNH4_Kcnh4,0.484892625859658,0.0928690061289202,0.422238368011422,High across tissues
C16orf90_1700037C18Rik,0.115750304570621,0.828897068232389,0.0553526271969897,High across species
DHRS7C_Dhrs7c,0.378709955210611,1.30847523939104e-09,0.621290043480913,None
GRPEL2_Grpel2,0,0,1,None
ASIC2_Asic2,0.218164808794342,0.394437501847993,0.387397689357665,None
ERGIC1_Ergic1,0.0272595662285959,0.880961841101039,0.0917785926703648,High across species
ORAI3_Orai3,0.0870260868234508,0.822635297670614,0.0903386155059347,High across species
TMEM161A_Tmem161a,0.0212720368313296,0.912685483703915,0.066042479464755,High across species
PRSS35_Prss35,0.760031382544276,0,0.239968617455724,High across tissues
KAT8_Kat8,0.312301780758382,0.0604701625735276,0.62722805666809,None
ARHGEF39_Arhgef39,0.0935084306585551,0.792947879924133,0.113543689417312,High across species
SPATA32_Spata32,0.651577517292131,0,0.348422482707869,High across tissues
MYH9_Myh9,0.336264141155908,0.374987618033669,0.288748240810423,None
KRT25_Krt25,0,0,1,None
TMEM30A_Tmem30a,0.32053779440212,0.464475419786144,0.214986785811736,None
IGFBP1_Igfbp1,0.732675883341973,0,0.267324116658027,High across tissues
PKN3_Pkn3,0.44762095317028,0.201485203487842,0.350893843341878,None
GRIPAP1_Gripap1,0.177888085651547,0.676503658426948,0.145608255921505,High across species
KRT10_Krt10,0,0.880153088956509,0.119846911043491,High across species
PYCARD_Pycard,0.0713099650371581,0.49128651655243,0.437403518410411,None
LYSMD3_Lysmd3,0.0718786811945786,0.815735147321818,0.112386171483603,High across species
KRT12_Krt12,0.10377581656487,0.0959410284099791,0.800283155025151,None
RP9_Rp9,0.0311072415094389,0.937611141320011,0.0312816171705497,High across species
KRT23_Krt23,0.412665084935785,0.0163372159812729,0.570997699082942,None
ATOX1_Atox1,0.00981620830122863,0.968669048354862,0.0215147433439093,High across species
LHFPL3_Lhfpl3,0.560584415645909,0.0881631145054163,0.351252469848675,High across tissues
ANKS4B_Anks4b,0.916317942141973,0,0.0836820578580265,High across tissues
ATG12_Atg12,0.150565836544142,0,0.849434163455858,None
RDH5_Rdh5,0.0270573923239269,0.932363470712284,0.0405791369637889,High across species
TMEM33_Tmem33,0.0605324487844944,0.846687123661706,0.0927804275537999,High across species
CREB3L1_Creb3l1,0.600277894410745,0,0.399722105589255,High across tissues
RNF122_Rnf122,0.859719198487107,1.61969954108298e-09,0.140280799893193,High across tissues
RSRC2_Rsrc2,0.143349365675625,0,0.856650634324375,None
SCN4A_Scn4a,0.0163403483949153,0,0.983659651605085,None
SLC22A7_Slc22a7,0.85433227226201,0.0349494971135923,0.110718230624398,High across tissues
RBM33_Rbm33,0.10616590899699,0.817644063351592,0.0761900276514175,High across species
DLL3_Dll3,0.571921388029216,0.246548198301564,0.18153041366922,High across tissues
ADCY2_Adcy2,0.633043567333234,0.220570207384964,0.146386225281802,High across tissues
SBK1_Sbk1,0.0261369595972387,0.815708126853229,0.158154913549532,High across species
XKR5_Xkr5,0.175354716211638,0.492224997443255,0.332420286345106,None
SLC22A9_Slc22a27,0.725558663753435,1.36889386179222e-07,0.274441199357179,High across tissues
TSC1_Tsc1,0.0377872362327355,0.761291833287646,0.200920930479618,High across species
PRR29_Prr29,0.327593601943293,9.00660541994427e-10,0.672406397156047,None
YTHDF3_Ythdf3,0.134769600160507,0.12017852150041,0.745051878339083,None
U2AF2_U2af2,0.0603875277769189,0.873675836706988,0.0659366355160935,High across species
IL27_Il27,0.239371592970685,7.80970458068402e-11,0.760628406951218,None
DYDC1_Dydc1,0.794729260164459,0,0.205270739835541,High across tissues
ERN1_Ern1,0.242129358789641,0.534515246493451,0.223355394716908,None
SHH_Shh,0.223619199565283,0,0.776380800434717,None
CD19_Cd19,0.0781323998502471,0.304901452097371,0.616966148052381,None
LYSMD4_Lysmd4,0.0358307379734294,0.925930428602243,0.038238833424328,High across species
BOD1L1_Bod1l,0.522762648173549,0.205288287707575,0.271949064118876,High across tissues
MNX1_Mnx1,0.80831436947065,1.5688672616937e-07,0.191685473642624,High across tissues
RPP38_Rpp38,0.407297721686961,0.19481530562396,0.397886972689079,None
ASB16_Asb16,0,0,1,None
GCK_Gck,0.131551371353391,0.467147243282858,0.401301385363751,None
TEX12_Tex12,0.5162178402925,0.110450396236852,0.373331763470648,High across tissues
CUZD1_Cuzd1,0.0884841708107388,0,0.911515829189261,None
THAP1_Thap1,0.474332734399725,0.0333196614368172,0.492347604163458,High across tissues
CA12_Car12,0.87926262723232,0,0.12073737276768,High across tissues
APOC3_Apoc3,0.570374590733272,0.179757779118921,0.249867630147807,High across tissues
CCR10_Ccr10,0.414485503692344,0,0.585514496307656,None
TESPA1_Tespa1,0,0.0994848889397663,0.900515111060234,None
CNTNAP1_Cntnap1,0.697854739019706,8.99759383745924e-10,0.302145260080535,High across tissues
BNIP3_Bnip3,0,0.418382769982116,0.581617230017884,None
CLVS2_Clvs2,0.643724162605572,0.108249658148991,0.248026179245437,High across tissues
NSD3_Nsd3,0.1989278606565,8.87758568631239e-07,0.801071251584931,None
SPNS1_Spns1,0.0133384969975721,0.973945106291449,0.012716396710979,High across species
CEP85L_Cep85l,0.547910539924598,0,0.452089460075402,High across tissues
ZNF32_Zfp637,0,0,1,None
KLK8_Klk8,0,0.804032031264644,0.195967968735356,High across species
DUSP5_Dusp5,0.0297946249988492,0.182236237397635,0.787969137603515,None
LAMTOR3_Lamtor3,0.141959597673148,0.1219265911543,0.736113811172553,None
GEMIN4_Gemin4,0.655130331426825,0.195044058085959,0.149825610487216,High across tissues
PLA2G6_Pla2g6,0.124018008695686,0.829923557204885,0.0460584340994291,High across species
LURAP1_Lurap1,0.684199822688266,0.138559563666641,0.177240613645093,High across tissues
GTPBP4_Gtpbp4,0,0.283048882798319,0.716951117201681,None
STUM_Stum,0.522551333942889,0.0415660401788884,0.435882625878223,High across tissues
DEPDC7_Depdc7,0.590288890682197,0,0.409711109317803,High across tissues
TRIM2_Trim2,0.249923266319289,0.0762266790918892,0.673850054588822,None
FNDC8_Fndc8,0.610600243873919,0.0587160142268313,0.33068374189925,High across tissues
ZNF12_Zfp12,0.482382956712632,8.53884199284757e-06,0.517608504445375,High across tissues
SMAD2_Smad2,0.185617556875293,0.69966695717061,0.114715485954097,High across species
ARG1_Arg1,0.843962330546648,0.0444540284082992,0.111583641045052,High across tissues
RTF1_Rtf1,0.230277373771305,0.625764596958444,0.143958029270251,None
KLHL21_Klhl21,0.0569385077942434,0.675788878428756,0.267272613777001,High across species
B4GAT1_B4gat1,0.305617222790576,6.8821668555988e-10,0.694382776521208,None
HPD_Hpd,0.635697648479973,0.0183988789788062,0.345903472541221,High across tissues
VPS53_Vps53,0.0237279733829797,0.892978332752182,0.0832936938648381,High across species
FDXACB1_Fdxacb1,1.24997519890627e-09,0.640343409900347,0.359656588849677,High across species
TMEM190_Tmem190,0.290197191379903,2.05402268367044e-08,0.70980278807987,None
SPI1_Spi1,0.512099029500264,0.198871327189144,0.289029643310591,High across tissues
HOXA1_Hoxa1,0.786314386099631,0,0.213685613900369,High across tissues
UBR4_Ubr4,0.00227347620358949,0.969966133277048,0.0277603905193629,High across species
ZNF609_Zfp609,0.557137235316585,0.0672343658222761,0.375628398861138,High across tissues
ZNF8_Zfp128,0.226254402176813,0.396138117368643,0.377607480454545,None
HOXA2_Hoxa2,0.700334992397054,0.0402994283291716,0.259365579273774,High across tissues
HOXA5_Hoxa5,0.795774543711136,0,0.204225456288864,High across tissues
HOXA6_Hoxa6,0.730917613599908,0.119458811516532,0.149623574883559,High across tissues
MAJIN_Majin,0.599623618813309,0.17923026493572,0.221146116250971,High across tissues
HOXA7_Hoxa7,0.625270870223325,0.241597497975014,0.133131631801661,High across tissues
DIRAS1_Diras1,0.432770299239854,0.291197572714503,0.276032128045643,None
HOXA9_Hoxa9,0.703215850347178,0.0445000426468615,0.25228410700596,High across tissues
ETFA_Etfa,0.470636011807816,0.40334982459098,0.126014163601204,High across tissues
ROBO2_Robo2,0.27809427973336,0.467713215299083,0.254192504967557,None
OAF_Oaf,0.603176279603304,0.121214405725835,0.275609314670861,High across tissues
HOXA11_Hoxa11,0.619138482788323,0,0.380861517211677,High across tissues
EIF3K_Eif3k,0,0.863087180082704,0.136912819917296,High across species
HOXA13_Hoxa13,0.87730715060618,0,0.12269284939382,High across tissues
EVX1_Evx1,9.07169957895469e-09,0.0125725572444221,0.987427433683878,None
FKBP6_Fkbp6,0.654549291453242,0.194212001257007,0.151238707289751,High across tissues
TMEM171_Tmem171,1.43047783936008e-10,0.213486610152344,0.786513389704608,None
OCIAD2_Ociad2,0.15246448625882,0.409894485117973,0.437641028623206,None
GDPD3_Gdpd3,0.110578851195013,0.731929012529453,0.157492136275535,High across species
ABTB2_Abtb2,0.143112674302218,0.707565808063267,0.149321517634514,High across species
PPIL4_Ppil4,0.0274378662086025,0.773023974755323,0.199538159036074,High across species
STK10_Stk10,0.45330231796061,0.216918222384878,0.329779459654513,None
ALDH8A1_Aldh8a1,0.841330988425004,0,0.158669011574996,High across tissues
