gene	top_index	TSI
FTX	0.23	0.673717390499668
FUT8-AS1	0.23	0.556007743644812
GABPB1-AS1	0.23	0.667517210651809
GAS5	0.23	0.479993590982786
GHRLOS	0.23	0.425339690314773
GK-AS1	0.23	0.408681691494206
GLIDR	0.23	0.396213241657413
HAR1A	0.23	0.528249061438444
HCCAT5	0.23	0.318853467041677
HCG18	0.23	0.570887761946349
HCG9	0.23	0.403466402249538
HCP5	0.23	0.417968099449112
HCP5B	0.23	0.428396250039834
HEIH	0.23	0.644605884407092
HHIP-AS1	0.23	0.630926700277406
HLA-F-AS1	0.23	0.484128465941336
HOTAIRM1	0.23	0.548233089265632
HOXB-AS1	0.23	0.574578137289948
HYMAI	0.23	0.587433804410286
IDI2-AS1	0.23	0.51113548801348
IGF2-AS	0.23	0.356717186592188
IL21R-AS1	0.23	0.362390060785126
INE1	0.23	0.427017448603682
INTS6-AS1	0.23	0.656483517013384
IPO9-AS1	0.23	0.443344648818736
IQCH-AS1	0.23	0.594706926542143
ITGB2-AS1	0.23	0.39752705485464
ITPKB-IT1	0.23	0.39968638146593
JARID2-AS1	0.23	0.39329783933872
JPX	0.23	0.53374028275406
KANSL1-AS1	0.23	0.538106040183638
KCNIP2-AS1	0.23	0.618785295107524
KCNQ1DN	0.23	0.33590162330716
KIF9-AS1	0.23	0.547096303066465
KMT2E-AS1	0.23	0.583598606018457
LAMA5-AS1	0.23	0.400537702324209
LBX2-AS1	0.23	0.626750000803954
LGALS8-AS1	0.23	0.406428191911034
LHFPL3-AS2	0.23	0.451943744828583
LIMD1-AS1	0.23	0.684752232543136
LINC-PINT	0.23	0.596165442440136
LINC00028	0.23	0.361600303485204
LINC00092	0.23	0.426725453286754
LINC00106	0.23	0.477089298837177
LINC00115	0.23	0.671454509916161
LINC00158	0.23	0.533380244509922
LINC00163	0.23	0.414605425481646
LINC00173	0.23	0.720027821360439
LINC00174	0.23	0.626974698204594
LINC00265	0.23	0.53631345890051
LINC00269	0.23	0.56287036303469
LINC00294	0.23	0.557698472407567
LINC00324	0.23	0.576422604518711
LINC00339	0.23	0.619149583695336
LINC00342	0.23	0.66238690887751
LINC00421	0.23	0.582386281165257
LINC00452	0.23	0.667985477854542
LINC00467	0.23	0.453073689267096
LINC00479	0.23	0.605862329853765
LINC00482	0.23	0.288259825326755
LINC00494	0.23	0.617913928765378
LINC00520	0.23	0.751620763284764
LINC00523	0.23	0.54486050063311
LINC00526	0.23	0.646981707532948
LINC00528	0.23	0.632152794216686
LINC00540	0.23	0.583745475454289
LINC00565	0.23	0.763630022532707
LINC00574	0.23	0.501122302069438
LINC00582	0.23	0.417440175103766
LINC00621	0.23	0.351053945721341
LINC00623	0.23	0.729967456923067
LINC00638	0.23	0.600907159400943
LINC00652	0.23	0.374494448202168
LINC00656	0.23	0.384523064396192
LINC00662	0.23	0.486740700854087
LINC00667	0.23	0.670115776414097
LINC00668	0.23	0.577167585033718
LINC00685	0.23	0.495184710706237
LINC00705	0.23	0.276485414748446
LINC00847	0.23	0.540162167528823
LINC00851	0.23	0.400589980279929
LINC00852	0.23	0.602453429335721
LINC00865	0.23	0.627805997938263
LINC00868	0.23	0.398031325864263
LINC00869	0.23	0.390353392088408
LINC00877	0.23	0.550046744674803
LINC00886	0.23	0.737285654014642
LINC00920	0.23	0.676250572536087
LINC00921	0.23	0.683356579772716
LINC00926	0.23	0.628636921753737
LINC00930	0.23	0.498421841938548
LINC00937	0.23	0.336815672623538
LINC00951	0.23	0.587479515975152
LINC00954	0.23	0.789924446677794
LINC00957	0.23	0.471967190106038
LINC00958	0.23	0.675078347744927
LINC00963	0.23	0.439252917149234
LINC00996	0.23	0.453743410227734
LINC01001	0.23	0.634670320888464
LINC01002	0.23	0.602138873885022
LINC01003	0.23	0.624165118013085
LINC01007	0.23	0.667440584588594
LINC01010	0.23	0.500421681052191
LINC01016	0.23	0.527141929360434
LINC01019	0.23	0.376962241453454
LINC01089	0.23	0.641911804851419
LINC01119	0.23	0.642952017547701
LINC01121	0.23	0.410103988183696
LINC01126	0.23	0.78595179861748
LINC01128	0.23	0.527274368684888
LINC01134	0.23	0.366451287476753
LINC01138	0.23	0.539495761803368
LINC01144	0.23	0.416993425458643
LINC01208	0.23	0.755944646690921
LINC01214	0.23	0.389347480393746
LINC01215	0.23	0.450848706630112
LINC01231	0.23	0.369597219203576
LINC01260	0.23	0.696637583797435
LINC01278	0.23	0.625999841385142
LINC01310	0.23	0.557735674074802
LINC01315	0.23	0.540697242907073
LINC01339	0.23	0.390758433411886
LINC01341	0.23	0.599201598570318
LINC01342	0.23	0.353688758291
LINC01347	0.23	0.61101745348235
LINC01348	0.23	0.404111916059326
LINC01355	0.23	0.525956791467522
LINC01356	0.23	0.51034513285325
LINC01359	0.23	0.516717198471208
LINC01410	0.23	0.436443443289605
MALAT1	0.23	0.522419673929254
MAPKAPK5-AS1	0.23	0.5459200944179
MAPT-AS1	0.23	0.398745638887894
MATN1-AS1	0.23	0.633080809173916
MBNL1-AS1	0.23	0.66429044331221
MED14OS	0.23	0.518168482066794
MGC16275	0.23	0.616628230391166
MIAT	0.23	0.574999380551673
MIATNB	0.23	0.546354736912264
MIR155HG	0.23	0.501448965820879
MIR17HG	0.23	0.495148757308715
MIR181A2HG	0.23	0.556041174911964
MIR22HG	0.23	0.448370049505019
MIR4458HG	0.23	0.507515407689957
MIR497HG	0.23	0.413439977058577
MIR503HG	0.23	0.570837304327086
MIR600HG	0.23	0.549958737559691
MIR670HG	0.23	0.446705346093884
MIRLET7BHG	0.23	0.393786369393096
MKNK1-AS1	0.23	0.682518237191289
MORC2-AS1	0.23	0.552164615985249
MRGPRG-AS1	0.23	0.38456585308076
MTUS2-AS1	0.23	0.715475397628066
MYLK-AS1	0.23	0.460557908464307
N4BP2L2-IT2	0.23	0.662960377284097
NALCN-AS1	0.23	0.712974289642372
NAPA-AS1	0.23	0.41416154928761
NAV2-AS4	0.23	0.442590393049619
NDUFB2-AS1	0.23	0.634517228612407
NDUFV2-AS1	0.23	0.766478435060378
NEAT1	0.23	0.658483024996456
NFYC-AS1	0.23	0.567345542017346
NIFK-AS1	0.23	0.480075369219527
NNT-AS1	0.23	0.603113872825035
NOP14-AS1	0.23	0.689863359711898
NPTN-IT1	0.23	0.519923694268821
NR2F2-AS1	0.23	0.395317915005286
NTRK3-AS1	0.23	0.404510971240295
NUTM2A-AS1	0.23	0.492054682883344
OIP5-AS1	0.23	0.527362724655805
OTUD6B-AS1	0.23	0.54068065391878
OVCH1-AS1	0.23	0.411115796759074
OVOL1-AS1	0.23	0.58393651564741
PAN3-AS1	0.23	0.479192964218005
PARD6G-AS1	0.23	0.618721063979512
PAX8-AS1	0.23	0.413578254807762
PCED1B-AS1	0.23	0.611691115668016
PCOLCE-AS1	0.23	0.408352684313849
PDCD4-AS1	0.23	0.640068077201246
PGM5-AS1	0.23	0.509467167214724
PITPNA-AS1	0.23	0.618617136732806
PITRM1-AS1	0.23	0.420033870647422
PP7080	0.23	0.454445493021303
PPP3CB-AS1	0.23	0.73012986325789
PRKAG2-AS1	0.23	0.562911035869813
PRKCQ-AS1	0.23	0.44416441024406
PRR34-AS1	0.23	0.562497459758596
PRRX2-AS1	0.23	0.495217208553821
PSMB8-AS1	0.23	0.432049812342876
PSMD6-AS2	0.23	0.682688150631406
PSMG3-AS1	0.23	0.566154447738959
PVT1	0.23	0.422095680520808
PWAR6	0.23	0.727938156016023
PXN-AS1	0.23	0.446953061154067
RAB11B-AS1	0.23	0.650502174287685
RAD21-AS1	0.23	0.657303504254946
RAD51-AS1	0.23	0.685632433488267
RALY-AS1	0.23	0.653065309130296
RARA-AS1	0.23	0.645893957706804
RASSF1-AS1	0.23	0.637235385903194
RBAKDN	0.23	0.413323795074401
RHPN1-AS1	0.23	0.695257320289114
RUSC1-AS1	0.23	0.635080490160381
SAPCD1-AS1	0.23	0.406882402921346
SCAMP1-AS1	0.23	0.577807850251453
SDCBP2-AS1	0.23	0.432714499231377
SENCR	0.23	0.593415737150849
SEPSECS-AS1	0.23	0.517918499332187
SH3BP5-AS1	0.23	0.610256377920007
SLCO4A1-AS1	0.23	0.37999256710491
SLX1A-SULT1A3	0.23	0.631100869353794
SLX1B-SULT1A4	0.23	0.684678176156642
SND1-IT1	0.23	0.640843735363418
SNHG1	0.23	0.516934936056341
SNHG11	0.23	0.608883367407845
SNHG12	0.23	0.478521326447044
SNHG15	0.23	0.499769102669798
SNHG16	0.23	0.596442326336235
SNHG17	0.23	0.64630625730831
SNHG19	0.23	0.391653931463539
SNHG20	0.23	0.415793470261188
SNHG22	0.23	0.609661081614617
SNHG3	0.23	0.442695033939093
SNHG4	0.23	0.334388850152237
SNHG5	0.23	0.46472018450077
SNHG6	0.23	0.464122898293833
SNHG7	0.23	0.685275520971007
SNHG8	0.23	0.504566713418834
SNHG9	0.23	0.714624933073225
SPAG5-AS1	0.23	0.62986122666363
SPATA3-AS1	0.23	0.455625026324986
SPRY4-IT1	0.23	0.523266405399439
SRRM2-AS1	0.23	0.659706581803495
SSBP3-AS1	0.23	0.399955925935422
STAG3L5P-PVRIG2P-PILRB	0.23	0.365347545649602
STARD7-AS1	0.23	0.250182844588162
TAPT1-AS1	0.23	0.56576316323854
TDRG1	0.23	0.6035091148385
THAP9-AS1	0.23	0.617787078645535
THRIL	0.23	0.375978994190609
THUMPD3-AS1	0.23	0.645615920853585
TMEM254-AS1	0.23	0.388568112942233
TMEM44-AS1	0.23	0.728244900145043
TMEM72-AS1	0.23	0.350286242864176
TP53TG1	0.23	0.621355373997651
TPT1-AS1	0.23	0.495160294375061
TRG-AS1	0.23	0.630503649814938
TRIM52-AS1	0.23	0.624333601952707
TRPM2-AS	0.23	0.405088684633614
TTC28-AS1	0.23	0.623774190347279
TTN-AS1	0.23	0.690153611421606
TTTY11	0.23	0.371365216394404
TTTY15	0.23	0.519817840416853
UCA1	0.23	0.702483681569602
USP3-AS1	0.23	0.585844328575542
USP30-AS1	0.23	0.535787140136126
VLDLR-AS1	0.23	0.570318817349662
VPS13A-AS1	0.23	0.301051658732924
VPS9D1-AS1	0.23	0.443792163924379
WAC-AS1	0.23	0.461168340814191
WWC2-AS2	0.23	0.507512899691128
XIST	0.23	0.855420846547151
ZBED5-AS1	0.23	0.519846331468885
ZEB1-AS1	0.23	0.433044849900795
ZFAS1	0.23	0.592021219163225
ZMIZ1-AS1	0.23	0.605536332416238
ZNF503-AS1	0.23	0.634694410429735
ZNF667-AS1	0.23	0.393147286568707
ZNF674-AS1	0.23	0.471699621705879
ZNF790-AS1	0.23	0.543593552662993
ZSCAN16-AS1	0.23	0.531883621908363
ZSWIM8-AS1	0.23	0.548783466129162
A1BG-AS1	0.24	0.309874737027044
A2M-AS1	0.24	0.549703396074908
ACVR2B-AS1	0.24	0.449047101848991
ADARB2-AS1	0.24	0.519272108107619
ADIRF-AS1	0.24	0.467923008707727
AGAP11	0.24	0.46666463003671
AGPAT4-IT1	0.24	0.573384342794843
ALDH1L1-AS2	0.24	0.488408431289335
ALMS1-IT1	0.24	0.554063288387486
APTR	0.24	0.462989358225204
ARHGAP5-AS1	0.24	0.322181989144576
ARMC2-AS1	0.24	0.451464427253322
ARRDC3-AS1	0.24	0.698191931646973
ASAP1-IT2	0.24	0.530970893253175
ASB16-AS1	0.24	0.681223917920948
ASH1L-AS1	0.24	0.631664856786214
ASMTL-AS1	0.24	0.623593220745277
ATP1A1-AS1	0.24	0.698752281986418
ATP6V0E2-AS1	0.24	0.289661041073645
BGLT3	0.24	0.458952921539291
C1RL-AS1	0.24	0.411857698170388
C9orf163	0.24	0.404811335870258
CADM3-AS1	0.24	0.393278913752478
CATIP-AS1	0.24	0.55194901431728
CBR3-AS1	0.24	0.562225948028096
CELF2-AS1	0.24	0.532585896333449
CHL1-AS2	0.24	0.510852401191379
CHRM3-AS2	0.24	0.577927891728239
CIRBP-AS1	0.24	0.579774097301768
CKMT2-AS1	0.24	0.506973543107841
COLCA1	0.24	0.518729582902673
CRNDE	0.24	0.545588475517316
CSMD2-AS1	0.24	0.389948585548147
CSNK1G2-AS1	0.24	0.501651896204632
CTC-338M12.4	0.24	0.540033478455566
DANCR	0.24	0.397966162183787
DAPK1-IT1	0.24	0.467615716355646
DBET	0.24	0.34806545377433
DBH-AS1	0.24	0.679867142733166
DGCR11	0.24	0.617604955778106
DHRS4-AS1	0.24	0.568100787673748
DKFZP434A062	0.24	0.356822747458235
DLEU2	0.24	0.654855361343634
DLG3-AS1	0.24	0.494207640174372
DLGAP1-AS1	0.24	0.496825326486566
DNAJC9-AS1	0.24	0.527616981749821
DSCR10	0.24	0.639234225293155
DSCR9	0.24	0.411283913456516
EIF1B-AS1	0.24	0.355945337394708
ELFN1-AS1	0.24	0.428470820285173
ENO1-AS1	0.24	0.599222291984994
EPB41L4A-AS1	0.24	0.491326051872967
FAM13A-AS1	0.24	0.599592487734208
FAM215A	0.24	0.492651893911002
FAM223A	0.24	0.539901667175464
FAM223B	0.24	0.554223097077797
FAM41AY1	0.24	0.458662399935219
FAM41AY2	0.24	0.458662399935219
FAM95B1	0.24	0.292078460942184
FAM99B	0.24	0.434352176150062
FGD5-AS1	0.24	0.721688476626252
FLJ20021	0.24	0.428485031906283
FLJ40288	0.24	0.422599493176207
FOXN3-AS1	0.24	0.400749510831966
FTX	0.24	0.673717390499668
FUT8-AS1	0.24	0.556007743644812
GABPB1-AS1	0.24	0.667517210651809
GAS5	0.24	0.479993590982786
GATA6-AS1	0.24	0.814523592735816
GHRLOS	0.24	0.425339690314773
GK-AS1	0.24	0.408681691494206
GLIDR	0.24	0.396213241657413
H19	0.24	0.520023507365279
HAR1A	0.24	0.528249061438444
HCCAT5	0.24	0.318853467041677
HCG18	0.24	0.570887761946349
HCG9	0.24	0.403466402249538
HCP5	0.24	0.417968099449112
HCP5B	0.24	0.428396250039834
HEIH	0.24	0.644605884407092
HHIP-AS1	0.24	0.630926700277406
HLA-F-AS1	0.24	0.484128465941336
HOTAIRM1	0.24	0.548233089265632
HOXB-AS1	0.24	0.574578137289948
HYMAI	0.24	0.587433804410286
IDI2-AS1	0.24	0.51113548801348
IGF2-AS	0.24	0.356717186592188
IL21R-AS1	0.24	0.362390060785126
INE1	0.24	0.427017448603682
INTS6-AS1	0.24	0.656483517013384
IPO9-AS1	0.24	0.443344648818736
IQCH-AS1	0.24	0.594706926542143
ITGB2-AS1	0.24	0.39752705485464
ITPK1-AS1	0.24	0.668000301989787
ITPKB-IT1	0.24	0.39968638146593
JARID2-AS1	0.24	0.39329783933872
JPX	0.24	0.53374028275406
KANSL1-AS1	0.24	0.538106040183638
KCNIP2-AS1	0.24	0.618785295107524
KCNQ1DN	0.24	0.33590162330716
KIF9-AS1	0.24	0.547096303066465
KMT2E-AS1	0.24	0.583598606018457
LAMA5-AS1	0.24	0.400537702324209
LBX2-AS1	0.24	0.626750000803954
LGALS8-AS1	0.24	0.406428191911034
LHFPL3-AS2	0.24	0.451943744828583
LIMD1-AS1	0.24	0.684752232543136
LINC-PINT	0.24	0.596165442440136
LINC00028	0.24	0.361600303485204
LINC00092	0.24	0.426725453286754
LINC00106	0.24	0.477089298837177
LINC00115	0.24	0.671454509916161
LINC00158	0.24	0.533380244509922
LINC00163	0.24	0.414605425481646
LINC00173	0.24	0.720027821360439
LINC00174	0.24	0.626974698204594
LINC00205	0.24	0.519981207113738
LINC00265	0.24	0.53631345890051
LINC00269	0.24	0.56287036303469
LINC00294	0.24	0.557698472407567
LINC00324	0.24	0.576422604518711
LINC00339	0.24	0.619149583695336
LINC00342	0.24	0.66238690887751
LINC00421	0.24	0.582386281165257
LINC00452	0.24	0.667985477854542
LINC00467	0.24	0.453073689267096
LINC00479	0.24	0.605862329853765
LINC00482	0.24	0.288259825326755
LINC00494	0.24	0.617913928765378
LINC00520	0.24	0.751620763284764
LINC00523	0.24	0.54486050063311
LINC00526	0.24	0.646981707532948
LINC00528	0.24	0.632152794216686
LINC00540	0.24	0.583745475454289
LINC00565	0.24	0.763630022532707
LINC00574	0.24	0.501122302069438
LINC00582	0.24	0.417440175103766
LINC00621	0.24	0.351053945721341
LINC00623	0.24	0.729967456923067
LINC00638	0.24	0.600907159400943
LINC00652	0.24	0.374494448202168
LINC00656	0.24	0.384523064396192
LINC00662	0.24	0.486740700854087
LINC00667	0.24	0.670115776414097
LINC00668	0.24	0.577167585033718
LINC00685	0.24	0.495184710706237
LINC00705	0.24	0.276485414748446
LINC00847	0.24	0.540162167528823
LINC00851	0.24	0.400589980279929
LINC00852	0.24	0.602453429335721
LINC00865	0.24	0.627805997938263
LINC00868	0.24	0.398031325864263
LINC00869	0.24	0.390353392088408
LINC00877	0.24	0.550046744674803
LINC00886	0.24	0.737285654014642
LINC00892	0.24	0.461526753495465
LINC00920	0.24	0.676250572536087
LINC00921	0.24	0.683356579772716
LINC00926	0.24	0.628636921753737
LINC00930	0.24	0.498421841938548
LINC00937	0.24	0.336815672623538
LINC00943	0.24	0.590200379568018
LINC00951	0.24	0.587479515975152
LINC00954	0.24	0.789924446677794
LINC00957	0.24	0.471967190106038
LINC00958	0.24	0.675078347744927
LINC00963	0.24	0.439252917149234
LINC00996	0.24	0.453743410227734
LINC01001	0.24	0.634670320888464
LINC01002	0.24	0.602138873885022
LINC01003	0.24	0.624165118013085
LINC01007	0.24	0.667440584588594
LINC01010	0.24	0.500421681052191
LINC01016	0.24	0.527141929360434
LINC01019	0.24	0.376962241453454
LINC01056	0.24	0.412747844375804
LINC01089	0.24	0.641911804851419
LINC01119	0.24	0.642952017547701
LINC01121	0.24	0.410103988183696
LINC01126	0.24	0.78595179861748
LINC01128	0.24	0.527274368684888
LINC01134	0.24	0.366451287476753
LINC01138	0.24	0.539495761803368
LINC01144	0.24	0.416993425458643
LINC01208	0.24	0.755944646690921
LINC01214	0.24	0.389347480393746
LINC01215	0.24	0.450848706630112
LINC01231	0.24	0.369597219203576
LINC01260	0.24	0.696637583797435
LINC01278	0.24	0.625999841385142
LINC01310	0.24	0.557735674074802
LINC01315	0.24	0.540697242907073
LINC01339	0.24	0.390758433411886
LINC01341	0.24	0.599201598570318
LINC01342	0.24	0.353688758291
LINC01347	0.24	0.61101745348235
LINC01348	0.24	0.404111916059326
LINC01355	0.24	0.525956791467522
LINC01356	0.24	0.51034513285325
LINC01359	0.24	0.516717198471208
LINC01410	0.24	0.436443443289605
LIPE-AS1	0.24	0.282991894670497
LSAMP-AS1	0.24	0.368004807489768
MALAT1	0.24	0.522419673929254
MAPKAPK5-AS1	0.24	0.5459200944179
MAPT-AS1	0.24	0.398745638887894
MATN1-AS1	0.24	0.633080809173916
MBNL1-AS1	0.24	0.66429044331221
MED14OS	0.24	0.518168482066794
MGC16275	0.24	0.616628230391166
MIAT	0.24	0.574999380551673
MIATNB	0.24	0.546354736912264
MIR155HG	0.24	0.501448965820879
MIR17HG	0.24	0.495148757308715
MIR181A2HG	0.24	0.556041174911964
MIR22HG	0.24	0.448370049505019
MIR4458HG	0.24	0.507515407689957
MIR497HG	0.24	0.413439977058577
MIR503HG	0.24	0.570837304327086
MIR600HG	0.24	0.549958737559691
MIR670HG	0.24	0.446705346093884
MIRLET7BHG	0.24	0.393786369393096
MKNK1-AS1	0.24	0.682518237191289
MORC2-AS1	0.24	0.552164615985249
MRGPRG-AS1	0.24	0.38456585308076
MTUS2-AS1	0.24	0.715475397628066
MYLK-AS1	0.24	0.460557908464307
N4BP2L2-IT2	0.24	0.662960377284097
NALCN-AS1	0.24	0.712974289642372
NAPA-AS1	0.24	0.41416154928761
NAV2-AS4	0.24	0.442590393049619
NDUFB2-AS1	0.24	0.634517228612407
NDUFV2-AS1	0.24	0.766478435060378
NEAT1	0.24	0.658483024996456
NFE4	0.24	0.745130032660257
NFYC-AS1	0.24	0.567345542017346
NIFK-AS1	0.24	0.480075369219527
NNT-AS1	0.24	0.603113872825035
NOP14-AS1	0.24	0.689863359711898
NPTN-IT1	0.24	0.519923694268821
NR2F2-AS1	0.24	0.395317915005286
NTRK3-AS1	0.24	0.404510971240295
NUTM2A-AS1	0.24	0.492054682883344
OIP5-AS1	0.24	0.527362724655805
OTUD6B-AS1	0.24	0.54068065391878
OVCH1-AS1	0.24	0.411115796759074
OVOL1-AS1	0.24	0.58393651564741
PAN3-AS1	0.24	0.479192964218005
PARD6G-AS1	0.24	0.618721063979512
PAX8-AS1	0.24	0.413578254807762
PCED1B-AS1	0.24	0.611691115668016
PCOLCE-AS1	0.24	0.408352684313849
PDCD4-AS1	0.24	0.640068077201246
PGM5-AS1	0.24	0.509467167214724
PITPNA-AS1	0.24	0.618617136732806
PITRM1-AS1	0.24	0.420033870647422
PP7080	0.24	0.454445493021303
PPP3CB-AS1	0.24	0.73012986325789
PRKAG2-AS1	0.24	0.562911035869813
PRKCQ-AS1	0.24	0.44416441024406
PRR34-AS1	0.24	0.562497459758596
PRRX2-AS1	0.24	0.495217208553821
PSMB8-AS1	0.24	0.432049812342876
PSMD6-AS2	0.24	0.682688150631406
PSMG3-AS1	0.24	0.566154447738959
PVT1	0.24	0.422095680520808
PWAR6	0.24	0.727938156016023
PXN-AS1	0.24	0.446953061154067
RAB11B-AS1	0.24	0.650502174287685
RAD21-AS1	0.24	0.657303504254946
RAD51-AS1	0.24	0.685632433488267
RALY-AS1	0.24	0.653065309130296
RARA-AS1	0.24	0.645893957706804
RASSF1-AS1	0.24	0.637235385903194
RBAKDN	0.24	0.413323795074401
RHPN1-AS1	0.24	0.695257320289114
RUSC1-AS1	0.24	0.635080490160381
SAPCD1-AS1	0.24	0.406882402921346
SCAMP1-AS1	0.24	0.577807850251453
SDCBP2-AS1	0.24	0.432714499231377
SEC24B-AS1	0.24	0.532788209085189
SENCR	0.24	0.593415737150849
SEPSECS-AS1	0.24	0.517918499332187
SH3BP5-AS1	0.24	0.610256377920007
SLCO4A1-AS1	0.24	0.37999256710491
SLX1A-SULT1A3	0.24	0.631100869353794
SLX1B-SULT1A4	0.24	0.684678176156642
SNAI3-AS1	0.24	0.578491300254651
SND1-IT1	0.24	0.640843735363418
SNHG1	0.24	0.516934936056341
SNHG11	0.24	0.608883367407845
SNHG12	0.24	0.478521326447044
SNHG15	0.24	0.499769102669798
SNHG16	0.24	0.596442326336235
SNHG17	0.24	0.64630625730831
SNHG19	0.24	0.391653931463539
SNHG20	0.24	0.415793470261188
SNHG22	0.24	0.609661081614617
SNHG3	0.24	0.442695033939093
SNHG4	0.24	0.334388850152237
SNHG5	0.24	0.46472018450077
SNHG6	0.24	0.464122898293833
SNHG7	0.24	0.685275520971007
SNHG8	0.24	0.504566713418834
SNHG9	0.24	0.714624933073225
SORCS3-AS1	0.24	0.592122940296012
SPAG5-AS1	0.24	0.62986122666363
SPATA3-AS1	0.24	0.455625026324986
SPRY4-IT1	0.24	0.523266405399439
SRRM2-AS1	0.24	0.659706581803495
SSBP3-AS1	0.24	0.399955925935422
STAG3L5P-PVRIG2P-PILRB	0.24	0.365347545649602
STARD7-AS1	0.24	0.250182844588162
TAPT1-AS1	0.24	0.56576316323854
TDRG1	0.24	0.6035091148385
TFAP2A-AS1	0.24	0.536329646445803
THAP9-AS1	0.24	0.617787078645535
THRIL	0.24	0.375978994190609
THUMPD3-AS1	0.24	0.645615920853585
TMEM254-AS1	0.24	0.388568112942233
TMEM44-AS1	0.24	0.728244900145043
TMEM72-AS1	0.24	0.350286242864176
TP53TG1	0.24	0.621355373997651
TPT1-AS1	0.24	0.495160294375061
TRG-AS1	0.24	0.630503649814938
TRIM52-AS1	0.24	0.624333601952707
TRPM2-AS	0.24	0.405088684633614
TTC28-AS1	0.24	0.623774190347279
TTN-AS1	0.24	0.690153611421606
TTTY11	0.24	0.371365216394404
TTTY15	0.24	0.519817840416853
UCA1	0.24	0.702483681569602
USP3-AS1	0.24	0.585844328575542
USP30-AS1	0.24	0.535787140136126
VLDLR-AS1	0.24	0.570318817349662
VPS13A-AS1	0.24	0.301051658732924
VPS9D1-AS1	0.24	0.443792163924379
WAC-AS1	0.24	0.461168340814191
WWC2-AS2	0.24	0.507512899691128
XIST	0.24	0.855420846547151
ZBED5-AS1	0.24	0.519846331468885
ZBTB20-AS1	0.24	0.429418879937986
ZEB1-AS1	0.24	0.433044849900795
ZFAS1	0.24	0.592021219163225
ZMIZ1-AS1	0.24	0.605536332416238
ZNF503-AS1	0.24	0.634694410429735
ZNF667-AS1	0.24	0.393147286568707
ZNF674-AS1	0.24	0.471699621705879
ZNF790-AS1	0.24	0.543593552662993
ZSCAN16-AS1	0.24	0.531883621908363
ZSWIM8-AS1	0.24	0.548783466129162
A1BG-AS1	0.25	0.309874737027044
A2M-AS1	0.25	0.549703396074908
ACVR2B-AS1	0.25	0.449047101848991
ADARB2-AS1	0.25	0.519272108107619
ADIRF-AS1	0.25	0.467923008707727
AGAP11	0.25	0.46666463003671
AGPAT4-IT1	0.25	0.573384342794843
ALDH1L1-AS2	0.25	0.488408431289335
ALMS1-IT1	0.25	0.554063288387486
APTR	0.25	0.462989358225204
ARHGAP5-AS1	0.25	0.322181989144576
ARMC2-AS1	0.25	0.451464427253322
ARRDC3-AS1	0.25	0.698191931646973
ASAP1-IT2	0.25	0.530970893253175
ASB16-AS1	0.25	0.681223917920948
ASH1L-AS1	0.25	0.631664856786214
ASMTL-AS1	0.25	0.623593220745277
ATP1A1-AS1	0.25	0.698752281986418
ATP6V0E2-AS1	0.25	0.289661041073645
BGLT3	0.25	0.458952921539291
C1RL-AS1	0.25	0.411857698170388
C9orf163	0.25	0.404811335870258
CADM3-AS1	0.25	0.393278913752478
CATIP-AS1	0.25	0.55194901431728
CBR3-AS1	0.25	0.562225948028096
CELF2-AS1	0.25	0.532585896333449
CHL1-AS2	0.25	0.510852401191379
CHRM3-AS2	0.25	0.577927891728239
CIRBP-AS1	0.25	0.579774097301768
CKMT2-AS1	0.25	0.506973543107841
COLCA1	0.25	0.518729582902673
CRNDE	0.25	0.545588475517316
CSMD2-AS1	0.25	0.389948585548147
CSNK1G2-AS1	0.25	0.501651896204632
CTC-338M12.4	0.25	0.540033478455566
DANCR	0.25	0.397966162183787
DAPK1-IT1	0.25	0.467615716355646
DBET	0.25	0.34806545377433
DBH-AS1	0.25	0.679867142733166
DGCR11	0.25	0.617604955778106
DHRS4-AS1	0.25	0.568100787673748
DKFZP434A062	0.25	0.356822747458235
DLEU2	0.25	0.654855361343634
DLG3-AS1	0.25	0.494207640174372
DLGAP1-AS1	0.25	0.496825326486566
DLGAP1-AS2	0.25	0.7495440133698
DNAJC9-AS1	0.25	0.527616981749821
DSCR10	0.25	0.639234225293155
DSCR9	0.25	0.411283913456516
EIF1B-AS1	0.25	0.355945337394708
ELFN1-AS1	0.25	0.428470820285173
ENO1-AS1	0.25	0.599222291984994
EPB41L4A-AS1	0.25	0.491326051872967
FAM13A-AS1	0.25	0.599592487734208
FAM215A	0.25	0.492651893911002
FAM223A	0.25	0.539901667175464
FAM223B	0.25	0.554223097077797
FAM41AY1	0.25	0.458662399935219
FAM41AY2	0.25	0.458662399935219
FAM95B1	0.25	0.292078460942184
FAM99B	0.25	0.434352176150062
FGD5-AS1	0.25	0.721688476626252
FLJ20021	0.25	0.428485031906283
FLJ40288	0.25	0.422599493176207
FOXN3-AS1	0.25	0.400749510831966
FTX	0.25	0.673717390499668
FUT8-AS1	0.25	0.556007743644812
GABPB1-AS1	0.25	0.667517210651809
GAS5	0.25	0.479993590982786
GATA6-AS1	0.25	0.814523592735816
GHRLOS	0.25	0.425339690314773
GK-AS1	0.25	0.408681691494206
GLIDR	0.25	0.396213241657413
H19	0.25	0.520023507365279
HAR1A	0.25	0.528249061438444
