Gene stable ID	Gene name	Mouse gene name	Mouse gene stable ID	Mouse homology type
ENSG00000164574	GALNT10	Galnt10	ENSMUSG00000020520	ortholog_one2one
ENSG00000185742	C11orf87	AI593442	ENSMUSG00000078307	ortholog_one2one
ENSG00000170545	SMAGP	Smagp	ENSMUSG00000053559	ortholog_one2one
ENSG00000183283	DAZAP2	Dazap2	ENSMUSG00000000346	ortholog_one2one
ENSG00000134198	TSPAN2	Tspan2	ENSMUSG00000027858	ortholog_one2one
ENSG00000153130	SCOC	Scoc	ENSMUSG00000063253	ortholog_one2one
ENSG00000047662	FAM184B	Fam184b	ENSMUSG00000015879	ortholog_one2one
ENSG00000063176	SPHK2	Sphk2	ENSMUSG00000057342	ortholog_one2one
ENSG00000100865	CINP	Cinp	ENSMUSG00000021276	ortholog_one2one
ENSG00000108424	KPNB1	Kpnb1	ENSMUSG00000001440	ortholog_one2one
ENSG00000147896	IFNK	Ifnk	ENSMUSG00000042993	ortholog_one2one
ENSG00000100985	MMP9	Mmp9	ENSMUSG00000017737	ortholog_one2one
ENSG00000170955	CAVIN3	Cavin3	ENSMUSG00000037060	ortholog_one2one
ENSG00000112293	GPLD1	Gpld1	ENSMUSG00000021340	ortholog_one2one
ENSG00000186335	SLC36A2	Slc36a2	ENSMUSG00000020264	ortholog_one2one
ENSG00000105258	POLR2I	Polr2i	ENSMUSG00000019738	ortholog_one2one
ENSG00000104892	KLC3	Klc3	ENSMUSG00000040714	ortholog_one2one
ENSG00000164663	USP49	Usp49	ENSMUSG00000090115	ortholog_one2one
ENSG00000112273	HDGFL1	Hdgfl1	ENSMUSG00000045835	ortholog_one2one
ENSG00000174898	CATSPERD	Catsperd	ENSMUSG00000040828	ortholog_one2one
ENSG00000151552	QDPR	Qdpr	ENSMUSG00000015806	ortholog_one2one
ENSG00000058668	ATP2B4	Atp2b4	ENSMUSG00000026463	ortholog_one2one
ENSG00000078369	GNB1	Gnb1	ENSMUSG00000029064	ortholog_one2one
ENSG00000090621	PABPC4	Pabpc4	ENSMUSG00000011257	ortholog_one2one
ENSG00000119121	TRPM6	Trpm6	ENSMUSG00000024727	ortholog_one2one
ENSG00000105877	DNAH11	Dnah11	ENSMUSG00000018581	ortholog_one2one
ENSG00000076706	MCAM	Mcam	ENSMUSG00000032135	ortholog_one2one
ENSG00000134954	ETS1	Ets1	ENSMUSG00000032035	ortholog_one2one
ENSG00000166394	CYB5R2	Cyb5r2	ENSMUSG00000048065	ortholog_one2one
ENSG00000114779	ABHD14B	Abhd14b	ENSMUSG00000042073	ortholog_one2one
ENSG00000134644	PUM1	Pum1	ENSMUSG00000028580	ortholog_one2one
ENSG00000163444	TMEM183A	Tmem183a	ENSMUSG00000042305	ortholog_one2one
ENSG00000255307	OR52B2	Olfr691	ENSMUSG00000043948	ortholog_one2one
ENSG00000151090	THRB	Thrb	ENSMUSG00000021779	ortholog_one2one
ENSG00000013275	PSMC4	Psmc4	ENSMUSG00000030603	ortholog_one2one
ENSG00000173588	CEP83	Cep83	ENSMUSG00000020024	ortholog_one2one
ENSG00000120833	SOCS2	Socs2	ENSMUSG00000020027	ortholog_one2one
ENSG00000172264	MACROD2	Macrod2	ENSMUSG00000068205	ortholog_one2one
ENSG00000117139	KDM5B	Kdm5b	ENSMUSG00000042207	ortholog_one2one
ENSG00000054179	ENTPD2	Entpd2	ENSMUSG00000015085	ortholog_one2one
ENSG00000106665	CLIP2	Clip2	ENSMUSG00000063146	ortholog_one2one
ENSG00000244274	DBNDD2	Dbndd2	ENSMUSG00000017734	ortholog_one2one
ENSG00000013561	RNF14	Rnf14	ENSMUSG00000060450	ortholog_one2one
ENSG00000138131	LOXL4	Loxl4	ENSMUSG00000025185	ortholog_one2one
ENSG00000166483	WEE1	Wee1	ENSMUSG00000031016	ortholog_one2one
ENSG00000260916	CCPG1	Ccpg1	ENSMUSG00000034563	ortholog_one2one
ENSG00000139517	LNX2	Lnx2	ENSMUSG00000016520	ortholog_one2one
ENSG00000118655	DCLRE1B	Dclre1b	ENSMUSG00000027845	ortholog_one2one
ENSG00000146678	IGFBP1	Igfbp1	ENSMUSG00000020429	ortholog_one2one
ENSG00000036828	CASR	Casr	ENSMUSG00000051980	ortholog_one2one
ENSG00000198892	SHISA4	Shisa4	ENSMUSG00000041889	ortholog_one2one
ENSG00000010704	HFE	Hfe	ENSMUSG00000006611	ortholog_one2one
ENSG00000123453	SARDH	Sardh	ENSMUSG00000009614	ortholog_one2one
ENSG00000166974	MAPRE2	Mapre2	ENSMUSG00000024277	ortholog_one2one
ENSG00000182551	ADI1	Adi1	ENSMUSG00000020629	ortholog_one2one
ENSG00000151690	MFSD6	Mfsd6	ENSMUSG00000041439	ortholog_one2one
ENSG00000137948	BRDT	Brdt	ENSMUSG00000029279	ortholog_one2one
ENSG00000185100	ADSSL1	Adssl1	ENSMUSG00000011148	ortholog_one2one
ENSG00000167525	PROCA1	Proca1	ENSMUSG00000044122	ortholog_one2one
ENSG00000162398	LEXM	Lexm	ENSMUSG00000054362	ortholog_one2one
ENSG00000090932	DLL3	Dll3	ENSMUSG00000003436	ortholog_one2one
ENSG00000133226	SRRM1	Srrm1	ENSMUSG00000028809	ortholog_one2one
ENSG00000049130	KITLG	Kitl	ENSMUSG00000019966	ortholog_one2one
ENSG00000100867	DHRS2	Dhrs2	ENSMUSG00000022209	ortholog_one2one
ENSG00000182195	LDOC1	Ldoc1	ENSMUSG00000057615	ortholog_one2one
ENSG00000139324	TMTC3	Tmtc3	ENSMUSG00000036676	ortholog_one2one
ENSG00000250298	GIMD1	Gimd1	ENSMUSG00000091721	ortholog_one2one
ENSG00000128310	GALR3	Galr3	ENSMUSG00000114755	ortholog_one2one
ENSG00000165805	C12orf50	1700017N19Rik	ENSMUSG00000056912	ortholog_one2one
ENSG00000180801	ARSJ	Arsj	ENSMUSG00000046561	ortholog_one2one
ENSG00000165091	TMC1	Tmc1	ENSMUSG00000024749	ortholog_one2one
ENSG00000213398	LCAT	Lcat	ENSMUSG00000035237	ortholog_one2one
ENSG00000179862	CITED4	Cited4	ENSMUSG00000070803	ortholog_one2one
ENSG00000182050	MGAT4C	Mgat4c	ENSMUSG00000019888	ortholog_one2one
ENSG00000197498	RPF2	Rpf2	ENSMUSG00000038510	ortholog_one2one
ENSG00000144747	TMF1	Tmf1	ENSMUSG00000030059	ortholog_one2one
ENSG00000198774	RASSF9	Rassf9	ENSMUSG00000044921	ortholog_one2one
ENSG00000168703	WFDC12	Wfdc12	ENSMUSG00000042845	ortholog_one2one
ENSG00000175121	WFDC5	Wfdc5	ENSMUSG00000040154	ortholog_one2one
ENSG00000189060	H1F0	H1f0	ENSMUSG00000096210	ortholog_one2one
ENSG00000185666	SYN3	Syn3	ENSMUSG00000059602	ortholog_one2one
ENSG00000262655	SPON1	Spon1	ENSMUSG00000038156	ortholog_one2one
ENSG00000112144	ICK	Ick	ENSMUSG00000009828	ortholog_one2one
ENSG00000184731	FAM110C	Fam110c	ENSMUSG00000036136	ortholog_one2one
ENSG00000141503	MINK1	Mink1	ENSMUSG00000020827	ortholog_one2one
ENSG00000172073	TEX37	Tex37	ENSMUSG00000051896	ortholog_one2one
ENSG00000102158	MAGT1	Magt1	ENSMUSG00000031232	ortholog_one2one
ENSG00000105323	HNRNPUL1	Hnrnpul1	ENSMUSG00000040725	ortholog_one2one
ENSG00000198736	MSRB1	Msrb1	ENSMUSG00000075705	ortholog_one2one
ENSG00000205268	PDE7A	Pde7a	ENSMUSG00000069094	ortholog_one2one
ENSG00000185760	KCNQ5	Kcnq5	ENSMUSG00000028033	ortholog_one2one
ENSG00000110921	MVK	Mvk	ENSMUSG00000041939	ortholog_one2one
ENSG00000169258	GPRIN1	Gprin1	ENSMUSG00000069227	ortholog_one2one
ENSG00000183513	COA5	Coa5	ENSMUSG00000026112	ortholog_one2one
ENSG00000143153	ATP1B1	Atp1b1	ENSMUSG00000026576	ortholog_one2one
ENSG00000143553	SNAPIN	Snapin	ENSMUSG00000001018	ortholog_one2one
ENSG00000088205	DDX18	Ddx18	ENSMUSG00000001674	ortholog_one2one
ENSG00000163382	NAXE	Naxe	ENSMUSG00000028070	ortholog_one2one
ENSG00000095015	MAP3K1	Map3k1	ENSMUSG00000021754	ortholog_one2one
ENSG00000172752	COL6A5	Col6a5	ENSMUSG00000091345	ortholog_one2one
ENSG00000143194	MAEL	Mael	ENSMUSG00000040629	ortholog_one2one
ENSG00000110887	DAO	Dao	ENSMUSG00000042096	ortholog_one2one
ENSG00000184922	FMNL1	Fmnl1	ENSMUSG00000055805	ortholog_one2one
ENSG00000143631	FLG	Flg	ENSMUSG00000102439	ortholog_one2one
ENSG00000137745	MMP13	Mmp13	ENSMUSG00000050578	ortholog_one2one
ENSG00000077721	UBE2A	Ube2a	ENSMUSG00000016308	ortholog_one2one
ENSG00000186416	NKRF	Nkrf	ENSMUSG00000044149	ortholog_one2one
ENSG00000152382	TADA1	Tada1	ENSMUSG00000026563	ortholog_one2one
ENSG00000143365	RORC	Rorc	ENSMUSG00000028150	ortholog_one2one
ENSG00000131037	EPS8L1	Eps8l1	ENSMUSG00000006154	ortholog_one2one
ENSG00000182645	CCDC172	Ccdc172	ENSMUSG00000025090	ortholog_one2one
ENSG00000080815	PSEN1	Psen1	ENSMUSG00000019969	ortholog_one2one
ENSG00000152611	CAPSL	Capsl	ENSMUSG00000039676	ortholog_one2one
ENSG00000130783	CCDC62	Ccdc62	ENSMUSG00000061882	ortholog_one2one
ENSG00000143776	CDC42BPA	Cdc42bpa	ENSMUSG00000026490	ortholog_one2one
ENSG00000258227	CLEC5A	Clec5a	ENSMUSG00000029915	ortholog_one2one
ENSG00000140416	TPM1	Tpm1	ENSMUSG00000032366	ortholog_one2one
ENSG00000184719	RNLS	Rnls	ENSMUSG00000071573	ortholog_one2one
ENSG00000173559	NABP1	Nabp1	ENSMUSG00000026107	ortholog_one2one
ENSG00000134352	IL6ST	Il6st	ENSMUSG00000021756	ortholog_one2one
ENSG00000183317	EPHA10	Epha10	ENSMUSG00000028876	ortholog_one2one
ENSG00000100823	APEX1	Apex1	ENSMUSG00000035960	ortholog_one2one
ENSG00000116299	KIAA1324	5330417C22Rik	ENSMUSG00000040412	ortholog_one2one
ENSG00000081087	OSTM1	Ostm1	ENSMUSG00000038280	ortholog_one2one
ENSG00000178226	PRSS36	Prss36	ENSMUSG00000070371	ortholog_one2one
ENSG00000158517	NCF1	Ncf1	ENSMUSG00000015950	ortholog_one2one
ENSG00000197540	GZMM	Gzmm	ENSMUSG00000054206	ortholog_one2one
ENSG00000136026	CKAP4	Ckap4	ENSMUSG00000046841	ortholog_one2one
ENSG00000100578	KIAA0586	2700049A03Rik	ENSMUSG00000034601	ortholog_one2one
ENSG00000008282	SYPL1	Sypl	ENSMUSG00000020570	ortholog_one2one
ENSG00000106341	PPP1R17	Ppp1r17	ENSMUSG00000002930	ortholog_one2one
ENSG00000244242	IFITM10	Ifitm10	ENSMUSG00000045777	ortholog_one2one
ENSG00000181555	SETD2	Setd2	ENSMUSG00000044791	ortholog_one2one
ENSG00000172689	MS4A10	Ms4a10	ENSMUSG00000024731	ortholog_one2one
ENSG00000153140	CETN3	Cetn3	ENSMUSG00000021537	ortholog_one2one
ENSG00000166961	MS4A15	Ms4a15	ENSMUSG00000067571	ortholog_one2one
ENSG00000175137	SH3BP5L	Sh3bp5l	ENSMUSG00000013646	ortholog_one2one
ENSG00000196850	PPTC7	Pptc7	ENSMUSG00000038582	ortholog_one2one
ENSG00000143502	SUSD4	Susd4	ENSMUSG00000038576	ortholog_one2one
ENSG00000125861	GFRA4	Gfra4	ENSMUSG00000027316	ortholog_one2one
ENSG00000132603	NIP7	Nip7	ENSMUSG00000031917	ortholog_one2one
ENSG00000152558	TMEM123	Tmem123	ENSMUSG00000050912	ortholog_one2one
ENSG00000100196	KDELR3	Kdelr3	ENSMUSG00000010830	ortholog_one2one
ENSG00000132906	CASP9	Casp9	ENSMUSG00000028914	ortholog_one2one
ENSG00000143622	RIT1	Rit1	ENSMUSG00000028057	ortholog_one2one
ENSG00000167123	CERCAM	Cercam	ENSMUSG00000039787	ortholog_one2one
ENSG00000229474	PATL2	Patl2	ENSMUSG00000027233	ortholog_one2one
ENSG00000147869	CER1	Cer1	ENSMUSG00000038192	ortholog_one2one
ENSG00000113739	STC2	Stc2	ENSMUSG00000020303	ortholog_one2one
ENSG00000153975	ZUP1	Zup1	ENSMUSG00000039531	ortholog_one2one
ENSG00000180357	ZNF609	Zfp609	ENSMUSG00000040524	ortholog_one2one
ENSG00000165688	PMPCA	Pmpca	ENSMUSG00000026926	ortholog_one2one
ENSG00000165684	SNAPC4	Snapc4	ENSMUSG00000036281	ortholog_one2one
ENSG00000092201	SUPT16H	Supt16	ENSMUSG00000035726	ortholog_one2one
ENSG00000122787	AKR1D1	Akr1d1	ENSMUSG00000038641	ortholog_one2one
ENSG00000101199	ARFGAP1	Arfgap1	ENSMUSG00000027575	ortholog_one2one
ENSG00000107736	CDH23	Cdh23	ENSMUSG00000012819	ortholog_one2one
ENSG00000163875	MEAF6	Meaf6	ENSMUSG00000028863	ortholog_one2one
ENSG00000158792	SPATA2L	Spata2l	ENSMUSG00000033594	ortholog_one2one
ENSG00000169621	APLF	Aplf	ENSMUSG00000030051	ortholog_one2one
ENSG00000146776	ATXN7L1	Atxn7l1	ENSMUSG00000020564	ortholog_one2one
ENSG00000084073	ZMPSTE24	Zmpste24	ENSMUSG00000043207	ortholog_one2one
ENSG00000161992	PRR35	A930017K11Rik	ENSMUSG00000025727	ortholog_one2one
ENSG00000211891	IGHE	Ighe	ENSMUSG00000087642	ortholog_one2one
ENSG00000171530	TBCA	Tbca	ENSMUSG00000042043	ortholog_one2one
ENSG00000136930	PSMB7	Psmb7	ENSMUSG00000026750	ortholog_one2one
ENSG00000147471	PLPBP	Plpbp	ENSMUSG00000031485	ortholog_one2one
ENSG00000196535	MYO18A	Myo18a	ENSMUSG00000000631	ortholog_one2one
ENSG00000143353	LYPLAL1	Lyplal1	ENSMUSG00000039246	ortholog_one2one
ENSG00000187608	ISG15	Isg15	ENSMUSG00000035692	ortholog_one2one
ENSG00000197891	SLC22A12	Slc22a12	ENSMUSG00000061742	ortholog_one2one
ENSG00000180834	MAP6D1	Map6d1	ENSMUSG00000041205	ortholog_one2one
ENSG00000123739	PLA2G12A	Pla2g12a	ENSMUSG00000027999	ortholog_one2one
ENSG00000162636	FAM102B	Fam102b	ENSMUSG00000040339	ortholog_one2one
ENSG00000197241	SLC2A7	Slc2a7	ENSMUSG00000062064	ortholog_one2one
ENSG00000135519	KCNH3	Kcnh3	ENSMUSG00000037579	ortholog_one2one
ENSG00000122121	XPNPEP2	Xpnpep2	ENSMUSG00000037005	ortholog_one2one
ENSG00000188800	TMCO2	Tmco2	ENSMUSG00000078577	ortholog_one2one
ENSG00000103319	EEF2K	Eef2k	ENSMUSG00000035064	ortholog_one2one
ENSG00000171914	TLN2	Tln2	ENSMUSG00000052698	ortholog_one2one
ENSG00000186603	HPDL	Hpdl	ENSMUSG00000043155	ortholog_one2one
ENSG00000162869	PPP1R21	Ppp1r21	ENSMUSG00000034709	ortholog_one2one
ENSG00000065357	DGKA	Dgka	ENSMUSG00000025357	ortholog_one2one
ENSG00000130948	HSD17B3	Hsd17b3	ENSMUSG00000033122	ortholog_one2one
ENSG00000173581	CCDC106	Ccdc106	ENSMUSG00000035228	ortholog_one2one
ENSG00000162814	SPATA17	Spata17	ENSMUSG00000026611	ortholog_one2one
ENSG00000136051	WASHC4	Washc4	ENSMUSG00000034560	ortholog_one2one
ENSG00000052126	PLEKHA5	Plekha5	ENSMUSG00000030231	ortholog_one2one
ENSG00000213015	ZNF580	Zfp580	ENSMUSG00000055633	ortholog_one2one
ENSG00000153993	SEMA3D	Sema3d	ENSMUSG00000040254	ortholog_one2one
ENSG00000213928	IRF9	Irf9	ENSMUSG00000002325	ortholog_one2one
ENSG00000149532	CPSF7	Cpsf7	ENSMUSG00000034820	ortholog_one2one
ENSG00000151131	C12orf45	D10Wsu102e	ENSMUSG00000020255	ortholog_one2one
ENSG00000255529	POLR2M	Polr2m	ENSMUSG00000032199	ortholog_one2one
ENSG00000092200	RPGRIP1	Rpgrip1	ENSMUSG00000057132	ortholog_one2one
ENSG00000118418	HMGN3	Hmgn3	ENSMUSG00000066456	ortholog_one2one
ENSG00000204278	TMEM235	Tmem235	ENSMUSG00000070330	ortholog_one2one
ENSG00000137171	KLC4	Klc4	ENSMUSG00000003546	ortholog_one2one
ENSG00000188641	DPYD	Dpyd	ENSMUSG00000033308	ortholog_one2one
ENSG00000100162	CENPM	Cenpm	ENSMUSG00000068101	ortholog_one2one
ENSG00000261221	ZNF865	Zfp865	ENSMUSG00000074405	ortholog_one2one
ENSG00000142621	FHAD1	Fhad1	ENSMUSG00000051435	ortholog_one2one
ENSG00000012124	CD22	Cd22	ENSMUSG00000030577	ortholog_one2one
ENSG00000272333	KMT2B	Kmt2b	ENSMUSG00000006307	ortholog_one2one
ENSG00000163873	GRIK3	Grik3	ENSMUSG00000001985	ortholog_one2one
ENSG00000267796	LIN37	Lin37	ENSMUSG00000036845	ortholog_one2one
ENSG00000179943	FIZ1	Fiz1	ENSMUSG00000061374	ortholog_one2one
ENSG00000175782	SLC35E3	Slc35e3	ENSMUSG00000060181	ortholog_one2one
ENSG00000218891	ZNF579	Zfp579	ENSMUSG00000051550	ortholog_one2one
ENSG00000112651	MRPL2	Mrpl2	ENSMUSG00000002767	ortholog_one2one
ENSG00000159842	ABR	Abr	ENSMUSG00000017631	ortholog_one2one
ENSG00000181444	ZNF467	Zfp467	ENSMUSG00000068551	ortholog_one2one
ENSG00000119401	TRIM32	Trim32	ENSMUSG00000051675	ortholog_one2one
ENSG00000006744	ELAC2	Elac2	ENSMUSG00000020549	ortholog_one2one
ENSG00000023330	ALAS1	Alas1	ENSMUSG00000032786	ortholog_one2one
ENSG00000111371	SLC38A1	Slc38a1	ENSMUSG00000023169	ortholog_one2one
ENSG00000277370	SNORD49A	Snord49a	ENSMUSG00000065734	ortholog_one2one
ENSG00000277966	RF02140	Gm27817	ENSMUSG00000098683	ortholog_one2one
ENSG00000278039	RF01880	Gm27520	ENSMUSG00000098262	ortholog_one2one
ENSG00000206754	SNORD101	Gm23130	ENSMUSG00000077440	ortholog_one2one
ENSG00000201642	RNU6-865P	Gm25473	ENSMUSG00000094833	ortholog_one2one
ENSG00000278333	RF02271	Gm27617	ENSMUSG00000098696	ortholog_one2one
ENSG00000207749	MIR299	Mir299a	ENSMUSG00000106653	ortholog_one2one
ENSG00000274732	RF01884	Gm27717	ENSMUSG00000099168	ortholog_one2one
ENSG00000212283	SNORD89	Snord89	ENSMUSG00000077704	ortholog_one2one
ENSG00000278144	RF01955	Gm28006	ENSMUSG00000098986	ortholog_one2one
ENSG00000278072	RF01879	Gm27587	ENSMUSG00000098665	ortholog_one2one
ENSG00000252338	RNU6-503P	Gm23326	ENSMUSG00000088044	ortholog_one2one
ENSG00000284182	MIR143	Mir143	ENSMUSG00000065445	ortholog_one2one
ENSG00000284032	MIR29A	Mir29a	ENSMUSG00000065610	ortholog_one2one
ENSG00000207192	RNU6-649P	Gm23423	ENSMUSG00000075958	ortholog_one2one
ENSG00000222426	RNU2-50P	Gm25783	ENSMUSG00000084474	ortholog_one2one
ENSG00000239899	RN7SL674P	Gm23153	ENSMUSG00000093064	ortholog_one2one
ENSG00000252065	RNU6-864P	Gm23623	ENSMUSG00000064395	ortholog_one2one
ENSG00000276873	RF02271	Gm27993	ENSMUSG00000098423	ortholog_one2one
ENSG00000206622	SNORA69	Snora69	ENSMUSG00000065642	ortholog_one2one
ENSG00000277081	RF01971	Gm27544	ENSMUSG00000098979	ortholog_one2one
ENSG00000253006	RN7SKP283	Gm24534	ENSMUSG00000088574	ortholog_one2one
ENSG00000201922	RNU1-43P	Gm25926	ENSMUSG00000064833	ortholog_one2one
ENSG00000175727	MLXIP	Mlxip	ENSMUSG00000038342	ortholog_one2one
ENSG00000188735	TMEM120B	Tmem120b	ENSMUSG00000054434	ortholog_one2one
ENSG00000118246	FASTKD2	Fastkd2	ENSMUSG00000025962	ortholog_one2one
ENSG00000154027	AK5	Ak5	ENSMUSG00000039058	ortholog_one2one
ENSG00000143627	PKLR	Pklr	ENSMUSG00000041237	ortholog_one2one
ENSG00000153789	FAM92B	Fam92b	ENSMUSG00000042269	ortholog_one2one
ENSG00000089041	P2RX7	P2rx7	ENSMUSG00000029468	ortholog_one2one
ENSG00000132003	ZSWIM4	Zswim4	ENSMUSG00000035671	ortholog_one2one
ENSG00000111786	SRSF9	Srsf9	ENSMUSG00000029538	ortholog_one2one
ENSG00000114948	ADAM23	Adam23	ENSMUSG00000025964	ortholog_one2one
ENSG00000141101	NOB1	Nob1	ENSMUSG00000003848	ortholog_one2one
ENSG00000104888	SLC17A7	Slc17a7	ENSMUSG00000070570	ortholog_one2one
ENSG00000072274	TFRC	Tfrc	ENSMUSG00000022797	ortholog_one2one
ENSG00000261949	GFY	Gfy	ENSMUSG00000095276	ortholog_one2one
ENSG00000175143	OR2T1	Olfr31	ENSMUSG00000072707	ortholog_one2one
ENSG00000198104	OR2T6	Olfr720	ENSMUSG00000052417	ortholog_one2one
ENSG00000145337	PYURF	Pyurf	ENSMUSG00000043162	ortholog_one2one
ENSG00000162849	KIF26B	Kif26b	ENSMUSG00000026494	ortholog_one2one
ENSG00000054282	SDCCAG8	Sdccag8	ENSMUSG00000026504	ortholog_one2one
ENSG00000117091	CD48	Cd48	ENSMUSG00000015355	ortholog_one2one
ENSG00000029363	BCLAF1	Bclaf1	ENSMUSG00000037608	ortholog_one2one
ENSG00000183273	CCDC60	Ccdc60	ENSMUSG00000043913	ortholog_one2one
ENSG00000174950	CD164L2	Cd164l2	ENSMUSG00000028865	ortholog_one2one
ENSG00000162783	IER5	Ier5	ENSMUSG00000056708	ortholog_one2one
ENSG00000111707	SUDS3	Suds3	ENSMUSG00000066900	ortholog_one2one
ENSG00000130244	FAM98C	Fam98c	ENSMUSG00000030590	ortholog_one2one
ENSG00000143515	ATP8B2	Atp8b2	ENSMUSG00000060671	ortholog_one2one
ENSG00000169223	LMAN2	Lman2	ENSMUSG00000021484	ortholog_one2one
ENSG00000196408	NOXO1	Noxo1	ENSMUSG00000019320	ortholog_one2one
ENSG00000177981	ASB8	Asb8	ENSMUSG00000048175	ortholog_one2one
ENSG00000163644	PPM1K	Ppm1k	ENSMUSG00000037826	ortholog_one2one
ENSG00000167797	CDK2AP2	Cdk2ap2	ENSMUSG00000024856	ortholog_one2one
ENSG00000161202	DVL3	Dvl3	ENSMUSG00000003233	ortholog_one2one
ENSG00000136240	KDELR2	Kdelr2	ENSMUSG00000079111	ortholog_one2one
ENSG00000166289	PLEKHF1	Plekhf1	ENSMUSG00000074170	ortholog_one2one
ENSG00000235750	KIAA0040	4930523C07Rik	ENSMUSG00000090394	ortholog_one2one
ENSG00000125378	BMP4	Bmp4	ENSMUSG00000021835	ortholog_one2one
ENSG00000066557	LRRC40	Lrrc40	ENSMUSG00000063052	ortholog_one2one
ENSG00000150990	DHX37	Dhx37	ENSMUSG00000029480	ortholog_one2one
ENSG00000105880	DLX5	Dlx5	ENSMUSG00000029755	ortholog_one2one
ENSG00000117601	SERPINC1	Serpinc1	ENSMUSG00000026715	ortholog_one2one
ENSG00000176204	LRRTM4	Lrrtm4	ENSMUSG00000052581	ortholog_one2one
ENSG00000168398	BDKRB2	Bdkrb2	ENSMUSG00000021070	ortholog_one2one
ENSG00000130475	FCHO1	Fcho1	ENSMUSG00000070000	ortholog_one2one
ENSG00000099337	KCNK6	Kcnk6	ENSMUSG00000046410	ortholog_one2one
ENSG00000120334	CENPL	Cenpl	ENSMUSG00000026708	ortholog_one2one
ENSG00000135094	SDS	Sds	ENSMUSG00000029597	ortholog_one2one
ENSG00000152556	PFKM	Pfkm	ENSMUSG00000033065	ortholog_one2one
ENSG00000162946	DISC1	Disc1	ENSMUSG00000043051	ortholog_one2one
ENSG00000213024	NUP62	Nup62	ENSMUSG00000109511	ortholog_one2one
ENSG00000175707	KDF1	Kdf1	ENSMUSG00000037600	ortholog_one2one
ENSG00000100522	GNPNAT1	Gnpnat1	ENSMUSG00000037722	ortholog_one2one
ENSG00000056277	ZNF280C	Zfp280c	ENSMUSG00000036916	ortholog_one2one
ENSG00000100558	PLEK2	Plek2	ENSMUSG00000021118	ortholog_one2one
ENSG00000104960	PTOV1	Ptov1	ENSMUSG00000038502	ortholog_one2one
ENSG00000167258	CDK12	Cdk12	ENSMUSG00000003119	ortholog_one2one
ENSG00000274749	KRTAP7-1	Krtap7-1	ENSMUSG00000056706	ortholog_one2one
ENSG00000183640	KRTAP8-1	Krtap8-1	ENSMUSG00000059632	ortholog_one2one
ENSG00000117036	ETV3	Etv3	ENSMUSG00000003382	ortholog_one2one
ENSG00000111344	RASAL1	Rasal1	ENSMUSG00000029602	ortholog_one2one
ENSG00000139190	VAMP1	Vamp1	ENSMUSG00000030337	ortholog_one2one
ENSG00000163131	CTSS	Ctss	ENSMUSG00000038642	ortholog_one2one
ENSG00000139193	CD27	Cd27	ENSMUSG00000030336	ortholog_one2one
ENSG00000187800	PEAR1	Pear1	ENSMUSG00000028073	ortholog_one2one
ENSG00000117215	PLA2G2D	Pla2g2d	ENSMUSG00000041202	ortholog_one2one
ENSG00000185761	ADAMTSL5	Adamtsl5	ENSMUSG00000043822	ortholog_one2one
ENSG00000174780	SRP72	Srp72	ENSMUSG00000036323	ortholog_one2one
ENSG00000206107	KRTAP27-1	Krtap27-1	ENSMUSG00000090515	ortholog_one2one
ENSG00000188786	MTF1	Mtf1	ENSMUSG00000028890	ortholog_one2one
ENSG00000180185	FAHD1	Fahd1	ENSMUSG00000045316	ortholog_one2one
ENSG00000172901	LVRN	Lvrn	ENSMUSG00000024481	ortholog_one2one
ENSG00000141012	GALNS	Galns	ENSMUSG00000015027	ortholog_one2one
ENSG00000155545	MIER3	Mier3	ENSMUSG00000032727	ortholog_one2one
ENSG00000143774	GUK1	Guk1	ENSMUSG00000020444	ortholog_one2one
ENSG00000125686	MED1	Med1	ENSMUSG00000018160	ortholog_one2one
ENSG00000188784	PLA2G2E	Pla2g2e	ENSMUSG00000028751	ortholog_one2one
ENSG00000183137	CEP57L1	Cep57l1	ENSMUSG00000019813	ortholog_one2one
ENSG00000174197	MGA	Mga	ENSMUSG00000033943	ortholog_one2one
ENSG00000138161	CUZD1	Cuzd1	ENSMUSG00000040205	ortholog_one2one
ENSG00000144827	ABHD10	Abhd10	ENSMUSG00000033157	ortholog_one2one
ENSG00000010282	HHATL	Hhatl	ENSMUSG00000032523	ortholog_one2one
ENSG00000146197	SCUBE3	Scube3	ENSMUSG00000038677	ortholog_one2one
ENSG00000151665	PIGF	Pigf	ENSMUSG00000024145	ortholog_one2one
ENSG00000173137	ADCK5	Adck5	ENSMUSG00000022550	ortholog_one2one
ENSG00000178796	RIIAD1	Riiad1	ENSMUSG00000028139	ortholog_one2one
ENSG00000176927	EFCAB5	Efcab5	ENSMUSG00000050944	ortholog_one2one
ENSG00000127526	SLC35E1	Slc35e1	ENSMUSG00000019731	ortholog_one2one
ENSG00000141404	GNAL	Gnal	ENSMUSG00000024524	ortholog_one2one
ENSG00000264522	OTUD7B	Otud7b	ENSMUSG00000038495	ortholog_one2one
ENSG00000102226	USP11	Usp11	ENSMUSG00000031066	ortholog_one2one
ENSG00000169604	ANTXR1	Antxr1	ENSMUSG00000033420	ortholog_one2one
ENSG00000171862	PTEN	Pten	ENSMUSG00000013663	ortholog_one2one
ENSG00000103111	MON1B	Mon1b	ENSMUSG00000078908	ortholog_one2one
